artist_credit,name,artist_count,ref_count,created
id-1392645,Dysnomia,1,40,2014-11-24 035337.111095+00
id-497547,Sowjet,1,20,2011-05-16 163211.963929+00
rec-799410-dup-0,Amityv9lle,1,8,2011-05-16 163211.963929+00
id-913148,Dustin Perkins,1,24,2012-01-03 224816.293322+00
id-2482307,Thomas H,1,2,2019-08-18 234302.546644+00
id-2482306,Thomas Hood,1,30,2019-08-18 234256.217233+00
id-510446,Richard Seeley,1,20,2011-05-16 163211.963929+00
id-2651066,Fannius III,1,4,2020-03-15 074202.601526+00
id-461777,Regicide,1,14,2011-05-16 163211.963929+00
id-826266,Church,1,16,2011-06-05 001311.113202+00
id-554564,Electric Okra,1,32,2011-05-16 163211.963929+00
rec-331638-dup-0,Paul Kamm  E1eanor MacDonald,1,20,2011-05-16 163211.963929+00
id-510449,Yoursort,1,42,2011-05-16 163211.963929+00
id-662729,Earl Guest,1,20,2011-05-16 163211.963929+00
id-1218298,Cercenatory,1,10,2013-09-19 014009.146648+00
id-2485682,Profil Bas feat. Meder Mothafxcka Lee Wallace  Losko,5,2,2019-08-25 030028.064305+00
id-335232,Als Not Well,1,30,2011-05-16 163211.963929+00
id-442469,And Again,1,6,2011-05-16 163211.963929+00
rec-3001101-dup-0,Ric0  Scoop,2,4,2021-05-12 010335.670812+00
id-1218295,Abysmal Emptiness,1,10,2013-09-19 012757.772355+00
id-143446,Shigeo Tamaru,1,31,2011-05-16 163211.963929+00
id-1218296,Hatred Sculpted Souls,1,10,2013-09-19 013046.076386+00
id-515019,Shaun Southern,1,14,2011-05-16 163211.963929+00
id-582065,Los Sprinters,1,12,2011-05-16 163211.963929+00
id-92708,Mystic 3,1,46,2011-05-16 163211.963929+00
id-146391,Roberto Blades,1,50,2011-05-16 163211.963929+00
id-306851,Nightlife Unlimited,1,103,2011-05-16 163211.963929+00
id-306852,Squeaky,1,52,2011-05-16 163211.963929+00
id-8208,Euge,1,12,2011-05-16 163211.963929+00
id-243437,Clatter,1,30,2011-05-16 163211.963929+00
id-446549,Gwill Morris,1,9,2011-05-16 163211.963929+00
id-1211515,Nelue feat. Funkwoman,2,12,2013-08-30 210955.667787+00
id-309147,Imdad Khan,1,8,2011-05-16 163211.963929+00
id-646343,Le Car De Thon,1,10,2011-05-16 163211.963929+00
id-262244,Beckett  Taylor,1,26,2011-05-16 163211.963929+00
id-1032045,Gary Jackmaster Wallace feat. Eric Duke,2,10,2012-08-09 205055.500045+00
id-1391242,Mirium,1,24,2014-11-21 055110.16037+00
id-101823,2 Young,1,36,2011-05-16 163211.963929+00
id-826408,Educated Animals,1,4,2011-06-05 135012.972245+00
id-592007,The Doppler Trio,1,36,2011-05-16 163211.963929+00
id-627825,Trans Alp,1,78,2011-05-16 163211.963929+00
id-804621,Captives on the Carousel,1,12,2011-05-16 163211.963929+00
id-187501,Toni Pearen,1,91,2011-05-16 163211.963929+00
id-688340,Bithead,1,2,2011-05-16 163211.963929+00
id-1396923,Shell From Oceanic,1,32,2014-12-02 203845.862375+00
id-2939205,Mayhaps,1,4,2021-02-26 174307.151565+00
id-1410020,László Berki,1,57,2015-01-01 225332.058959+00
id-2818553,Abra,1,4,2020-10-04 091102.468442+00
id-268895,Ensemble de Constantine,1,8,2011-05-16 163211.963929+00
id-10407,Helena Handbasket,1,4,2011-05-16 163211.963929+00
id-1977193,Solemn Embrace,1,24,2017-04-02 200307.80008+00
id-197516,Courtesy Blush,1,18,2011-05-16 163211.963929+00
rec-2792862-dup-1,Tom Mansl  The Icebreakers,1,43,2020-09-05 100154.318819+00
rec-2792862-dup-0,Tom Mansi  Tye Icebreakers,1,43,2020-09-05 100154.318819+00
id-829062,Virus 7,1,26,2011-06-13 133222.937148+00
id-92374,TV Junkeez,1,35,2011-05-16 163211.963929+00
id-501503,Brooks Strause,1,10,2011-05-16 163211.963929+00
id-1150492,ゆう,1,123,2013-04-09 200018.57459+00
id-43570,Chac,1,25,2011-05-16 163211.963929+00
id-160396,Public Energy,1,125,2011-05-16 163211.963929+00
id-501508,Paul Schuegraf,1,235,2011-05-16 163211.963929+00
id-1274278,Wachenfeldt,1,87,2014-02-11 065039.817112+00
id-254037,New York Art Quartet,1,55,2011-05-16 163211.963929+00
id-547068,Harris Chalkitis,1,30,2011-05-16 163211.963929+00
id-385922,Elizabeth Gutierrez y Texas Fire,1,56,2011-05-16 163211.963929+00
id-799237,Nola Grey,1,16,2011-05-16 163211.963929+00
id-469727,jamzvillage,1,34,2011-05-16 163211.963929+00
id-554191,Eklihpse,1,48,2011-05-16 163211.963929+00
id-57278,Pitchrider,1,20,2011-05-16 163211.963929+00
id-760082,Snowdrift,1,22,2011-05-16 163211.963929+00
id-781464,carlos El Centenario Gutierrez,1,6,2011-05-16 163211.963929+00
id-617585,Sparkle Afternoon,1,8,2011-05-16 163211.963929+00
id-389119,무가당,1,18,2011-05-16 163211.963929+00
id-196394,The Evoka Project,1,14,2011-05-16 163211.963929+00
id-289289,Bootyshaker,1,10,2011-05-16 163211.963929+00
id-2039271,Rev. Curtis Watson and the Messengers,1,24,2017-07-24 030016.787553+00
id-208456,Lalann,1,62,2011-05-16 163211.963929+00
id-513755,Thomas Jaldemark,1,22,2011-05-16 163211.963929+00
id-2652005,Los Yacansan,1,22,2020-03-16 072312.914642+00
rec-859264-dup-1,Demoliti0n Disco,1,12,2011-09-17 112801.408888+00
id-300452,LEDOKOL,1,10,2011-05-16 163211.963929+00
id-1049365,La Sensible,1,14,2012-09-12 110955.597505+00
id-90624,Loafer,1,42,2011-05-16 163211.963929+00
id-278623,MTWO,1,36,2011-05-16 163211.963929+00
id-647960,P-Theory,1,8,2011-05-16 163211.963929+00
id-2634670,Gotan Club,1,46,2020-02-25 205700.392437+00
id-52682,The Johnson Family,1,8,2011-05-16 163211.963929+00
id-643271,Wreck,1,6,2011-05-16 163211.963929+00
id-858886,Broken Silence,1,8,2011-09-16 055550.961436+00
id-506525,Puerto Rican Myke,1,8,2011-05-16 163211.963929+00
id-588585,Suvorov,1,4,2011-05-16 163211.963929+00
rec-1731901-dup-0,Frank Hyperlon,1,8,2016-10-13 211055.222304+00
id-444324,Brett,1,6,2011-05-16 163211.963929+00
id-1078326,Quinten de Rozario  Jessie K,2,2,2012-11-11 121513.754331+00
id-693047,Ched,1,6,2011-05-16 163211.963929+00
id-1104906,Sorrow of Rain,1,44,2012-12-31 063806.894883+00
id-123170,The Gravity Show,1,22,2011-05-16 163211.963929+00
id-481215,Star Search 2 The Voices,1,10,2011-05-16 163211.963929+00
id-145845,Sweater Weather,1,33,2011-05-16 163211.963929+00
rec-490997-dup-1,Sync1air,1,18,2011-05-16 163211.963929+00
id-428783,Pocus Whiteface,1,24,2011-05-16 163211.963929+00
id-761683,Lorenzo Trujillo  The Soul Circus,1,20,2011-05-16 163211.963929+00
id-409398,Thomas Hamilton,1,15,2011-05-16 163211.963929+00
id-616984,Memento Sonus,1,30,2011-05-16 163211.963929+00
id-616987,A Tainted Image,1,14,2011-05-16 163211.963929+00
id-909319,Viv and the Revival,1,28,2012-01-02 205450.438367+00
id-617059,RococoWorks,1,14,2011-05-16 163211.963929+00
id-76446,Mistral,1,41,2011-05-16 163211.963929+00
id-2346967,Hand of the Horsewitch,1,10,2019-01-16 130021.294593+00
id-1222341,The Woes,1,85,2013-10-02 114751.369719+00
id-502884,Will Deynes,1,12,2011-05-16 163211.963929+00
rec-321618-dup-0,LILVIV,1,8,2011-05-16 163211.963929+00
id-842423,Pianoheadz,1,17,2011-07-24 201533.72143+00
id-670151,South Operations,1,24,2011-05-16 163211.963929+00
rec-3396037-dup-0,CR Kkm,1,4,2022-09-10 070359.985991+00
id-796323,Runaway Sun,1,54,2011-05-16 163211.963929+00
id-544462,Tachyon,1,12,2011-05-16 163211.963929+00
id-264032,c0ntaX,1,20,2011-05-16 163211.963929+00
id-2774562,Dave Horrow et James Parkey,2,38,2020-08-09 060046.221765+00
rec-456649-dup-0,Trax Agtik,1,10,2011-05-16 163211.963929+00
id-788912,The Fierce Nipples,1,16,2011-05-16 163211.963929+00
id-410437,The Phat,1,10,2011-05-16 163211.963929+00
id-1208754,Slavic Blood,1,8,2013-08-23 021426.754542+00
id-911152,Soomo,1,11,2012-01-03 130108.892787+00
id-1479914,Kleine Prinzessin,1,30,2015-05-23 095159.403219+00
id-983167,XXXCHANGE,1,16,2012-05-11 112211.789264+00
id-772253,Mystic Chimes,1,4,2011-05-16 163211.963929+00
id-3394704,Fossette,1,4,2022-09-08 095646.943464+00
id-1204426,Тоня Потоцких,1,24,2013-08-11 172150.622827+00
id-1455279,The Philip Kroutev National Folk Ensemble,1,62,2015-04-01 120611.937791+00
id-853977,Toomy Disco,1,35,2011-08-31 210456.589071+00
id-436148,Dalton  Montgomery,1,18,2011-05-16 163211.963929+00
id-777974,Technokcraci,1,18,2011-05-16 163211.963929+00
id-397885,kdp,1,26,2011-05-16 163211.963929+00
id-499443,Lost History,1,10,2011-05-16 163211.963929+00
id-2425815,The Judas Bunch,1,37,2019-05-21 063416.932147+00
id-2798396,Bloemaert,1,56,2020-09-11 182205.125164+00
id-1027819,Treska,1,12,2012-08-02 163444.180557+00
rec-755458-dup-0,Clive Tamaka y su Orquesta,1,47,2011-05-16 163211.963929+00
id-265567,Swanhunter,1,10,2011-05-16 163211.963929+00
id-542607,Inner City Mission,1,6,2011-05-16 163211.963929+00
id-188334,Vote Robot,1,92,2011-05-16 163211.963929+00
id-337780,Global Stage Orchestra,1,693,2011-05-16 163211.963929+00
id-542600,Colfax,1,8,2011-05-16 163211.963929+00
id-621796,Eru Dangerspiel,1,48,2011-05-16 163211.963929+00
id-774556,Odyssey,1,6,2011-05-16 163211.963929+00
id-405930,University of Massachusetts Minuteman Marching Band,1,92,2011-05-16 163211.963929+00
id-455130,Butt Boy,1,73,2011-05-16 163211.963929+00
id-370915,Delta  Format,1,15,2011-05-16 163211.963929+00
id-722075,Jean Thibault,1,24,2011-05-16 163211.963929+00
id-370913,AJC,1,18,2011-05-16 163211.963929+00
id-85360,Loxy,1,92,2011-05-16 163211.963929+00
id-1572211,Les Zakariens feat. ODT,2,2,2015-11-27 110026.908806+00
id-1181899,Cats Eyes,1,94,2013-06-23 230139.965177+00
id-2984706,NIKK BLVKK,1,117,2021-04-21 005956.276204+00
id-2506152,1001 instruments,1,12,2019-09-25 184603.411045+00
id-789390,Dropshard,1,128,2011-05-16 163211.963929+00
id-286671,The Violent Sky,1,18,2011-05-16 163211.963929+00
id-505277,J.A.M. Club,1,46,2011-05-16 163211.963929+00
id-783281,Johnny Hancocks,1,19,2011-05-16 163211.963929+00
id-209465,Noël,1,10,2011-05-16 163211.963929+00
id-507819,Four Word Cause,1,16,2011-05-16 163211.963929+00
id-576395,Benny Maze,1,4,2011-05-16 163211.963929+00
id-585882,Honkeyfinger,1,44,2011-05-16 163211.963929+00
id-201447,Technation,1,12,2011-05-16 163211.963929+00
id-835874,Neal Thomas,1,25,2011-07-02 111401.808172+00
id-2169065,Synths Versus Me,1,215,2018-02-26 095031.424515+00
id-196942,Explanetary,1,16,2011-05-16 163211.963929+00
id-643470,Giveupnewyork,1,18,2011-05-16 163211.963929+00
id-3143494,DJ T‐Rock,1,55,2021-11-07 110017.407939+00
id-736331,The Love of Palatazo,1,8,2011-05-16 163211.963929+00
rec-1171800-dup-0,Mike Jonew  Dean Bailey,1,8,2013-05-28 135202.747269+00
id-432918,Lucy and the Caterpillar,1,24,2011-05-16 163211.963929+00
id-432919,Circle Seven,1,14,2011-05-16 163211.963929+00
id-2267262,Murica,1,93,2018-08-16 170442.029388+00
id-579150,Beatslaughter,1,54,2011-05-16 163211.963929+00
id-254931,The Bilderberg Group,1,4,2011-05-16 163211.963929+00
id-669281,Breakdown Inc.,1,12,2011-05-16 163211.963929+00
id-505419,Lys Guillorn,1,66,2011-05-16 163211.963929+00
id-412278,Steban Demari,1,4,2011-05-16 163211.963929+00
id-253584,DJ Dexter,1,24,2011-05-16 163211.963929+00
id-652469,Crazy Chris and the Flying Tomato Brothers,1,10,2011-05-16 163211.963929+00
id-193004,Sawbonz,1,4,2011-05-16 163211.963929+00
id-571708,Antares,1,26,2011-05-16 163211.963929+00
id-956037,Robots With Souls,1,6,2012-03-13 220314.961449+00
id-994209,Gianluca Favaron,1,42,2012-05-30 142119.039292+00
id-241603,Time Stretcher,1,41,2011-05-16 163211.963929+00
id-341213,Bowlfish,1,8,2011-05-16 163211.963929+00
rec-695320-dup-1,Poète Msudit,1,34,2011-05-16 163211.963929+00
id-2470529,DJ Armand,1,2,2019-07-27 200218.196852+00
id-104665,Vanilla,1,40,2011-05-16 163211.963929+00
id-40484,The Melody Unit,1,90,2011-05-16 163211.963929+00
id-1450034,Black Lord,1,28,2015-03-20 104402.15186+00
id-4268,National Kabuki Company,1,6,2011-05-16 163211.963929+00
id-976573,Sam Means,1,101,2012-04-27 220402.585336+00
id-1343412,Cross Project Z,1,12,2014-07-30 120521.478987+00
id-268930,Night,1,148,2011-05-16 163211.963929+00
id-710750,Wiser Time,1,94,2011-05-16 163211.963929+00
id-652389,The Wind Waker,1,6,2011-05-16 163211.963929+00
id-3372557,Boothed,1,6,2022-08-11 234359.149173+00
id-236440,Finn the Giant Meets Sandmonk,1,28,2011-05-16 163211.963929+00
id-2211375,Talweg,1,4,2018-05-05 104409.00243+00
id-231496,Karen Shelley,1,6,2011-05-16 163211.963929+00
id-534433,The CEO,1,8,2011-05-16 163211.963929+00
id-231498,Drink Me,1,138,2011-05-16 163211.963929+00
id-129222,JEYJEY,1,12,2011-05-16 163211.963929+00
id-583638,Sérgio Lopes,1,12,2011-05-16 163211.963929+00
id-3302079,Bino Biscotti feat. Shenwalker,2,4,2022-05-16 194209.480645+00
id-276067,Thorax,1,19,2011-05-16 163211.963929+00
id-708308,Cama,1,70,2011-05-16 163211.963929+00
id-362000,Jarrys Fimbo,1,21,2011-05-16 163211.963929+00
id-362001,東京ミカエル,1,30,2011-05-16 163211.963929+00
id-2925834,Sonia MBarek,1,16,2021-02-11 080033.870956+00
id-354953,Ky-enie,1,14,2011-05-16 163211.963929+00
id-2815192,Trollhammer,1,32,2020-09-30 073453.551944+00
id-803094,Alec R. Costandinos  the Syncophonic Orchestra,1,53,2011-05-16 163211.963929+00
id-803093,Little Casper  the MXs,1,6,2011-05-16 163211.963929+00
id-1001621,Petros feat. Roxay,2,25,2012-06-17 162259.279788+00
id-269682,Dualists,1,31,2011-05-16 163211.963929+00
id-803090,Paul Vincent,1,8,2011-05-16 163211.963929+00
id-342327,transmetA,1,6,2011-05-16 163211.963929+00
id-466146,A Scissors,1,20,2011-05-16 163211.963929+00
id-893014,Marcus Allen,1,24,2011-12-04 010448.060127+00
id-326973,Basszüchter,1,16,2011-05-16 163211.963929+00
id-1153606,Brain Damage at floydpodcast.com,1,26,2013-04-17 080015.936274+00
id-788139,Tomika,1,12,2011-05-16 163211.963929+00
id-2651291,Godzella,1,4,2020-03-15 131244.87613+00
id-538893,Clox,1,48,2011-05-16 163211.963929+00
id-231148,Dub_Connected,1,22,2011-05-16 163211.963929+00
id-772827,Neon Sky,1,8,2011-05-16 163211.963929+00
rec-1372838-dup-1,Abe Marigger,1,8,2014-10-03 105743.342032+00
rec-1372838-dup-0,Abe Man9ger,1,8,2014-10-03 105743.342032+00
id-1086584,Undying Legacy,1,11,2012-11-28 075506.177253+00
rec-766350-dup-1,The P9ns,1,12,2011-05-16 163211.963929+00
id-105538,DJ Glow,1,33,2011-05-16 163211.963929+00
id-1396249,Nunc Est Bibendum,1,24,2014-12-01 153353.104496+00
id-606763,Ficho 1,1,6,2011-05-16 163211.963929+00
id-359283,Meeky Rosie,1,14,2011-05-16 163211.963929+00
id-206492,Power House,1,45,2011-05-16 163211.963929+00
id-2127183,Vonte,1,4,2017-12-13 154703.569207+00
id-55713,Lars Alsing,1,36,2011-05-16 163211.963929+00
rec-775401-dup-0,Wbite Trap,1,16,2011-05-16 163211.963929+00
id-1114629,Stereo  Flatner,2,10,2013-01-20 091100.850258+00
id-618911,Lucys Walk,1,26,2011-05-16 163211.963929+00
id-262470,Stéréogrammes,1,46,2011-05-16 163211.963929+00
id-1451547,Ragz,1,6,2015-03-24 104701.518506+00
id-43906,BottleRockit,1,24,2011-05-16 163211.963929+00
id-492642,Salvatore Falbo,1,2,2011-05-16 163211.963929+00
id-300841,Virgin Quintet,1,10,2011-05-16 163211.963929+00
id-2810112,HelloDuck,1,71,2020-09-25 101528.094526+00
id-1287891,LazyTown,1,445,2014-03-11 020029.990542+00
id-902331,Mental Terror,1,10,2011-12-20 132928.508355+00
id-2282736,Subculture,1,24,2018-09-20 181436.535374+00
rec-599497-dup-0,Dan Palsdin,1,6,2011-05-16 163211.963929+00
id-2649143,Nekci Menij Medoner Gags  Bayonse,4,4,2020-03-13 023046.89841+00
rec-233580-dup-1,Sven Wittekind ancl Robert Natus,1,5,2011-05-16 163211.963929+00
id-1784072,ThE DiAboLIcaL LibERTieS,1,78,2016-12-06 212719.698305+00
id-2649146,ROT. Kirstin  Rem Sleep,3,4,2020-03-13 025822.436463+00
id-1398538,Julia Dollison,1,28,2014-12-06 215107.244752+00
id-334669,Hard Trax,1,16,2011-05-16 163211.963929+00
id-119462,Native New Yorkers,1,10,2011-05-16 163211.963929+00
id-2819824,Jesse Bloch,1,4,2020-10-05 174828.141957+00
id-1553267,Hubertus Schwinge Ralph Bergmann,2,34,2015-10-22 110024.556169+00
id-312259,The Budgies,1,54,2011-05-16 163211.963929+00
id-210770,PDM,1,68,2011-05-16 163211.963929+00
id-11033,Destination æøå - Acid Queen,1,4,2011-05-16 163211.963929+00
id-312251,DJ G-I-S,1,17,2011-05-16 163211.963929+00
id-747251,Mistress Jade,1,12,2011-05-16 163211.963929+00
id-632582,A.F.R.I. Studios,1,8,2011-05-16 163211.963929+00
id-574530,Mike Edel,1,76,2011-05-16 163211.963929+00
rec-487677-dup-1,All of Fiftden,1,32,2011-05-16 163211.963929+00
id-22261,Luzon,1,147,2011-05-16 163211.963929+00
id-670303,Seppuku Paradigm,1,76,2011-05-16 163211.963929+00
id-736803,Songs of the Saved,1,38,2011-05-16 163211.963929+00
id-498093,Darryl Ways Wolf,1,132,2011-05-16 163211.963929+00
id-178944,Zultan,1,10,2011-05-16 163211.963929+00
id-548717,Koji Taninaka,1,6,2011-05-16 163211.963929+00
id-1149943,Fallen Riviera,1,4,2013-04-08 143355.655554+00
id-1029745,ilovecolour,1,10,2012-08-06 183521.483263+00
id-702291,HistoriOnyx,1,4,2011-05-16 163211.963929+00
id-222729,Mental Market,1,12,2011-05-16 163211.963929+00
id-557835,Non Immemor Mei,1,24,2011-05-16 163211.963929+00
id-2425837,найтивыход feat. Папин Олимпос,2,4,2019-05-21 071028.765364+00
id-2873145,Los Hijos de Hernández,1,144,2020-12-10 011059.519072+00
id-68937,Connector,1,33,2011-05-16 163211.963929+00
id-366539,The Measures,1,8,2011-05-16 163211.963929+00
id-759518,Machinegun Suzie,1,10,2011-05-16 163211.963929+00
id-2351600,ANNYs LTD.,1,35,2019-01-22 030031.089105+00
rec-1208402-dup-0,Clamor of Exist4nce,1,16,2013-08-22 023306.489552+00
rec-267212-dup-1,The Sim:lou,1,135,2011-05-16 163211.963929+00
id-618267,xUntilxDeathx,1,6,2011-05-16 163211.963929+00
id-351493,Ellery,1,56,2011-05-16 163211.963929+00
id-1090002,Az Samad,1,10,2012-12-04 202247.734702+00
id-247350,Crimson Stained Nails,1,32,2011-05-16 163211.963929+00
id-586535,1908,1,12,2011-05-16 163211.963929+00
id-207471,Bare Feet,1,12,2011-05-16 163211.963929+00
rec-990059-dup-0,F4. Bryce Sibley STL,1,2,2012-05-24 220858.763114+00
rec-990059-dup-1,Fr. Bryce Sigley STL,1,2,2012-05-24 220858.763114+00
rec-163327-dup-0,I Am Gepett0,1,6,2011-05-16 163211.963929+00
id-57710,Linda Lamb,1,33,2011-05-16 163211.963929+00
rec-55176-dup-1,Dance Umited,1,119,2011-05-16 163211.963929+00
rec-55176-dup-0,Dance Unitwd,1,119,2011-05-16 163211.963929+00
id-199257,Impact Test,1,14,2011-05-16 163211.963929+00
id-489408,Devil Party Anthems Inc.,1,24,2011-05-16 163211.963929+00
id-877273,History of Harry,1,20,2011-11-01 123329.338041+00
id-2214311,Tower Six,1,4,2018-05-10 025422.675539+00
id-1223776,Rostau,1,10,2013-10-06 194015.653466+00
id-486574,T.H.D.,1,25,2011-05-16 163211.963929+00
id-704926,Le Téléphone Arabe,1,317,2011-05-16 163211.963929+00
id-271116,Fat Controller,1,45,2011-05-16 163211.963929+00
id-3074565,Muroki,1,4,2021-08-20 122842.372569+00
id-5508,Gene Harris  The Philip Morris All-Stars,1,16,2011-05-16 163211.963929+00
id-1224073,Boddickers,1,12,2013-10-07 195459.135243+00
id-643866,ZOOid,1,10,2011-05-16 163211.963929+00
id-677220,Yachar,1,24,2011-05-16 163211.963929+00
id-2934809,Luis Antonio,1,4,2021-02-21 164258.618689+00
rec-599603-dup-0,Nelis Heesbeem,1,14,2011-05-16 163211.963929+00
id-487533,The Vitamins,1,6,2011-05-16 163211.963929+00
id-474186,Trouble Over Tokyo,1,95,2011-05-16 163211.963929+00
id-372724,Alex V,1,10,2011-05-16 163211.963929+00
id-1030355,Natalie Villa,1,13,2012-08-06 235216.973402+00
id-3303672,Fencer,1,4,2022-05-19 001040.343994+00
id-269879,Devil Ate My Son,1,24,2011-05-16 163211.963929+00
id-1583508,Bright Young People,1,35,2015-12-22 144126.419773+00
id-724308,Albany,1,8,2011-05-16 163211.963929+00
id-389757,Michele,1,40,2011-05-16 163211.963929+00
rec-434691-dup-1,Dirka Dlrka,1,8,2011-05-16 163211.963929+00
rec-434691-dup-0,Durka Dirka,1,8,2011-05-16 163211.963929+00
id-723623,Ghast,1,52,2011-05-16 163211.963929+00
id-794427,Connor,1,36,2011-05-16 163211.963929+00
id-2277553,Luthi,1,28,2018-09-08 042122.913609+00
id-291319,Brian Patneaude Quartet,1,52,2011-05-16 163211.963929+00
id-359677,ナナ,1,42,2011-05-16 163211.963929+00
id-1054092,Zeid  The Wings,1,32,2012-09-22 090541.583348+00
id-3203564,Hello Yes,1,45,2022-01-18 211645.837446+00
id-1478875,Jackmate vs. Nik Reiff,1,16,2015-05-20 200454.733317+00
id-698780,Cold Blank,1,14,2011-05-16 163211.963929+00
id-315308,SHAPEEN,1,22,2011-05-16 163211.963929+00
id-284421,Silvum,1,119,2011-05-16 163211.963929+00
id-965437,J Fader,1,46,2012-04-04 132721.954205+00
id-161913,Maria de Barros,1,97,2011-05-16 163211.963929+00
id-550440,Krig,1,38,2011-05-16 163211.963929+00
id-65661,Qattara,1,97,2011-05-16 163211.963929+00
id-43292,Tamara Walker,1,51,2011-05-16 163211.963929+00
id-417631,Dragonsword,1,24,2011-05-16 163211.963929+00
id-243633,The Manhattan Transfer and Gene Pistilli,1,44,2011-05-16 163211.963929+00
id-803814,Bongodogs,1,18,2011-05-16 163211.963929+00
id-571579,R.E.A.L.M.,1,10,2011-05-16 163211.963929+00
id-524777,John J. Fisher,1,8,2011-05-16 163211.963929+00
id-202147,Zwol,1,29,2011-05-16 163211.963929+00
rec-68992-dup-0,Chris Spheeris  Pauk Voudouris,1,132,2011-05-16 163211.963929+00
id-946138,Brighten Up,1,9,2012-02-17 220742.163766+00
rec-2424372-dup-0,Last Flight to Pouto,1,50,2019-05-18 091329.321804+00
id-234805,Singers of the Art of Living,1,8,2011-05-16 163211.963929+00
id-442196,Dolf Jansen,1,8,2011-05-16 163211.963929+00
id-635939,Doaks of Hazzard,1,4,2011-05-16 163211.963929+00
id-442192,Nu Mood,1,7,2011-05-16 163211.963929+00
id-402003,Ultrasonic Attack Wave Pest Repeller,1,4,2011-05-16 163211.963929+00
id-372189,The Kansas City Blues Band,1,24,2011-05-16 163211.963929+00
rec-1098875-dup-0,마인드 큐브 Mimd Cube,1,7,2012-12-19 190018.625942+00
id-51314,Glamour Camp,1,18,2011-05-16 163211.963929+00
id-699257,957 Kolt,1,24,2011-05-16 163211.963929+00
id-648007,To Arms Etc,1,30,2011-05-16 163211.963929+00
id-309165,Offset,1,44,2011-05-16 163211.963929+00
id-1214015,The Deff Boyz feat. Tony Mac,2,12,2013-09-07 141414.177092+00
id-648000,The Third Eye,1,62,2011-05-16 163211.963929+00
id-121229,Jesse Goldberg,1,12,2011-05-16 163211.963929+00
id-593370,Damcyan,1,34,2011-05-16 163211.963929+00
id-979124,Orquesta Tipica Berto,1,6,2012-05-03 061628.99211+00
id-372988,Explore,1,8,2011-05-16 163211.963929+00
id-338993,Bob Marbach,1,12,2011-05-16 163211.963929+00
id-627804,Graf,1,16,2011-05-16 163211.963929+00
id-627805,Noise-Beyond-Silence,1,22,2011-05-16 163211.963929+00
id-235307,Jeff Goodrich,1,96,2011-05-16 163211.963929+00
rec-1393537-dup-0,Fai Lym,1,2,2014-11-25 200547.79825+00
id-1220100,The Bodice Rippers,1,28,2013-09-25 090533.93544+00
id-234312,Sex N Samlevnad,1,48,2011-05-16 163211.963929+00
id-228396,Martino.B,1,4,2011-05-16 163211.963929+00
id-3007132,Ionov,1,20,2021-05-20 205506.477866+00
id-1194750,Van de Palz,1,86,2013-07-21 150033.416758+00
id-261359,The Littlemen,1,44,2011-05-16 163211.963929+00
id-733165,Ian Martin,1,120,2011-05-16 163211.963929+00
id-64138,Combustible,1,24,2011-05-16 163211.963929+00
id-289733,Silvia Coleman,1,40,2011-05-16 163211.963929+00
id-343205,Systemton,1,24,2011-05-16 163211.963929+00
id-343201,Mikel Mendia,1,54,2011-05-16 163211.963929+00
id-557054,Rason,1,22,2011-05-16 163211.963929+00
id-2194492,FBB Kalakerho,1,28,2018-04-08 210914.21086+00
id-743423,ostooandell,1,37,2011-05-16 163211.963929+00
id-743939,Fuzzy Logic,1,14,2011-05-16 163211.963929+00
id-349171,Monomatik,1,30,2011-05-16 163211.963929+00
id-1173546,Christicide,1,61,2013-06-01 193834.387433+00
id-790300,The Phantom Image,1,6,2011-05-16 163211.963929+00
id-573347,Malìa,1,33,2011-05-16 163211.963929+00
id-2005838,Yossi Obermeister,1,4,2017-05-23 165314.260279+00
id-643782,Harmon,1,12,2011-05-16 163211.963929+00
id-1200945,Dune Collective,1,22,2013-08-03 125414.544075+00
id-646362,C Photon,1,10,2011-05-16 163211.963929+00
id-646364,Check Engine,1,12,2011-05-16 163211.963929+00
id-1098750,Sebastian Weikum,1,38,2012-12-19 120914.24493+00
id-655947,The Loaded Dice,1,10,2011-05-16 163211.963929+00
id-411727,Black Mojo,1,6,2011-05-16 163211.963929+00
id-1135488,Melissa Phillips,1,16,2013-03-04 222713.359354+00
id-2262447,Dreamghost,1,20,2018-08-06 020017.888456+00
id-150003,Curtis Chip,1,66,2011-05-16 163211.963929+00
id-2379627,Future Sight,1,4,2019-03-04 214830.414587+00
id-674075,Собачий триндем №2,1,48,2011-05-16 163211.963929+00
rec-788139-dup-0,Tomija,1,12,2011-05-16 163211.963929+00
id-1213597,Exuding Necrosis,1,8,2013-09-06 091803.25022+00
id-102162,Elastique Culture,1,38,2011-05-16 163211.963929+00
rec-364441-dup-0,Tight C0ntrol,1,53,2011-05-16 163211.963929+00
id-1213592,A Place for Murder,1,16,2013-09-06 091300.709454+00
id-684424,DJ Geri,1,22,2011-05-16 163211.963929+00
id-15673,ILLAH MCz,1,4,2011-05-16 163211.963929+00
id-147181,Brooklyn Express,1,59,2011-05-16 163211.963929+00
id-22670,VEnna,1,69,2011-05-16 163211.963929+00
id-2131510,Nishin Verdiano  AK9,2,4,2017-12-21 045907.052028+00
id-1132219,AC,1,4,2013-02-25 084257.392799+00
id-94799,Eastern Strategy,1,16,2011-05-16 163211.963929+00
