label,gid,name,label_type,area,ended
123154,4e989321731446608dc8dab7d5699833,Estate of Richard Sohl Music,Publisher,,f
236954,ef233ec672f14175b8a68a2a74a395da,World Sound,,,f
203120,9cb5a16b6c364fd79ce913e0edbf4f49,Bored Certified,,,f
197151,7a506e0bf6fe4427b72b87382996926b,Marc Seal,,,f
37232,9c2f3bad08664bfbb04543f7b45c07a5,leavemusic,Production,81,f
221903,0c4d083c459e45fcbb3b907306e1b7ca,Hotrunners Entertainment,Production,,f
24678,8e43c03dbdb4457b8417693fa24119cd,Blossom Records,,100,f
49530,3568f49ba49a47939f4b7dec9a6afe3a,Lamp Records,,222,f
171687,c1ad22b7f0584546ae00e4ab8f576a46,Songchannel Music Co,Publisher,,f
71896,97815c176b3a44ddac40f352ed25b2bb,Borana Records,,,f
213645,366317e182814c448a153a6dd19e5f96,Up in Her Room,Original Production,221,f
165875,aed77d49ba804d82958ea8b34c93b007,Dissident Street Records,Original Production,23264,f
160938,305221472fa4492bba8bfff640d60552,Parabola Records,,292,t
82516,b56376c3dfcb45b5b8b083d8db25661f,SAMURAI ROCK,,107,f
173563,cabef9e0b3c5486797cd8b1a12483d51,Zappo Productions,Production,222,f
142564,dbcbf28b4f434d5887ea8c6a5e7912db,Ajax Music,Publisher,,f
191702,c39ba7025e6d449b8af55efa459b0af5,Cype Records,Original Production,69933,f
223916,5770ff922c2c4bcc9a86f693927c29ba,Devel 16 Coterie ENT,Production,222,f
149717,786ef69cb10941c9841cb7a22f35da45,ZYX Music SrL,Publisher,105,f
24744,866fc2a771e04c13a7ec8c8106f51a08,Fist City Records,,,f
61763,bbe508ff465b4a3e9d4e176000f26c64,Ultraphone,,73,t
117178,735371c811fa497b83d9cb1eedeb69a5,Carla,,73,f
62853,8be9eb0f9e7e40f7bc4b2c8d0144ed3a,Shitsounds Co,,67,f
121405,072c38cdebdb4227b4e479e067933471,SLCTNS,,,f
115056,9b8c943dba1b415d831db462df81f5e5,King Kato Music,Publisher,,f
197746,1d8132fdc1354fcd89ba2d6f693c52d5,劇伴俱楽部,,,f
130703,6c252d6dc26848408efef812c0fbec56,Nine Mile Music,Publisher,,f
221868,84e77ea174d946019c37eb49c63c1d6f,Blackbird Music,Original Production,222,t
80100,e34f6dbe66be46bb844c6fd1dc52550e,Wizardo Records,Bootleg Production,,f
119542,47dab495442d4f9b849072a426bdf6db,Croft,Imprint,5243,f
101643,44ed6a238b254fc7864cff3e6a80461e,Carlyne Music,Original Production,73,f
162766,f48bd2af18e448328ec316bccf258b64,Split Publishing LLC,Publisher,,f
130984,48c64ffe32114b3394ff1596c8aad586,Misashi,,100,f
252404,73a6d24619e141ebad58ad3b15b874de,Animetic Anthemic,,,f
179963,91ce040ea9cf42819b05176745e6c648,swire,Production,107,f
42481,b4d1a93cf3024894b342b61eea759491,Twoism Records,Original Production,150,f
8584,9243cbd1d23c45dbb804638a59753fa4,Lumberton Trading Company,Original Production,221,f
96152,7e09a0dc271f4642bc1869fb0838d83f,Kaometry Records,Production,241,f
149097,7d4fa15e7fc14c0cb4430aac8c0b0d72,Maheswara Musik Records,,,f
162189,aa217ee0060b468f84f91e5bd192d29b,Mirror Music,Publisher,,f
239908,49b78e4517c34f61b2ef36be867be74c,ProgVision Records,,,f
244594,f49729e93157413e8a4fc76b38ffcc1d,Paper Platoon,,,f
209893,82f873d9059f44a2b89dd90f51de9d5f,Muletip Recordings LLC,,,f
42249,fc61deb1d47f4cafbc80f00c7f823bcd,Flyin Eye,,222,f
230142,e93e32b95ece405a91f2a7f326eab76c,Groove Armada,Original Production,,f
52219,33ba812a3bf24b39b8554c2a28a2f670,MZM Records,Original Production,222,f
123611,e6ad971b240b40b78f7ef411298fe778,Bad Mouth Entertainment,,,f
184146,a24b14d61c0f460796ea43e08d7044a7,GRIZ TWO,,,f
153185,dc154b4d60a04b53829a94364380bed2,Tar Pit Music,,,f
184649,78a1bbeeb87040b69d52181409cf28c4,Ghosts and Demons,,,f
240254,ead4a77abab040f480bebad718248f83,Babuns Records,,,f
154565,2ebffdcf137b4756992de16dacc482b1,Charlotte Martin Records,Original Production,222,f
120008,681bb439e0194294bae6a7cfa4088040,Endless Plains Records,,221,t
21698,8d7ee32a429c4804802e5978402e1781,Equatorial Produções,,30,f
100841,6a4c13dbe7074882bfca65ceaa721671,LPX Records,Original Production,,f
246412,8dfa218dae49412c940668dcb6c5b910,Altiorem,,,f
249451,ad82b87c76ab4eb29fda02bab916cf87,Friday Fun Records,,,f
130128,a73956327c344b15a7bff5cd2b532282,DaDa Records,,202,f
105121,d558a63c42d544ad89ceabcaee92e780,Totes Format,Original Production,,f
229027,f8195818508c4121af623500c73ecde0,Sobrevolando Discos LLC,,,f
52500,26bd6126ebfd4ad2a8c73d0da39cc621,Sons Galiza,Publisher,194,f
52970,c60942357c90476180f362151e48c22e,Rent Veil,Publisher,222,f
5568,6990e4d4e03a4e31a3862f9b85fef723,Earthsongs,Reissue Production,221,f
135851,a8b56ba11a8d47f8b3893cc5fb38e21b,Bernd Gast Music,Original Production,81,f
92200,1e3164803db94cc5bab21035ae18b2f0,Sicario Music,Production,1503,f
134791,dcdcc4a4f6df45f0b4d2042aafcc9ae6,Rue Snider,,,f
105097,4dca764e5291404487021f67b587f391,Hempstead Live,Publisher,,f
199183,8dccf931fd4f421dbb8c3fac9929fc49,Epic Oslo,Imprint,160,f
136969,988e7f0decbd4242b6b603937e862552,Toscana Anarcopunk,Original Production,105,f
60572,cff29a3c94e846558d3e7312f1c3174a,Templar Label Group,,,f
92179,2fb1b134700244dc8565f730f41531af,Blues Beacon,Publisher,81,f
186856,a60041b56cbb4d6da0c6e43a7d0641c7,CMNTY RCRDS,,,f
101157,016664d2d58f4c7ebba887c49b94b835,Editions RM,,38,f
111988,5bf495ecc6e4446a813df12c1cf431ae,Flying Lecords,,,f
45850,a4bf9354016444b5adebf776675e76ae,Anoema Recordings,,72,f
131364,69435e908fb54ddeb90b2f2a6e194660,LargoId Music,Publisher,,f
197675,9d33f2404d224a90b8ac0e51c88a1e57,Retro Music Box,,,f
218440,3b713d9ec3fa433facd684488ea20d7c,CMSD,Original Production,73,f
189104,eb221ecc33ed455fb7a173b57bfb0416,Bad Penny Records,,13,f
238045,7cb203668aca40539c3542f3ea7aeff3,3RDi Musicworks,Publisher,,f
237866,6e6a425039e8437dab719e623f542022,Swing of Things Productions Inc,Production,,f
167012,914c62e22c294f589a94780f69449616,Club 99,,,f
35087,d33048cf6d8d4190a89557ae6057ad66,Rag Top Records,Original Production,7022,f
184761,46f09ce2c0694bec8816ec851c110e98,Octopus Black Label,,,f
142067,2b3f3839bab24f68984da925d5e43f79,Nord Label,,81,f
250792,612f52913094415b9aca325885f0351e,Spanner Records,,,f
246094,66645bbb91d9446f92ab5e6a7eb3bdf1,Cloud 9 Music,Original Production,107,f
5781,65dd330b2e704a42945bcde136df01fb,V2 Records Greece,Production,84,f
136918,46304d8cbcc74a20974acaf715693b01,Gary Nicholson Music LLC,Publisher,222,f
89059,cb35fabce81f48b7a82d23d92bc3e2e0,Sauna,,72,t
92955,c5824c31e87e49e9bdb81c81340fc158,Stamp Records,Original Production,73,f
205182,1141f124c59547c084ee4cfb4721035d,On a Break Records,,5152,f
31101,8e0297eba34d453f9c2757f434b979cf,Red Frame,Original Production,221,f
126635,c46988b09add4dd2a6766e3a2652cfa5,Substancial Music,,,f
143599,fdd12c6314c44cdc907d66899592b6fa,真宗大谷派宗務所出版部,Publisher,107,f
83873,22b512fdfb064c99ba861b99b6e5cf67,VAA URBAN,,107,f
206428,8c2049f73c444446a8741274ac7553fe,Sinistre Hanse,,,f
142585,c064c8f86ea2427c866e30170476c9cb,Atmos Games,,,f
247818,d59b0e01b9ce4cf298fd60b1e20984b1,Indian Core,,,f
175375,ae188ca78ebb488ca987aa0311597e43,Rob The Rich,Distributor,7703,f
136809,a219531956954e858244cbed850cb759,Dunkle Imperium,,,f
15402,887d5cfe60bb4d6397129ee2219cb038,My First Sonny Weissmuller Recordings,Production,150,f
113047,9fc709905b9b466687658aa67f4a41bf,Gay And Loud Music,,,f
49255,fef44f6dd3874613960caf7c012b80aa,Endless Ascent,Original Production,222,f
24234,8db1bab299404702a00886826211b27d,The University of Wisconsin Press,Publisher,222,f
152501,7d21a06ca58d4937b61145805ce214de,Schwarze Sonne Versand,,81,f
1779,bd401ddc1fe14305b976a1e26123e4cc,Seagull International,,81,f
160980,2aa00ad3452f4db7aeb35a534434a217,DJ Exklusive Vidisco,,,f
230167,aa3e7e981c4e44acab710f50f9a0c4b4,Sensitiv Distvrbance Nettwork,Distributor,,f
103728,8044ac99fa6a495a9d02509962d23469,Sleeping Village,,222,t
111061,7940da75cc99428d977dccc268eb223c,Porno Profan Records,Original Production,81,f
222868,0adc264607eb43c891734dc70e807b91,Suave House Inc,Holding,,f
238285,3ead03c7100541c98513f6db16dd67f8,wwwmiliatecde,Manufacturer,,f
229603,49507416f2bc43288f2ed3615d175988,Input Records,,,f
153984,84bb00b90f004e58a5d38d3d83ec9efc,NAHAL Recordings,Original Production,73,f
51876,b1183b01f25f4efa9d377c9a3fd8c14d,Recoup Records,,,f
24054,4493f8ab9be940d7ad6c8bc165bdc8c2,Field and Forest,Original Production,222,f
211024,7a7599b9a7954e0887ebf97ae8ca79ac,Yevkharistiya,Distributor,2450,f
23747,5ef6801ae5694c958bd853397632e47d,Canapa Dischi,Imprint,105,f
132389,e9b17ae1087346f1ac193eb995c44dba,COUTIÉCHÉRUBIN,Production,9277,f
39872,6a8485feb0664aa786ee8c165560c826,Disquo Bleu,Original Production,221,f
131854,913b9d63abb7468da6e913fad9be5f05,Def Granny,,,f
207398,06a10f03e8314c0ebc846ec70e5faf56,No Fashion Records,Bootleg Production,176,f
90422,c469edb27b24497c932c6dfdd0dff398,Serotonin Productions,,88313,f
70088,eb03be3d9bcf4cf7b9d7df6ed32094e3,Free Floating Music,,222,f
222527,9ba513b32bf84eb08346e3372434c4c3,La Corporación,,,f
236105,44ba6afca56042faa5cfa7b0d58b0b84,Matrix,Production,5076,f
205886,653bcff5b20649a6868a1db2f18bbf21,Cookie Jar Music LLP,Publisher,,f
99774,48b0a45dddc9492e82161022003d87f3,Freunde von Niemand,Original Production,81,f
187232,50d25167500042c9af02adf857bbb7f8,United Roots,,,f
176912,cb9800932a87458c961642066b5f4ebc,Limited Run Games,Distributor,222,f
24497,d05960eec2c24b35b5868b7b3f94ecc7,Rock Express Records,,242,f
227186,05ccd1acd723491d94ed0e6981a45d24,Woman Thing Music,,222,f
69835,cbaad7de91ee473b91c5af328f553fd5,Flava of the Month,Original Production,,f
208912,5a315b00941147a3a68d2808aee2d6c5,House of Gaga Publishing LCC,Publisher,222,f
230434,514041d255114225875de7c312d0209d,Dark Force Records,Imprint,,f
76837,7b7ddff7899b47bd9e57bbfe7efd750d,DKMA,Publisher,222,f
119272,24e02d37220d49a2bced18225e720b3d,Hot Gem Records,,,f
173909,c47c543b47f241299829d7371b5262c6,Manhattan Island Records Inc,Holding,222,f
135018,c1f28c42ad42471985ae5726240c5273,Water Records,,,f
200558,fd5cc4a1af7a42269641a0ce4f945e20,Akala Music,,221,f
168965,854d8d8837d14cdd871b6b063435954a,No Vision Discos,,,f
8763,91d00522ba9b4574922cf16b628e30d6,Prestij Müzik,,214,f
31632,0657ae30af564a0ca8dfabc0dcc9b619,Sakkaris Records,Original Production,84,f
193882,699a0330ad344753882d1ae8eb92c24d,Edition Maghreb Music,Production,73,f
61340,840570e788554ba9911469d6cb017ab3,TaySter Records,Original Production,7020,f
144950,caf07de14c6342a298322ffc6b7b2cff,ティー・インフィニティ,Publisher,107,f
94387,aff7b30e282b47d4b2f42146fe368913,Gritas,Original Production,138,f
183446,5c91bc5cd8834a899c9fb28b88827535,Yoav General LLP,Holding,,f
225325,9260851be1994e7993b981efbe23381a,Wiz Up Publishing,Imprint,,f
107433,6338ec3729184f6998af832b5a57310d,Musical Touch Sound,,,f
149555,ce9667ae322c4d26b3fa77c266aff975,No Auditions,,,f
252377,ce1c4293f58e45a08ba257c0c9af8342,El Patrón Music,,,f
2431,6ee46ea9d4b547d5bbcee5343780da3d,Zero Hour,Original Production,222,f
207592,7f54dc30209d4155bbab927fa49b3e97,Speak  Spell Records,,7307,f
81074,2ba58b9fc43143ecaac63759239dca21,Bluestone Records,,,f
15514,0da3c615779c4e7881f8a78ea55a8fca,Andamios y Plataformas,,43,f
87791,9b6b9eb48454460a9b53b657f5543d9c,Toy Plane Music,Publisher,222,f
110956,ef4402952dee448cb9c4803666cbe0ce,Metal Crusade Records,,,f
24259,0eb46a9c52294c34917de4de1d3d48a5,中国唱片集团有限公司,Original Production,44,f
201285,a3f8690309f5428e8515eba93c682262,Jetty Distribution,Distributor,,f
159331,7b91a07b47bc40b39bd74f5d358ede9c,Hybrid,Original Production,202,f
53935,5ad1d254f5fe47469a28ccb75a83c20f,Chateaurouge,,,f
212816,af2c212240864735aa505a0d0237a4cd,Magdalenas Apathy,,,f
229284,b7490d020ce14a20a31da1ecd26cc4fd,Show Pro Steel Guitars,Manufacturer,303,f
112789,0c4c5d8f7e774a00948f73e7c0de4de5,Dat Damn Dean Music,Publisher,222,f
148271,328ad95fdcf446ea912877f1169d84a0,Intersound GmbH,,7710,f
126755,10811e8f5fde43a1ace913e361be8edf,Unichappell Music Co,Publisher,,f
165076,901d1ff483e44a44ac01c1f99e1f8ed4,Dimension Pictures Inc,,,f
65492,4e5229d092e44d26b660337fefd14466,Outernational,,,f
89388,224ca1a8ff38482f8ecbc5a9682cd6a1,Triume Music Group,,,f
125138,50c4ceece2844e8a984d1bd02fe02b94,Ouïe,,326,f
36851,6c4b354a2ebd4bd5ad2e040c6bfe4f0c,Blintz Recordings,Original Production,222,f
137766,490788ea83014b7f82dc0da3e1b3ad78,Prolapse Records,,,f
77505,51045bd46d92464e94415dd924278e6a,Survival Instinct,,,f
84869,c78acae7dfb440968eaffc54a55dbdab,American Program Service,,,f
194779,3596a75541ca44768e47557c14dd1898,Count Zero Records,Holding,1872,f
196408,0a2fde83033544d689f27130fee46f6a,MGMusicSK,,,f
134978,fd8e6218432b451e8ef285e8f876c061,Dream Entertainment Group SRL,Publisher,10,f
211007,9e7a2e7613bc40d0a3bdfe120e7b72f6,Kingz In Denial Dont Overcome LLC,,,f
192214,7f8f20cb78ae4fb09ba478a084ef06a2,MiTribe,Production,5212,f
198815,3406fe410779489fb1cb79ee8a058231,Winners Circle Entertainment Inc,,,f
163148,2069bc5169fe461289c4950c552ee7a3,KDirect AG,Production,98031,f
115664,9f4eaf4246a147eb82df7d7cdbd1c5c8,Charles Oliver Publishing Designee,Publisher,,f
152130,56c986c7da544640aaa345eb793547d7,Little Hi Records,,,f
6291,a74592943c494d348c9c63e899e56e64,NarcoHz,Distributor,221,f
114425,82d05f0ab8f74082927f1726fbb80c1f,SPHERE RECORDS,,2230,f
130372,8c742eea6acf4c52901760205b359a1c,Spit Comet Music,,,f
133304,7a6a9c23f17443fda6d264ef8989963d,LINE RECORDS,,107,f
10045,d6742b95cda54ad89c7b307747775610,Pusher Records,Original Production,57,f
142132,4fcdcf7b553a45ecaed6a385cdf24fdb,Morning Star,,,f
234138,2ba1070730ac40eeae4c8702c1d84888,Yangins,,,f
235341,dc9bea044a8c41a491e913b3dcf91cab,Stark Products,,,f
154103,c1e8d523a7914c28bfec67fee145e201,Bildjournalen,,202,f
244059,88b5350b769f4036a4c1bec3ce4a9fc4,walking barefoot,Distributor,107,f
107556,9d0763bab79246a68c39b220fcce41cb,Mastertracks,Bootleg Production,,f
136788,1f1f94268a2d4556a1037ba1b1334ca8,Campblood Entertainment,Original Production,222,f
29808,06450eb52284476aa405664f66a02e49,Bold Soul Records,Original Production,222,f
81014,61f7605cbdb547bd8c95dbdfe828a2e7,Skrot Up,,13056,f
7446,d18d9e02b86947c8b4a8a3a778265060,Freedom Sounds,Original Production,221,f
227236,054eaef8a8364d6c9c66845d82d2a33e,Talahachi,,221,f
26111,12ab53345b4d4656888119554336fc2d,Rollerderby Records,Original Production,222,f
1738,d1f3925814914a108f0c82b4c60647d6,Indiestate Distribution,Distributor,176,f
15302,f69ec80be92b4205b2ad34cf622d2ea6,Hillbilly House Records,Original Production,222,f
103550,db3b85e831cd48aabe5dfeee59f07e15,Joseph James Records,Distributor,68702,f
237594,e7ec6dbf5444457d9ad894dfb71311f5,Tchaikovsky  Bad Wolf Entertainment LLC,Publisher,,f
51309,539eb12d33284de08e6d94ccd320c943,Music Shop,Original Production,73,f
54677,9fc04d0950384521ad6a03327e38845a,Disco Circus,,221,f
37014,dc03ef9d214b481ca11de14f1339a37d,Global Journey,Original Production,221,f
204690,e135d0c4da7846019959b85cbbbfd207,Nemo Entertainment Europe,,,f
239228,0ca6f94e1c744ba8aea3bed8e7f3f5aa,Control Base Media,,,f
42301,e676e771f118454e93f1a659e3f1c178,Galleria del Corso,,105,f
130220,ac0008a38b294256812f101edf9420a6,Papercut Music,,,f
105798,76c9ffc726a3467c920013a160c4474c,Hit Red Records,,,f
217372,914770af8b9e4819bfdddc8b86a5d4aa,Headcrusher,Publisher,,f
88850,dee57efeab144ca691678af28654e1c3,Chants et Danses de France,Production,,f
2935,b861bbc519d64ff1ab8e739be02de277,Rewind Records,,,f
217492,a8dde0794c0a453f978a9b7ff73f64f6,Smoke Sessions,,,f
106029,2fb1e748bd2e49579620c3907299bef2,Avenue Beatz Music,Publisher,,f
24128,3497f830202742e6b7b781fb039c95bc,Max Music Records,Production,81,f
193365,7e4274a821254e57a93b2716292b3451,Quark Music,Publisher,222,f
201456,e8ec709ee6264caab6a03221f0110b10,Mikami Kan Showten,,107,f
71372,e7a707645f994ef5bd6fd022154caf79,Allegria,Imprint,81,f
70617,b8db2c70f6f34f92933b7a2959d8e59d,Test Records,Original Production,105,f
29977,01a9bfcd1a044bf7b9c8a8b6edb26a5d,FAM,,,f
155889,be8378ddc15c41b4bf0409b2c4964816,WCB Wasafi,Production,207,f
170203,2dd15ca256da43a89439aced45732bf4,Stereo Enchained,,23035,f
219331,13d13f2e9e3b47f29e1453f7f6bff396,MuzicMakinManic Publishing Company LLC,Publisher,,f
9180,2eb4787a79e3420cb9d536f0fe056647,God Mountain,Original Production,107,f
49065,b9adb5ba26bb49c38619f903d20e612c,Musikkoperatørene,Distributor,160,f
130476,3801a0a5ea964be189c38003866f5a77,Tonstudio Zuckerfabrik,,81,f
213634,09ad4482ac6949a5ac63d27d9c05af81,eltonjohncom,,,f
167019,4d6cf4e840cd4c08b5434d6f0c5167c8,La Harelle,,73,f
75789,ca5e9668a43245678ec95d412c8010ee,テンスアベニュー・パブリッシャーズ,Publisher,107,f
41484,f41da8be49b44d91b963b5bcb5c975f1,OnOurGame Entertainment,Original Production,222,f
178474,d76f270a46104dbc89a82b19e9bb085a,Kalpa Rec,,,f
97270,098bb17d8d7344358a8c66bee19e2500,Ecole Alouette,Publisher,,f
43386,0c0c93a8585b4f7bb41b12bc29f1d156,Gaylo Records,,,f
109369,f1b63777476f45eb9a349caf3b883c28,MusicMasters Jazz,,,f
147616,710ce2e3af674409800ace59d19b446b,RUN IN RAIN,Production,,f
172836,520530cd4a004ecdb7c77a9e9067f126,Durium Marche Estere,,105,f
8867,8eb10d4c6bd14acbab63aa2422a4d64c,Argon Hörbuch,Original Production,81,f
154993,8e9f92d7042a4e46a90484046845b062,UTH Records,,,f
152564,754e79bfa9f045d5b7ccbff5153646ca,Kulturní agentura Angel,Production,,f
73782,415da7b3a3834b7e8a4c236edf20c257,All Boys Music Ltd,Publisher,,f
87406,dd35c07901df45e296ccc451a30f67ac,El Torro Recordings,Distributor,1178,f
91307,9337a4ce707640819f1fec22446944a5,アニプレックス A事業部,Publisher,107,f
102332,f7d9612fc53b4ace824c76fe84a76838,Linguaphone,,,f
142162,7017b70587be4dd2ac286f3b21a371b4,Easy Credit Records,,105,f
146667,9eaac4004b954a21970317b6ed0e5e09,Statens Kunstfond,Imprint,57,f
252578,861f7742539c4846a4c3f9f22b2d7bf8,Insidious,Imprint,240,f
29775,2eb5947bb9ae43aba1f275f6cd619159,Walhall,,81,f
10508,59447cac63904036b8e87659e9f06e6e,Gargleblast,,221,f
157416,579acd62592e49caa55456e114d5e965,Gateway Records,,,f
209871,2e97f6e031764caf8d766fe5da09101b,Legend,,,f
53196,ee222bd525e7478aa4a16c3d24dea55f,The Drug Squad,Original Production,221,f
136315,42e6567067904e9d8799f60f88642513,Nocturnal 7 Records,,,f
118242,d3aee46af81a4abeb85bddbdcc23fef8,K2 SOUND,Original Production,,f
36011,06221abbe28b493eb542e83dd72cc260,Inside Sounds,,,f
243857,1f353c303be04c54a4e633367c18bd1f,UpYours Records,,,f
222673,eafff5e278994fe38cfe66ed18554c96,Danger Hardcore Tracks,,82199,f
18111,ded7bbdd672c4f888aad15f11b702ce6,Guided Missile,Original Production,221,f
55506,0491fda44b7b434caa4c597418e76f2d,Dance School Records,,222,f
54041,c94852039b6b42f7b374c6a08a777bad,East City Records,,,f
101237,dcb03b3df1e740f1a7abe2df02c0bf24,Deltas Audio,,,f
198289,a0bc83b5a18e454dbcb40f263a126d91,Hidle Music,Publisher,,f
156829,6be744da90cb4da78e3e4dabd7bdd3fb,Forte Records,,4001,f
56679,fcf8a3f7d8ad4cd8b148d85b5d5c7611,Ball Park Music,,13,f
127409,d66ba350f4a54a07a1c9515a6a058342,Artismo SRL,Publisher,695,f
216651,5834780ca61447ebbaca5983e655253e,UDC Recordings,Original Production,221,f
140163,db5773a1a1924610a799ecfd78482a5d,Miraleste Music Co,Publisher,222,f
167336,440f542200fd4de28c0205440de65d42,Lanzoni Records,,,f
64985,23f9fa1a2dfd4fc5909a6f615909b7fb,Kindred Recordings,,73,f
77904,464887c32af44aadb6200df941b80f7c,DNA Softwares,,107,f
132853,95a7cdb6adc6459e8e4c6203a1fe8870,Pablo Records Inc,,222,f
132178,49578b4c742148f7aee521c2dec42ac5,Persia Records,,222,f
174749,d7a2c3b42c964d99b98272846c2fff44,Global Warming Records,,4434,f
197145,5f6888ed785544868a356dcf766c8f97,Lost in Ohio,,7953,f
115943,150e276ae0324bd9b7b898a00e58ddad,MGraveyard,Original Production,107,f
30044,ff72cafa818a477388dd9bc724e4015d,Frigidity Discos,Original Production,107,f
245205,bae2ed39551a411f965176782679572e,Worldwide Ultimatum Trax,Original Production,221,f
121826,b55004e94a314a329edba2ab04a6e868,Aenima Recordings,,,f
63273,fbb210240d074593bde2701b5599a473,i saw music,,,f
180050,8f861c973886476faeca65ef0887ac80,Exxtra,Publisher,7703,f
199729,1b0dc0300a1c4317846df6c5767afdc3,Street Street Communications Inc,,,f
120655,1b56a5ce4c4942688f55709351fbdbcb,Different Music,,,f
212874,5fd6338247ba4afe9ca18abdfe083560,Birdie,,,f
173773,9c6ee61ef30f40f98241e076d96023ff,Viladi Limited,,,f
91848,934e87f00dc74d3f88ecd940862f0c64,Sandevil Music,Publisher,,f
80942,e19fe0c58fb44896a11f05361f433acd,東宝レコード,Original Production,107,t
125398,f71801f84c9b4f5bb1a1d96baee207b0,Cirrus Bay,Imprint,,f
117914,5bf1f21cb88b482fb2ca4d8ccf3eaf26,Domuz Records,Original Production,214,f
104079,87364d3dd4ba4a86b69bede44af125db,Blue Box Publishing Promotion Karin Wirthmann,Publisher,326,f
154219,67facabbf5ad4fbd8333595a46e8b99d,Euphorium Records,,7289,f
156433,7e813cd128994ec98448e393ad6d773e,Harold Pierce Publishing,Publisher,,f
31416,9c16f473dd3146fc8173bb1d3eeb1766,Peepshow Entertainment,Original Production,13,f
117586,8f54fc4fa28949e19bf103dbd5aa1a15,Voice of the Unheard,Production,11954,f
84994,6cb6d400f67049259d86c3f8b0270cf0,HMC  Helsinki Music Company Oy,,72,t
218865,e29f4629802843b6b5e497f5476b94c8,Kapvt Mvndi,,1178,f
90344,73731b945c3a42e8a64119c7aaa64028,WarnerChappell Music Australia Pty Ltd,Publisher,13,f
105318,aa753db8ec3041e5b3df273825e022e4,Cirque Du Minimaliste,Original Production,331,f
153471,23e6f3ed224647f09b2d8f2bcd1d2aab,Pollination Records,,,f
206957,a9f3247951134a32b300ef57cad0a027,Panther,,106,f
5871,9490c4a35539483fa13719d1fadf4cc6,Dork,,221,f
94117,9c200d39e60c407cbf4e1b9641d37629,All The Cats Recordings,,221,f
211560,1bfaa0c927fc4e1da0b65115e1ae2872,KNTR CLTR,,,f
8548,dcba7c8fa5a3468cb3b646ba70c89466,Revolution Magazine,Production,222,t
200532,76e7e37bd2b34d1ba664dff647d33b7e,Ginger House Music,,,f
184770,b7c6d54d28cb4ac295632f974c841b44,TVZ Records,Reissue Production,222,f
157074,a922d3cfc6b546f08d5c90519b95e802,Laputamusic,,,f
190663,5f11ba2218a149c39d57f8f220721bbc,West of My Future,,,f
36470,07f607cf0d9740d5b2b914fccf3b0c25,Anvers Records,Original Production,21,f
100945,f1f5d9731a024f8ea42b7ba30092f556,BG Publishing,Publisher,23738,f
21565,4e3fb5d225894bf9b263af04af4abfb7,Zoom Studio,Original Production,175,f
165647,9013dba030a34a998d5bda7f1c52ecdd,ALA Enterprises Inc,,,f
103298,813c3b56e408491d8629f22be1cbc98b,German Democratic Recordings,,,f
8397,3b128411fd684ec7871f6f57e0225a36,Recess Records,Original Production,222,f
62349,e37038bc8f4a4393bffbaef1df789b8c,DAutres Cordes Records,Original Production,73,f
137105,47550b9c750e4cdaa01b4d3568656f86,DMP,,13,f
70304,2874a057eb9a4067a8ab4dda0877624c,Sound 2020,Publisher,221,f
120777,02028ffb897d44b6933fbf28dabfc421,Format,,68690,f
147034,8ed2848ef28d4131b20b8c4c2dc5b4fd,AÊROPHON,Publisher,81,f
111768,5bdc5a498e8b42deaebdd4d85de1d8c6,Rocker Boy Records,,,f
180820,4cb6728050974881a6b0bbb9667a564b,Rekord,,81,f
234993,4ecf8655a57b4011801df814f82607c7,Second Sound Music,Publisher,,f
139890,61940cf3850045d9b2c2394ba47aa44a,Times Are Ruff,Original Production,5242,f
123049,ebba903c8b0749cab51ac24ccbcdbe3a,Kome 985,,,f
224686,e25113bc8af8412885c8704fa6dfc187,OOO «Master Souud Records Ltd»,Holding,,f
132369,6d1f071b2f8247118217c4481cf6741d,Ted Records,Production,,f
109572,f581cf882bde47898e07a19dd25d5b8a,Olarin Musiikki Oy,,72,f
187665,858b7bba9c45465c81f2f182ccbbb62e,中国火,Imprint,848,f
211013,cea17994b64e49c6989b40f7493629ec,Bâtarr,Original Production,38,f
138653,968a04d94d6445a8ad6ef588ef7aa334,Head Records,Original Production,221,f
221923,744bf1809d7b4c91a1acfef962200d6b,NCJ,,,f
184799,bb44fb9ca52c444c94ad400f2b8e057a,CMC International Records Inc,Holding,,f
214473,b9783599f8a6471a8d6105850f298bf0,Because London Records,,,f
162256,664a27cbf1c14d4eadf3ae808f74fa97,Shiva Audio Records,Original Production,81,f
61660,d3555f2f60dc45cd8f3b81968c6be257,Emuzah Records,,,f
114088,f3c920bbcbd843b5bcfc21ecdeb81f4a,Archibald Highwater,Publisher,222,f
110865,c5740e6441ab417ebb70029c38c54c8c,GoodTunesMusic AG,Publisher,81,f
78526,2e6b335953c841a0b194157368cf53cb,こんがりおんがく,,,f
40193,47f9235f06e74fe3a04b2c0645d99864,Kankana Records,Original Production,194,f
21028,a9ae56a9b4f34e92b1f916eefc03750e,Lumberjack Mordam Music Group,Distributor,7340,t
195831,1ce72d202b954c59a3d388fb6d459695,GAS Records,,38,t
22655,88b3a0402ce64519be65388b90110465,Funk,,221,f
219144,3874b1a4973e4c96955b4caddd171b29,Landmark That,,,f
112640,91dd745fbc0b4b65a9b4529b34f268da,Paragon Verlag,,,f
236842,a5a89e8fc9e0436eacb03180e3811858,Safari Music,,,f
