medium,release,position,format,track_count
id-436416,id-436416,1,1,14
id-611918,id-611918,1,12,33
id-1136461,id-1123348,1,1,16
id-7398,id-7398,1,1,24
id-1345079,id-1304886,1,12,12
id-1693902,id-1610507,2,19,26
id-231153,id-231153,1,1,20
id-713369,id-713369,1,1,12
id-491057,id-491057,1,1,15
id-1359991,id-1317888,1,1,10
id-549726,id-549726,1,1,12
id-237343,id-237343,1,,13
id-1305705,id-1270546,1,1,20
id-1386232,id-1340829,1,26,21
id-1695198,id-1611601,1,31,10
id-79605,id-79605,1,1,16
id-946361,id-946361,1,,15
id-111154,id-111154,1,,12
id-603818,id-603818,1,12,212
id-1022425,id-1022425,1,,15
id-1148732,id-934560,2,1,16
id-558493,id-558493,1,1,24
id-1017594,id-1017594,1,12,19
id-809649,id-809649,1,1,11
id-2340774,id-2170658,1,12,15
id-3768379,id-3458479,1,12,77
id-246495,id-246485,2,1,21
id-1130588,id-1118094,1,1,7
id-610314,id-610314,1,12,16
id-1265623,id-1236197,1,1,7
id-658865,id-658865,1,1,20
id-375825,id-375825,1,1,8
id-1279982,id-1247994,1,1,10
id-227175,id-227175,1,,19
id-423339,id-423339,1,1,10
id-3260443,id-2995575,1,12,12
id-807509,id-807509,1,1,11
id-1491205,id-1432727,1,1,7
id-907428,id-907428,1,,12
id-703282,id-703282,1,1,19
id-940727,id-940727,1,1,6
id-793575,id-793575,1,12,20
id-772189,id-772189,1,1,11
id-686447,id-686447,1,1,25
id-817651,id-817651,1,1,16
id-549182,id-549179,3,,40
id-310428,id-347998,2,1,13
id-351829,id-351829,1,1,21
id-644686,id-644686,1,12,24
id-2561921,id-2365588,1,12,13
id-89961,id-89961,1,1,15
id-69651,id-69651,1,1,10
id-393411,id-393411,1,1,7
id-1024085,id-1024085,1,1,15
id-937770,id-937770,1,1,10
id-1017608,id-1017608,1,1,9
id-402816,id-402816,1,,8
id-3901379,id-3580870,1,12,19
id-211855,id-211855,1,1,10
id-2562489,id-2366124,1,1,5
id-357174,id-357174,1,1,11
id-3254741,id-2990456,4,1,25
id-628212,id-628212,1,1,13
id-688866,id-688866,1,1,3
id-1154430,id-1139189,1,1,21
id-1299789,id-1265402,1,,38
id-1227413,id-1202232,1,8,9
id-637306,id-637306,1,1,11
id-703608,id-703608,1,12,15
id-2869264,id-2642330,1,12,7
id-900291,id-900291,1,1,32
id-1210147,id-1187320,2,1,19
id-965173,id-965173,1,,15
id-13139,id-13139,1,1,6
id-1313329,id-1277124,1,8,11
id-957210,id-957210,1,33,20
id-3259282,id-2994534,1,1,7
id-1277115,id-1245711,3,1,16
id-3259515,id-2994737,1,12,17
id-40733,id-40733,1,,12
id-805234,id-805234,1,12,14
id-3261715,id-2996755,11,1,21
id-673805,id-673805,1,1,8
id-915460,id-915460,1,,16
id-1217791,id-1193862,1,12,18
id-1040241,id-1040241,1,,22
id-1246072,id-1219069,1,12,23
id-302122,id-302122,1,1,10
id-335462,id-335462,1,1,13
id-262851,id-262851,1,,17
id-881864,id-1010369,2,,38
id-1228707,id-1203401,1,1,13
id-384802,id-384802,1,1,32
id-620801,id-620801,1,12,80
id-28723,id-28723,1,1,11
id-620376,id-620376,1,12,57
id-1692892,id-1609643,1,12,5
id-1022959,id-1022959,1,,15
id-979111,id-979111,1,1,13
id-620573,id-620573,1,1,12
id-933259,id-933259,1,1,18
id-55191,id-55191,1,,16
id-672196,id-672196,1,8,27
id-777379,id-777379,1,1,6
id-919386,id-919386,1,,14
id-1082330,id-1076891,1,12,12
id-678299,id-678299,1,1,99
id-1272746,id-1242149,14,1,35
id-2562433,id-2366072,1,12,11
id-557201,id-557201,1,1,20
id-2244207,id-2086519,1,12,14
id-1696378,id-1612636,1,1,17
id-348584,id-348584,1,1,13
id-976333,id-976333,1,,9
id-3259867,id-2995062,1,12,15
id-2621015,id-2418967,1,31,10
id-1124022,id-1112344,1,1,35
id-305916,id-305916,1,1,22
id-84581,id-84581,1,,7
id-97619,id-97619,1,1,11
id-1128035,id-1115840,1,1,8
id-14994,id-14994,1,1,13
id-546325,id-546325,1,1,12
id-83473,id-83473,1,1,5
id-968909,id-968909,1,,10
id-3086694,id-2839542,1,,15
id-53869,id-53869,1,1,12
id-2112231,id-1973007,2,1,13
id-661802,id-661802,1,42,4
id-800429,id-800429,1,31,35
id-973670,id-973670,1,1,25
id-3766687,id-3456866,1,12,10
id-263106,id-263106,1,1,12
id-694472,id-694472,1,12,128
id-1307409,id-1272020,1,12,10
id-717665,id-717665,1,31,3
id-1190663,id-1170406,1,33,14
id-159263,id-148118,2,1,10
id-218983,id-218983,1,,9
id-928694,id-928694,1,,23
id-2560989,id-2364723,1,1,16
id-927996,id-927996,1,1,18
id-674601,id-674601,1,12,52
id-321355,id-321355,1,1,5
id-985206,id-985206,1,1,16
id-2868603,id-2641760,1,29,7
id-417184,id-417184,1,1,20
id-595736,id-595736,1,1,34
id-2561683,id-2365371,1,1,32
id-244955,id-244956,2,1,34
id-916837,id-916837,1,,5
id-239533,id-239533,1,2,23
id-1063299,id-1060182,1,1,12
id-3179209,id-2921886,1,12,11
id-198036,id-198036,1,,10
id-761831,id-761831,1,1,25
id-2561045,id-2364776,1,1,15
id-446713,id-446713,1,1,11
id-784535,id-784535,1,1,21
id-831781,id-831781,1,1,16
id-937480,id-937480,1,,13
id-812146,id-812146,1,1,9
id-905000,id-905000,1,1,44
id-107625,id-107625,1,1,12
id-915130,id-915130,1,,16
id-785240,id-785240,1,8,14
id-715866,id-715866,1,1,14
id-63088,id-63088,1,,12
id-330520,id-330520,1,1,24
id-982647,id-1033711,3,,99
id-2561267,id-2364984,1,12,11
id-2692544,id-2485244,1,12,11
id-996821,id-884259,49,1,44
id-3257919,id-2993300,1,12,6
id-707860,id-707860,1,1,11
id-939568,id-939568,1,,17
id-701470,id-701470,1,1,11
id-1222608,id-1198005,1,1,32
id-1702539,id-1617851,1,12,9
id-1024076,id-932499,2,1,16
id-71526,id-71526,1,,4
id-1077409,id-1072532,1,1,11
id-2866196,id-2639288,34,1,20
id-815085,id-815085,1,7,7
id-1077629,id-1072733,1,12,13
id-741850,id-741850,1,1,9
id-568943,id-568943,1,12,9
id-1283487,id-1251032,1,29,7
id-1150065,id-1135255,1,1,18
id-1486693,id-1428733,1,1,22
id-1193405,id-1172524,1,1,16
id-214358,id-214358,1,1,15
id-3655314,id-3354068,1,1,10
id-1049269,id-1048140,1,33,6
id-3355654,id-3082709,1,1,7
id-1114712,id-1104275,2,12,5
id-938766,id-938766,1,,19
id-1166769,id-1149955,1,1,90
id-668173,id-668173,1,1,11
id-395662,id-395662,1,1,20
id-2109195,id-1970408,1,12,7
id-906012,id-906012,1,,9
id-1690934,id-1607912,1,1,8
id-1005142,id-1005142,1,,12
id-1490697,id-1432276,1,1,11
id-2621740,id-2419610,1,1,10
id-1377816,id-1333554,1,1,13
id-903223,id-903223,1,,22
id-1366474,id-1323633,1,7,10
id-793163,id-793163,1,1,61
id-385690,id-385690,1,29,9
id-1265740,id-1236309,1,1,18
id-310236,id-310236,1,1,12
id-1695232,id-1611633,1,31,16
id-2256107,id-2096578,2,1,11
id-219584,id-219584,1,1,7
id-2242449,id-2084978,1,31,16
id-834953,id-834953,1,61,20
id-761010,id-761010,1,1,17
id-645163,id-645163,1,12,99
id-1024813,id-1024813,1,,22
id-369537,id-369537,1,1,23
id-2342893,id-2172535,1,12,16
id-354646,id-354646,1,1,13
id-2561032,id-2364764,1,8,12
id-939752,id-939752,1,1,23
id-601248,id-601248,1,1,12
id-177739,id-177739,1,,11
id-692752,id-692752,1,1,24
id-459302,id-459302,1,1,12
id-3654461,id-3353248,1,12,7
id-1155893,id-1140432,1,12,21
id-1166697,id-1149886,1,1,28
id-205465,id-205465,1,1,21
id-489627,id-489627,1,1,21
id-1702852,id-1618145,1,1,27
id-424209,id-424209,1,1,12
id-489628,id-489628,1,1,12
id-1076180,id-1071481,2,1,8
id-661804,id-661805,2,1,22
id-111169,id-111169,1,12,10
id-1110392,id-1100612,1,1,10
id-529936,id-529936,1,29,5
id-566459,id-566459,1,1,46
id-436195,id-436195,1,1,24
id-3903293,id-3582596,1,54,2
id-370495,id-370495,1,31,10
id-1143052,id-1129084,1,29,7
id-899086,id-899086,1,,13
id-195990,id-195990,1,1,5
id-187317,id-187317,1,1,14
id-1075173,id-1070575,1,1,10
id-485987,id-485987,1,1,13
id-1209528,id-1186792,1,12,57
id-883788,id-883788,1,1,19
id-622238,id-622238,1,1,14
id-502540,id-502540,1,1,12
id-945036,id-945036,1,,12
id-185152,id-916386,2,1,20
id-48342,id-48342,1,1,12
id-1697118,id-1613234,1,,5
id-145304,id-145304,1,1,14
id-114204,id-114204,1,1,16
id-1333466,id-1294673,1,8,7
id-2620238,id-2418335,1,31,12
id-609421,id-609421,1,12,30
id-671650,id-671650,1,1,18
id-609429,id-609429,1,12,75
id-265329,id-265329,1,1,18
id-965540,id-965540,1,1,16
id-758042,id-758042,1,1,12
id-2249181,id-2090865,5,1,10
id-198923,id-198923,1,1,20
id-1371362,id-1327856,3,1,20
id-459631,id-459631,1,1,12
id-225733,id-225733,1,,6
id-792987,id-792987,1,1,24
id-565381,id-565381,1,12,19
id-472962,id-472962,1,1,19
id-622523,id-622523,1,1,12
id-199326,id-199326,1,1,17
id-713019,id-713019,1,1,8
id-678990,id-678990,1,1,13
id-295744,id-295744,1,1,12
id-563485,id-563485,1,1,4
id-246732,id-246731,2,1,14
id-271330,id-271330,1,1,10
id-713014,id-713014,1,12,21
id-591625,id-591625,1,1,4
id-120086,id-120086,1,1,10
id-429285,id-429285,1,1,25
id-715260,id-715260,1,,22
id-184872,id-184872,1,,12
id-453980,id-453980,1,1,7
id-1108780,id-1099191,3,12,18
id-1239210,id-1212927,1,1,12
id-89147,id-89147,1,,12
id-252257,id-252257,1,1,20
id-964965,id-964965,1,1,9
id-1307099,id-1271752,1,1,28
id-432479,id-432479,1,,22
id-883819,id-883819,1,1,24
id-2865583,id-2638974,1,1,11
id-503166,id-503166,1,1,8
id-1164067,id-1147600,1,1,24
id-83618,id-83618,1,,12
id-518118,id-518118,1,1,12
id-2245091,id-2087270,1,31,6
id-979343,id-979343,1,,12
id-96826,id-96826,1,,8
id-1692395,id-1609214,1,12,8
id-694512,id-694512,1,12,80
id-1330512,id-1292117,1,12,50
id-876553,id-876553,1,,7
id-274303,id-274303,1,1,20
id-180227,id-180227,1,1,11
id-2866740,id-2640036,1,3,10
id-685717,id-685717,1,1,16
id-666029,id-666029,1,12,10
id-509457,id-509457,1,1,12
id-984411,id-984411,1,1,13
id-174774,id-174774,1,,10
id-368591,id-368591,1,1,10
id-677004,id-677004,1,1,9
id-453689,id-453689,1,12,4
id-2622570,id-2420368,1,12,12
id-1076911,id-1072077,1,1,10
id-715318,id-715318,1,1,16
id-289205,id-289205,1,31,4
id-182081,id-182081,1,1,18
id-534700,id-534700,1,1,15
id-229643,id-229643,1,1,13
id-1232669,id-1206918,2,1,11
id-3765656,id-3455902,1,12,7
id-232603,id-232603,1,1,23
id-658033,id-658016,16,1,42
id-841128,id-841128,1,12,6
id-2112398,id-1973142,1,12,4
id-620382,id-620382,1,12,64
id-1284941,id-1252391,1,12,32
id-805777,id-805777,1,1,14
id-1269830,id-1239711,1,1,20
id-353207,id-353207,1,1,9
id-87776,id-87776,1,1,11
id-1732547,id-1644361,1,1,3
id-402421,id-402428,2,1,10
id-560705,id-560705,1,1,11
id-1262774,id-1233721,1,3,12
id-973199,id-973208,2,,6
id-528431,id-528431,1,1,12
id-3083018,id-2836108,1,12,8
id-253200,id-253200,1,31,5
id-3704201,id-3399142,1,1,11
id-925636,id-925636,1,,15
id-641855,id-641855,1,1,15
id-2622853,id-2420610,1,36,17
id-995894,id-995894,1,,18
id-1201527,id-1179717,1,1,14
id-3259628,id-2994845,2,1,9
id-694465,id-694465,1,12,60
id-1249860,id-1222405,1,12,5
id-1147216,id-1132732,1,33,10
id-199685,id-199685,1,,10
id-379260,id-379260,1,1,18
id-460593,id-460593,1,33,10
id-211265,id-211265,1,,12
id-687243,id-687243,1,1,25
id-973441,id-973441,1,1,12
id-2339567,id-2169572,1,1,10
id-634782,id-634747,2,7,11
id-520492,id-520492,1,1,12
id-169812,id-169812,1,1,7
id-1121648,id-791836,2,1,11
id-280830,id-280830,1,,11
id-742190,id-742190,1,1,20
id-951531,id-951531,1,,21
id-643749,id-643744,3,1,14
id-859767,id-859766,9,1,26
id-1285781,id-1253109,1,12,18
id-222826,id-222826,1,,18
id-545880,id-545880,1,1,13
id-700712,id-700712,1,31,11
id-741151,id-741151,1,1,21
id-97887,id-97887,1,,14
id-65571,id-65571,1,,69
id-888924,id-888924,1,,3
id-793611,id-793611,1,1,38
id-219117,id-219117,1,,11
id-886292,id-886292,1,,6
id-481197,id-481197,1,1,10
id-317966,id-317966,1,1,11
id-438948,id-438948,1,1,8
id-180826,id-180826,1,1,4
id-2866906,id-2640192,4,12,9
id-1024069,id-1024069,1,,11
id-969887,id-969887,1,1,16
id-372922,id-372922,1,1,14
id-1115990,id-1105381,1,12,4
id-1137068,id-1123857,1,1,15
id-2561277,id-2364994,1,1,20
id-248523,id-248523,1,1,14
id-83283,id-83283,1,1,12
id-1021789,id-1021789,1,,12
id-1702523,id-1617835,1,1,14
id-261573,id-261573,1,1,11
id-400201,id-400201,1,1,17
id-3083649,id-2836699,1,12,12
id-588983,id-586617,38,1,13
id-208761,id-208761,1,1,11
id-3653272,id-3352141,1,12,11
id-1151781,id-1136815,1,1,18
id-414203,id-414203,1,,18
id-1233324,id-1207513,1,12,8
id-1129348,id-1117015,1,1,13
id-79750,id-79750,1,34,2
id-368238,id-368222,4,1,12
id-230903,id-230903,1,1,11
id-109876,id-109876,1,1,12
id-93242,id-93242,1,1,12
id-977778,id-977778,1,,13
id-1024394,id-1024394,1,,5
id-184224,id-184224,1,1,13
id-2110826,id-1971781,1,1,12
id-521369,id-521369,1,1,10
id-292810,id-292810,1,1,20
id-333456,id-333456,1,1,23
id-889783,id-889783,1,,13
id-1259551,id-1230829,1,12,17
id-881331,id-881331,1,,4
id-517,id-517,1,1,11
id-1008312,id-1008312,1,1,16
id-552941,id-552941,1,31,9
id-868336,id-868336,1,1,16
id-862871,id-1018570,2,,14
id-1297638,id-1263521,1,1,12
id-1280677,id-1248578,1,1,16
id-744094,id-744094,1,1,8
id-512190,id-512190,1,1,13
id-611297,id-611297,1,12,89
id-1356807,id-1315088,1,34,325
id-493543,id-493543,1,1,9
id-184019,id-782948,2,1,10
id-869539,id-869539,1,,12
id-786896,id-786896,1,1,14
id-1183661,id-1164360,1,1,7
id-697527,id-697527,1,1,27
id-835548,id-835546,2,1,12
id-1296121,id-1262189,1,12,3
id-48242,id-48242,1,1,10
id-2558539,id-2362547,1,12,14
id-2340719,id-2170605,1,1,5
id-115857,id-115857,1,,17
id-2340713,id-2170599,1,1,5
id-3656742,id-3355377,1,1,20
id-906754,id-906754,1,,10
id-1372045,id-1328435,1,1,12
id-949984,id-949984,1,,26
id-1209869,id-1187099,1,12,17
id-588500,id-588500,1,31,3
id-1287312,id-1254516,1,1,16
id-559365,id-559360,4,1,25
id-303470,id-303470,1,1,15
id-1029383,id-1029383,1,,29
id-2241433,id-2084055,1,12,16
id-955828,id-955828,1,,12
id-1337539,id-1298210,1,1,8
id-759157,id-759157,1,1,9
id-3261641,id-2996699,1,1,22
id-398218,id-398218,1,1,12
id-891295,id-891295,1,,10
id-638827,id-638827,1,1,20
id-910708,id-910708,1,,11
id-2690894,id-2483743,1,12,19
id-758506,id-758506,1,7,10
id-160600,id-160600,1,1,14
id-889865,id-889865,1,,12
id-614439,id-614439,1,1,20
id-165467,id-165467,1,1,2
id-48086,id-48086,1,1,14
id-2562977,id-2366570,1,12,15
id-72329,id-72329,1,1,12
id-21137,id-21137,1,1,11
id-729930,id-729930,1,12,25
id-499579,id-499579,1,1,16
id-399511,id-399511,1,29,2
id-910667,id-910667,1,,12
id-611599,id-611599,1,12,99
id-622396,id-622396,1,1,12
id-1238934,id-1212690,1,,24
id-614902,id-614902,1,12,38
id-1160162,id-1144123,1,12,12
id-374816,id-374816,1,1,19
id-1133586,id-1120749,1,1,16
id-777097,id-777097,1,7,20
id-711599,id-711599,1,1,34
id-1162400,id-1146113,4,1,14
id-1241673,id-1215075,4,1,92
id-1310677,id-1274772,1,1,16
id-892268,id-892268,1,,14
id-2248376,id-2090194,1,12,7
id-1172873,id-1155092,1,31,10
id-757414,id-757414,1,1,9
id-163846,id-163846,1,1,12
id-387254,id-387254,1,1,16
id-442788,id-442787,2,1,18
id-255599,id-255599,1,,14
id-1108664,id-1099090,3,1,24
id-1085690,id-1079837,1,1,12
id-979355,id-979355,1,1,10
id-269288,id-269288,1,1,26
id-999390,id-999390,1,1,11
id-1356159,id-1314517,1,19,3
id-338552,id-338552,1,1,27
id-891634,id-891634,1,,9
id-685090,id-685090,1,1,12
id-301632,id-301632,1,1,11
id-967576,id-967576,1,1,16
id-501932,id-501932,1,1,13
id-723764,id-723764,1,12,15
id-359751,id-359751,1,12,4
id-2989310,id-2750981,1,1,15
id-957092,id-957092,1,,8
id-3769955,id-3459940,1,12,1
id-306820,id-306820,1,1,30
id-620820,id-620820,1,12,51
id-2340221,id-2170151,1,12,10
id-536381,id-536381,1,1,14
id-1133677,id-1120826,1,12,7
id-1085189,id-1079452,1,12,7
id-2241987,id-2084560,1,1,6
id-616700,id-616700,1,12,75
id-903781,id-903781,1,,36
id-1700037,id-1615659,3,1,17
id-658025,id-658025,1,1,9
id-924519,id-924519,1,,10
id-594335,id-594335,1,1,7
id-27921,id-27918,3,1,11
id-998062,id-998062,1,1,12
id-457685,id-457685,1,1,15
id-3255382,id-2991029,2,1,14
id-1020828,id-1020828,1,7,5
id-472150,id-472150,1,1,20
id-320875,id-320875,1,1,16
id-711404,id-711404,1,1,11
id-749087,id-749087,1,12,97
id-749080,id-749080,1,12,76
id-635562,id-635562,1,12,9
id-387087,id-387085,2,1,10
id-3770211,id-3460188,1,1,20
id-1036667,id-1036667,1,,11
id-537960,id-537960,1,1,25
id-794498,id-794498,1,1,16
id-687,id-688,2,1,26
id-191680,id-191680,1,,12
id-952135,id-952135,1,1,20
id-296276,id-296276,1,1,18
id-915442,id-915442,1,,21
id-10309,id-10309,1,,41
id-238657,id-238657,1,1,15
id-2256401,id-2096817,1,1,15
id-925809,id-925809,1,1,14
id-1236803,id-1210793,2,1,22
id-86341,id-86341,1,1,15
id-434307,id-434307,1,31,10
id-1423422,id-1373725,1,1,30
id-1702649,id-1617954,1,31,2
id-296299,id-296299,1,1,17
id-97943,id-97943,1,,12
id-3084969,id-2837893,1,12,11
id-1485813,id-1427933,1,1,10
id-457269,id-457269,1,1,8
id-1257586,id-1229152,1,12,4
id-875820,id-875820,1,,17
id-1301580,id-289374,2,1,15
id-1001047,id-1001047,1,,14
id-2563022,id-2366609,1,1,5
id-959586,id-959586,1,,10
id-186468,id-186468,1,1,17
id-2080967,id-1945516,9,1,12
id-1013442,id-1013442,1,,14
id-695030,id-695030,1,12,92
id-690619,id-690619,1,12,59
id-371309,id-371309,1,1,23
id-300278,id-300278,1,1,11
id-5961,id-5961,1,1,16
id-1091097,id-1084421,1,,11
id-1290785,id-1257504,1,1,6
id-1276067,id-1244824,1,1,12
id-775336,id-775336,1,,5
id-896731,id-896731,1,1,14
id-1257367,id-1228973,1,12,23
id-1692335,id-1609164,1,12,3
id-363266,id-363266,1,1,12
id-60239,id-60239,1,1,11
id-1196427,id-1175220,1,1,17
id-2867205,id-2640470,1,1,11
id-512729,id-512727,2,1,14
id-687203,id-687203,1,1,20
id-371786,id-371786,1,1,13
id-286036,id-286036,1,1,20
id-1154644,id-1139386,1,1,19
id-234149,id-234149,1,,6
id-937809,id-937809,1,,18
id-807240,id-807240,1,12,26
id-1047657,id-1046771,1,1,25
id-322288,id-322288,1,1,14
id-2559495,id-2363408,3,1,20
id-603739,id-603739,1,1,8
id-1166748,id-1149935,1,1,58
id-278782,id-278782,1,1,99
id-761618,id-761618,1,1,18
id-308534,id-308534,1,1,12
id-174159,id-174159,1,1,13
id-898985,id-898985,1,,10
id-464247,id-464247,1,1,11
id-352302,id-352303,2,1,15
id-2558019,id-2362059,1,12,12
id-79181,id-79181,1,,16
id-1207458,id-1184969,1,12,36
id-1207437,id-1184950,1,12,65
id-2692126,id-2484858,1,12,79
id-747304,id-747304,1,12,12
id-951109,id-951109,1,31,6
id-344418,id-344418,1,1,12
id-701126,id-701121,2,1,11
id-1259563,id-1230838,2,1,22
id-423169,id-423169,1,1,18
id-1354741,id-1313252,2,1,21
id-864459,id-864459,1,,10
id-951107,id-951107,1,,19
id-2871059,id-2643899,3,1,15
id-1306844,id-1271534,1,12,10
id-1304601,id-1269585,8,1,25
id-679711,id-679711,1,1,4
id-1019827,id-1019827,1,,27
id-329788,id-329788,1,1,13
id-1245817,id-1218836,1,1,10
id-519375,id-519375,1,1,13
id-2872471,id-2645163,1,8,6
id-656274,id-656274,1,1,17
id-261141,id-261141,1,1,28
id-244596,id-244596,1,1,25
id-540673,id-540674,2,1,22
id-375336,id-375336,1,1,8
id-76527,id-76527,1,,13
id-1616952,id-1543738,1,1,20
id-3902523,id-3581865,1,12,53
id-976709,id-976709,1,1,13
id-1253303,id-1225403,1,31,11
id-3770685,id-3460628,1,12,11
id-3438307,id-3156833,2,87,24
id-914178,id-914178,1,,9
id-1448605,id-1395667,1,1,10
id-649663,id-649663,1,1,14
id-1068540,id-1064787,1,12,5
id-1310934,id-1275005,2,1,7
id-3085231,id-2838146,1,12,37
id-617643,id-617643,1,31,4
id-916692,id-916692,1,,23
id-1006504,id-1006504,1,29,3
id-2865903,id-2639284,1,1,22
id-3438856,id-3157335,1,12,85
id-224360,id-224360,1,,14
id-600930,id-600930,1,1,4
id-142106,id-142106,1,1,17
id-581001,id-581001,1,1,12
id-445735,id-445735,1,1,10
id-502565,id-502565,1,1,11
id-886374,id-886374,1,,13
id-1161755,id-1145517,1,1,18
id-880214,id-880214,1,1,21
id-907741,id-907741,1,1,19
id-255839,id-255839,1,1,14
id-996067,id-996067,1,,6
id-220417,id-220417,1,1,16
id-429040,id-429040,1,1,10
id-2556104,id-2360266,1,12,63
id-2696736,id-2488940,1,1,19
id-3650747,id-3349833,1,31,20
id-58422,id-58422,1,1,10
id-864636,id-864636,1,,7
id-3652523,id-3351438,1,12,14
id-1085750,id-1079890,1,1,10
id-654674,id-654650,11,1,19
id-987696,id-987696,1,,21
id-3257609,id-2993011,1,12,18
id-3900720,id-3580269,1,12,22
id-2869340,id-2642399,1,1,4
id-428608,id-428608,1,1,16
id-2340516,id-2170407,1,31,8
id-713618,id-713618,1,1,17
id-3655199,id-3353956,1,12,15
id-1145633,id-1131354,1,1,5
id-172257,id-172257,1,1,20
id-358180,id-358180,1,1,11
id-1048088,id-1047160,1,31,4
id-183560,id-183560,1,,12
id-1266303,id-1236819,1,1,13
id-1134464,id-1121533,1,29,2
id-37367,id-37367,1,1,12
id-844884,id-844875,2,1,17
id-1250011,id-1222530,1,12,7
id-1313806,id-1277549,2,1,21
id-608445,id-608445,1,1,8
id-3262583,id-2985281,3,1,99
id-555101,id-555101,1,1,12
id-423945,id-423945,1,1,16
id-1082635,id-1077175,1,1,14
id-74876,id-74876,1,1,10
id-2240774,id-2083501,2,1,15
id-894698,id-894698,1,1,20
id-1069542,id-1065616,1,1,16
id-1511178,id-1449595,1,1,15
id-988749,id-988749,1,,15
id-1115245,id-1104741,1,1,12
id-301319,id-301319,1,31,3
id-560387,id-560387,1,1,18
id-694717,id-694717,1,12,396
id-2865271,id-2638692,1,12,7
id-1276435,id-1245146,1,1,8
id-1241023,id-1214516,1,1,12
id-589564,id-589564,1,1,17
id-836769,id-836769,1,1,11
id-186070,id-186070,1,1,13
id-740587,id-740587,1,1,16
id-715622,id-715622,1,,7
id-119906,id-119906,1,,12
id-99440,id-99348,2,1,27
id-961040,id-961040,1,,13
id-917936,id-917936,1,,14
id-1156221,id-1140730,1,1,12
id-537221,id-537221,1,1,12
id-871005,id-871005,1,1,16
id-1217984,id-1194020,1,12,2
id-2110651,id-1971621,1,1,11
id-176377,id-176377,1,1,18
id-663321,id-663321,1,1,6
id-547800,id-547800,1,1,10
id-1037457,id-1037457,1,,12
id-358748,id-358748,1,7,11
id-760931,id-166737,2,,16
id-205995,id-205995,1,,30
id-372233,id-372233,1,1,24
id-761545,id-761545,1,1,13
id-1269816,id-1239303,7,1,14
id-197110,id-197110,1,1,16
id-919862,id-919862,1,1,19
id-479464,id-479464,1,7,8
id-531663,id-531661,2,1,20
id-732294,id-732294,1,8,25
id-916996,id-916996,1,,13
id-43694,id-43694,1,1,16
id-865005,id-865005,1,,41
id-754575,id-754575,1,12,120
id-904424,id-904424,1,,25
id-722599,id-722599,1,12,18
id-151709,id-151709,1,1,21
id-344887,id-344887,1,7,12
id-3904820,id-3584027,1,12,120
id-1423980,id-1374203,1,1,12
id-226928,id-226928,1,,6
id-34324,id-34324,1,1,12
id-1156313,id-1140806,1,1,15
id-445333,id-445333,1,1,20
id-819001,id-819001,1,1,15
id-1218182,id-1194168,1,12,12
id-20458,id-20458,1,1,15
id-921665,id-921665,1,,16
id-470217,id-470217,1,1,9
id-550376,id-550376,1,12,16
id-472763,id-472763,1,7,14
id-1332438,id-1293752,1,31,3
id-763774,id-763774,1,31,11
id-2749194,id-2535470,1,31,10
id-893241,id-893241,1,,14
id-1009220,id-1009220,1,,14
id-1491286,id-1432799,1,1,7
id-174002,id-174002,1,1,12
id-1423182,id-1373515,1,29,3
id-583731,id-583731,1,1,12
id-528687,id-528687,1,1,8
id-929690,id-929690,1,1,74
id-959594,id-992301,6,1,14
id-681708,id-681708,1,7,10
id-688039,id-688039,1,1,15
id-1611309,id-1539001,1,1,14
id-641946,id-641946,1,1,14
id-756118,id-756118,1,12,16
id-413085,id-413085,1,31,10
id-263553,id-263553,1,1,14
id-1611302,id-1538994,1,12,4
id-263551,id-263551,1,1,15
id-977277,id-977277,1,,21
id-958221,id-958221,1,,9
id-312428,id-312428,1,31,9
id-435137,id-435137,1,1,12
id-780318,id-780318,1,1,39
id-1256572,id-1228279,1,1,7
id-1196960,id-1175655,1,12,18
id-747554,id-747554,1,1,21
id-1275705,id-1244511,1,,12
id-967079,id-967079,1,1,13
id-2249965,id-2091492,1,1,14
id-967075,id-967075,1,,10
id-873715,id-873715,1,,12
id-801025,id-801025,1,7,9
id-3770054,id-3460035,1,1,16
id-835658,id-835658,1,1,16
id-635766,id-635766,1,1,4
id-485702,id-485650,14,1,24
id-550996,id-550996,1,1,24
id-2245500,id-2087616,1,1,18
id-956267,id-956267,1,,10
id-1035403,id-1035403,1,,25
id-2908,id-2908,1,1,3
id-160313,id-160313,1,,10
id-693979,id-693979,1,12,118
id-957956,id-957956,1,1,15
id-755021,id-755021,1,12,60
id-536653,id-536653,1,1,19
id-825619,id-825616,2,1,18
id-790811,id-790804,2,1,47
id-1271063,id-1240698,1,1,12
id-674168,id-674168,1,12,42
id-1424379,id-1374555,2,1,13
id-3254841,id-2990534,1,1,23
id-2871381,id-2644184,1,12,12
id-868838,id-868838,1,,13
id-2247398,id-2089324,1,31,18
id-1847369,id-1742752,1,1,69
id-319966,id-319966,1,1,9
id-484549,id-484549,1,1,4
id-1215682,id-1192085,1,,15
id-617503,id-617503,1,1,11
id-2559000,id-2362949,1,1,30
id-417130,id-417130,1,1,14
id-3354249,id-3081431,1,12,10
id-1143936,id-1129846,1,31,11
id-2553098,id-883832,2,1,12
id-883486,id-883486,1,1,7
id-9568,id-9568,1,1,29
id-1055999,id-1053835,1,1,12
id-1695974,id-1612278,1,12,4
id-2110353,id-1971413,1,12,99
id-1079566,id-1074439,1,1,19
