artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-1655,John Lee Hooker,Hooker John Lee,1917,8,22,2001,6,21,t,Person,Male,id-222,US blues singer songwriter  guitarist
id-307190,Spider Loc,Spider Loc,1979,1,21,,,,f,Person,Male,id-222,
id-414267,Chor der Deutschen Oper Berlin,Chor der Deutschen Oper Berlin,,,,,,,f,Choir,,id-326,
id-118286,Ruth Jacott,Jacott Ruth,1960,9,2,,,,f,Person,Female,id-150,
id-397141,Elizabeth Gaver,Gaver Elizabeth,,,,,,,f,Person,Female,id-160,
id-21949,Jaromír Nohavica,Nohavica Jaromír,1953,6,7,,,,f,Person,Male,id-56,
id-21238,Erik Satie,Satie Erik,1866,5,17,1925,7,1,t,Person,Male,id-73,French composer
id-271084,The Speaking Canaries,Speaking Canaries The,,,,,,,f,Group,,id-222,
id-61383,Vulgaires Machins,Vulgaires Machins,1995,,,,,,f,Group,,id-38,
id-318061,沢城みゆき,Sawashiro Miyuki,1985,6,2,,,,f,Person,Female,id-107,
id-277063,Bournemouth Symphony Orchestra,Bournemouth Symphony Orchestra,1893,5,22,,,,f,Orchestra,,id-221,
id-20638,Elephant Man,Elephant Man,1975,9,11,,,,f,Person,Male,id-106,Oneal Bryan dancehall artist
id-402919,Orchestre national du Capitole de Toulouse,Orchestre national du Capitole de Toulouse,,,,,,,f,Orchestra,,id-73,
id-663106,Zack Tempest,Tempest Zack,,,,,,,f,Person,,,
id-4542,Woody Herman,Herman Woody,1913,5,16,1987,10,29,t,Person,Male,id-222,
id-979616,Dariush Talâi,Talâi Dariush,1953,,,,,,f,Person,Male,id-101,
id-9316,The Association,Association The,1965,,,,,,f,Group,,id-222,US sunshine pop group
id-33972,Al Hirt,Hirt Al,1922,11,7,1999,4,27,t,Person,Male,id-222,
id-2025530,Sophie de Bardonnèche,Bardonnèche Sophie de,,,,,,,f,Person,Female,,
id-1241776,Adna,Adna,,,,,,,f,Person,Female,id-202,
id-20544,50 Cent,50 Cent,1975,7,6,,,,f,Person,Male,id-222,
id-1239769,In the Summer of the Mushroom Honey,In the Summer of the Mushroom Honey,,,,,,,f,,,,
id-11584,Larry Carlton,Carlton Larry,1948,3,2,,,,f,Person,Male,id-222,
id-298339,MERRY,Merry,2001,10,,,,,f,Group,,id-107,Japanese band previously メリー
id-4742,Slayer,Slayer,1981,,,2019,11,30,t,Group,,id-222,US thrash metal band
id-508834,Clermont  Macleod,Clermont  Macleod,,,,,,,f,,,,
id-817,Mike Oldfield,Oldfield Mike,1953,5,15,,,,f,Person,Male,id-221,
id-569117,Milla Kay,Kay Milla,,,,,,,f,Person,,,
id-813,Bruce Springsteen,Springsteen Bruce,1949,9,23,,,,f,Person,Male,id-222,
id-746216,Flathead Seven,Seven Flathead,,,,,,,f,Person,,,
id-9262,Bette Midler,Midler Bette,1945,12,1,,,,f,Person,Female,id-222,
id-4304,Annie Ross,Ross Annie,1930,7,25,2020,7,21,t,Person,Female,id-221,
id-335701,Anatomi71,Anatomi71,,,,,,,f,,,,
id-648170,36,36,,,,,,,f,Person,Male,id-221,Electronic artist Dennis Huddleston
id-33371,Lester Young,Young Lester,1909,8,27,1959,3,15,t,Person,Male,id-222,saxophonist
id-30179,Anthony Robbins,Robbins Anthony,1960,2,29,,,,f,Person,Male,id-222,
id-190212,Auróra,Auróra,1983,,,,,,f,Group,,id-97,Hungarian powerpunk group
id-387,Johnny Cash,Cash Johnny,1932,2,26,2003,9,12,t,Person,Male,id-222,country music legend
id-200866,Asking Abby,Asking Abby,,,,,,,f,Group,,,
id-766031,De club van Sinterklaas,De club van Sinterklaas,1999,,,,,,f,Group,,id-150,
id-55901,Saccoman,Saccoman,,,,,,,f,Person,Male,,
id-1101739,Bouncin BC,Bouncin BC,,,,,,,f,Group,,id-23720,
id-547537,Abuso Sonoro,Abuso Sonoro,,,,,,,f,Group,,id-30,
id-47079,Kate MacLeod,MacLeod Kate,,,,,,,f,Person,Female,id-222,
id-61965,Zappacosta,Zappacosta,1953,,,,,,f,Person,Male,id-38,
id-315496,Rename,Rename,,,,,,,f,Group,,,
id-509742,Rolf Junior,Rolf Junior,1982,1,18,,,,f,Person,Male,id-67,
id-325256,The Rogue Element,Rogue Element The,1979,,,,,,f,Person,Male,id-221,UK breakbeat artist Ben Medcalf
id-1238564,Jagar Tharn,Jagar Tharn,,,,,,,f,Group,,,
id-138160,Tammy St John,Saint John Tammy,,,,,,,f,Person,,,
id-549809,Janiss Garza,Garza Janiss,,,,,,,f,Person,,,
id-153598,Orhan Gencebay,Gencebay Orhan,1944,8,4,,,,f,Person,Male,id-214,
id-623691,Cor Bolten,Bolten Cor,,,,,,,f,Person,,,
id-546755,Te Deum,Te Deum,1995,,,,,,f,Group,,,Ukranian death doom metal band
id-31154,The Dining Rooms,Dining Rooms The,1998,,,,,,f,Group,,id-105,
id-226854,Johann Kuhnau,Kuhnau Johann,1660,4,6,1722,6,5,t,Person,Male,id-81,composer
id-772712,Ralf Wengenmayr,Wengenmayr Ralf,1965,4,7,,,,f,Person,Male,id-81,
id-711388,Chunky Nelson,Nelson Chunky,,,,,,,f,Person,,,
id-158830,Linda Lewis,Lewis Linda,1950,9,27,,,,f,Person,Female,id-221,
id-496193,Philadelphia Slick,Philadelphia Slick,,,,,,,f,Group,,,
id-9084,Peter Kater,Kater Peter,1958,5,28,,,,f,Person,Male,id-222,New Age pianist and composer
id-125786,Olivier Peters Quartet,Olivier Peters Quartet,,,,,,,f,,,,
id-15917,Cheech  Chong,Cheech  Chong,1970,,,1986,,,t,Group,,id-222,
id-30719,Inspiral Carpets,Inspiral Carpets,1989,,,,,,f,Group,,id-221,
id-791589,_ensnare_,ensnare,,,,,,,f,Person,Male,id-221,Paul Taylor
id-10558,Eddy Mitchell,Mitchell Eddy,1942,7,3,,,,f,Person,Male,id-73,
id-122400,Johnny Reimar,Reimar Johnny,1943,6,12,,,,f,Person,Male,id-57,Danish singer guitarist producer copywriter and television host
id-218240,Malignant Eternal,Malignant Eternal,1994,,,,,,f,Group,,id-160,
id-139945,Gaston Mandeville,Gaston Mandeville,1956,11,23,1997,6,16,t,Person,Male,id-322,
id-899541,Stupenda Jones,Stupenda Jones,,,,,,,f,Group,,,
id-672704,English Bach Festival Baroque Orchestra,English Bach Festival Baroque Orchestra,,,,,,,f,Orchestra,,,
id-2392649,Zachary Scott Lemmon,Lemmon Zachary Scott,,,,,,,f,Person,Male,,
id-659454,Simon Etchell,Etchell Simon,,,,,,,f,Person,,,
id-253411,Viktors Lapčenoks,Lapčenoks Viktors,1947,1,16,,,,f,Person,Male,id-117,
id-308670,Lior Rosner,Rosner Lior,,,,,,,f,Person,Male,id-38,
id-51,Le Tigre,Tigre Le,1998,,,,,,f,Group,,id-222,
id-54,Nirvana,Nirvana,1988,1,,1994,4,5,t,Group,,id-222,90s US grunge band
id-221402,Exumer,Exumer,1984,,,,,,f,Group,,id-81,
id-492027,Jus de Bocse,Jus de Bocse,,,,,,,f,Group,,id-73,
id-111875,Earth and Fire,Earth and Fire,1968,11,23,1990,,,t,Group,,id-150,
id-711494,Pete Dunn,Dunn Pete,,,,,,,f,Person,,,production music composer
id-31534,John Pizzarelli,Pizzarelli John,1960,4,6,,,,f,Person,Male,id-222,
id-31535,The Mills Brothers,Mills Brothers The,1928,,,1982,,,t,Group,,id-222,
id-282238,Someone Still Loves You Boris Yeltsin,Someone Still Loves You Boris Yeltsin,1999,,,,,,f,Group,,id-222,
id-267212,The Similou,Similou The,2003,,,,,,f,Group,,id-202,
id-69363,Tait,Tait,2001,,,2007,,,t,Group,,id-222,Christian Rock group Michael Tait
id-1347,Fluke,Fluke,1986,,,,,,f,Group,,id-221,UK electronic music group
id-258831,Vítězslav Novák,Novák Vítězslav,1870,12,5,1949,7,18,t,Person,Male,id-56,
id-193186,BlackBud,BlackBud,2002,12,,2010,,,t,Group,,id-221,
id-122538,Lotto King Karl,Lotto King Karl,1967,2,4,,,,f,Person,Male,id-81,
id-3271,Guster,Guster,1991,,,,,,f,Group,,id-222,
id-57184,Hannah,Hannah,1981,5,12,,,,f,Person,Female,id-67,Estonian popdance singer aka Hannah Ild
id-57186,Lil Wayne,Lil Wayne,1982,9,27,,,,f,Person,Male,id-222,
id-414265,Orchester der Deutschen Oper Berlin,Orchester der Deutschen Oper Berlin,,,,,,,f,Orchestra,,id-326,
id-460755,Dietrich Henschel,Henschel Dietrich,1967,5,22,,,,f,Person,Male,id-81,baritone
id-122247,The Idea of North,Idea of North The,1996,,,,,,f,Group,,id-13,Australian ACappellaEnsemble
id-460753,FranzJosef Selig,Selig FranzJosef,1962,7,1,,,,f,Person,Male,id-81,operatic bass
id-11551,Mr Big,Mr Big,1988,,,,,,f,Group,,id-222,American hard rock band
id-661188,Simon Benson,Benson Simon,,,,,,,f,Person,Male,,
id-325744,Attention,Attention,,,,,,,f,Group,,id-222,
id-665751,André Dussollier,Dussollier André,1946,2,17,,,,f,Person,Male,id-73,
id-32941,Marilyn Scott,Scott Marilyn,1949,12,21,,,,f,Person,Female,id-222,jazz vocalist
id-339055,Konrad Beikircher,Beikircher Konrad,1945,12,22,,,,f,Person,Male,id-81,
id-23146,Hoodoo Gurus,Hoodoo Gurus,1982,,,,,,f,Group,,id-13,
id-710630,Key to Arson,Key to Arson,2001,,,2004,,,t,Group,,,
id-32435,Urban Dance Squad,Urban Dance Squad,1986,12,20,1999,,,t,Group,,id-150,
id-309563,Dialogue,Dialogue,2000,,,,,,f,Group,,,electronic music group Niels Jensen  Stefan Riesen
id-316472,Steve Jansen,Jansen Steve,1959,12,1,,,,f,Person,Male,id-221,member of Japan
id-9578,Matthew Sweet,Sweet Matthew,1964,10,6,,,,f,Person,Male,id-222,US rock singersongwriter and musician
id-214449,The Lost  Found,Lost  Found The,,,,,,,f,Group,,id-222,Los Angeles indie rock band
id-238335,Christa Ludwig,Ludwig Christa,1928,3,16,2021,4,24,t,Person,Female,id-81,mezzosoprano
id-15745,Archers of Loaf,Archers of Loaf,1991,,,,,,f,Group,,id-44676,
id-71931,Lemongrass,Lemongrass,,,,,,,f,Person,Male,id-81,
id-15747,Richard Wagner,Wagner Richard,1813,5,22,1883,2,13,t,Person,Male,id-81,composer
id-52756,Rorschach Test,Rorschach Test,,,,,,,f,Group,,,
id-825763,Chriz,Chriz,,,,,,,f,Person,,,Dance  DJ
id-701974,Weldon Henson,Henson Weldon,,,,,,,f,Person,,,
id-762646,traditional,traditional,,,,,,,f,Other,Not applicable,id-240,Special Purpose Artist
id-882600,Voice Male,Voice Male,1995,,,2019,,,t,Group,,id-21,Belgian acappella group
id-89441,DJ Acucrack,Acucrack DJ,,,,,,,f,Group,,id-222,
id-49799,Dark Lotus,Dark Lotus,1998,,,2017,,,t,Group,,id-222,
id-270619,Judge Dredd,Judge Dredd,,,,,,,f,Character,Male,,
id-223799,Khoiba,Khoiba,2002,,,,,,f,Group,,id-56,
id-394308,Marquess,Marquess,2006,,,,,,f,Group,,id-81,
id-86139,Roberta Miranda,Miranda Roberta,1956,9,28,,,,f,Person,Female,id-30,
id-183272,Inhaler,Inhaler,,,,,,,f,Person,,,industrial with James Barnard
id-653404,Pinnacle Rockers,Pinnacle Rockers,,,,,,,f,Group,,id-194,
id-193055,Saya,Saya,1979,1,9,,,,f,Person,Female,id-73,French female singer
id-70573,SBK,SBK,,,,,,,f,Person,,,electronic music producer
id-885463,Rust College Quartet,Rust College Quartet,,,,,,,f,,,,
id-584584,Losing Scarlet,Scarlet Losing,2008,,,,,,f,Group,,,From Illinois
id-172801,鈴木雅之,Suzuki Masayuki,1956,9,22,,,,f,Person,Male,id-107,singer
id-136897,Nice Nice,Nice Nice,1999,,,,,,f,Group,,,
id-22301,Five for Fighting,Five for Fighting,1965,1,7,,,,f,Person,Male,id-222,
id-23845,Promise Keepers,Promise Keepers,,,,,,,f,,,,
id-88515,Anne Sylvestre,Sylvestre Anne,1934,6,20,2020,11,30,t,Person,Female,id-73,
id-92289,SPUNK,SPUNK,1995,,,,,,f,Group,,id-160,
id-57478,Ленинград,Leningrad,1997,1,13,,,,f,Group,,id-176,
id-181847,Taliándörögd,Taliándörögd,1999,,,,,,f,Group,,id-73,
id-192903,Dave Hewson,Hewson Dave,1953,11,25,,,,f,Person,Male,id-221,
id-644844,Frank Tayla,Tayla Frank,,,,,,,f,Person,,,
id-51446,Stan Kenton,Kenton Stan,1911,12,15,1979,8,25,t,Person,Male,id-222,
id-1024957,Daniel Lencina,Daniel Lencina,,,,,,,f,,,,
id-1024956,Manolo Guardia,Manolo Guardia,,,,,,,f,,,,
id-1024955,Hebert Escayola,Hebert Escayola,,,,,,,f,,,,
id-287538,Leeroy Stagger,Stagger Leeroy,1982,10,28,,,,f,Person,Male,id-38,
id-497820,Heinrich Lübke,Lübke Heinrich,1894,10,14,1972,4,6,t,Person,Male,id-81,
id-613603,Chainreactor,Chainreactor,2009,,,,,,f,Group,,id-7709,
id-430512,Clay Fav,Clay Fav,,,,,,,f,Group,,id-221,
id-97073,The FUs,FUs The,1981,,,,,,f,Group,,id-5075,
id-170778,松尾早人,Matsuo Hayato,1965,8,13,,,,f,Person,Male,id-107,
id-140460,Honeyroot,Honeyroot,,,,,,,f,Group,,,
id-189421,Vanilla Chainsaws,Vanilla Chainsaws,,,,,,,f,,,,
id-697039,Style,Style,,,,,,,f,Group,,id-56,Czech band
id-312917,Breaking Circus,Breaking Circus,1984,,,1988,,,t,Group,,id-222,
id-755083,Tasaday,Tasaday,1982,,,,,,f,Group,,id-105,
id-1161726,Alexander Frangenheim,Frangenheim Alexander,1959,,,,,,f,Person,Male,id-81,
id-459670,La Capella Reial de Catalunya,Capella Reial de Catalunya La,1987,,,,,,f,Group,,id-194,
id-154555,Dream Theater,Dream Theater,1985,,,,,,f,Group,,id-7020,
id-1643597,Joseph Feinstein,Joseph Feinstein,,,,,,,f,Person,Male,,
id-4841,Malevolent Creation,Malevolent Creation,1987,,,,,,f,Group,,id-222,
id-752515,K Sparks,Sparks K,1980,4,5,,,,f,Person,Male,id-222,
id-6999,The Skatalites,Skatalites The,1964,5,,,,,f,Group,,id-106,
id-32763,James Last,Last James,1929,4,17,2015,6,9,t,Person,Male,id-81,German big band leader  composer 1929–2015
id-23320,Mercedes Sosa,Sosa Mercedes,1935,7,9,2009,10,4,t,Person,Female,id-10,
id-78627,Scissorfight,Scissorfight,1995,,,,,,f,Group,,id-222,
id-807298,The Bilinda Butchers,Bilinda Butchers The,2008,,,,,,f,Group,,id-222,
id-3461,George Shearing,Shearing George,1919,8,13,2011,2,14,t,Person,Male,id-221,
id-298218,Kategorie C,Kategorie C,1997,,,,,,f,Group,,id-81,
id-118270,Tsurubami,Tsurubami,1994,,,2009,,,t,Group,,id-107,
id-597146,Kevin Whalum,Whalum Kevin,,,,,,,f,Person,Male,id-222,
id-42990,Drama,Drama,,,,,,,f,Group,,id-73,French progressivesymphonic rock group
id-184897,Arleen Augér,Augér Arleen,1939,9,13,1993,6,10,t,Person,Female,id-222,soprano
id-1223239,Cauzndefx,Cauzndefx,,,,,,,f,Person,Male,id-269,American hiphop
id-119674,Pacific Trance,Pacific Trance,,,,,,,f,Person,,,
id-94745,Gary Lamb,Lamb Gary,,,,,,,f,Person,Male,id-222,
id-81137,La Ruda,Ruda La,1993,,,2012,,,t,Group,,id-73,French ska group
id-357268,The Pigeon Detectives,Pigeon Detectives The,2002,,,,,,f,Group,,id-221,
id-176300,Raw Power,Raw Power,1981,,,,,,f,Group,,id-105,Italian hardcore punk band
id-436292,The Tombstone Brawlers,Tombstone Brawlers The,2004,8,10,,,,f,Group,,,
id-206208,Hans Appelqvist,Appelqvist Hans,1977,,,,,,f,Person,Male,id-202,
id-12151,Kevin Coyne,Coyne Kevin,1944,1,27,2004,12,2,t,Person,Male,id-221,
id-12153,Joy Division,Joy Division,1978,1,,1980,5,,t,Group,,id-221,
id-491611,佐橋佳幸,Sahashi Yoshiyuki,1961,9,7,,,,f,Person,Male,id-107,
id-79388,Toxik,Toxik,1985,,,,,,f,Group,,id-222,
id-188792,Juan Carlos Quintero,Quintero Juan Carlos,,,,,,,f,Person,,,
id-613918,Marenne,Marenne,,,,,,,f,Group,,id-72,Symphonic Metal Finland
id-48262,Sharks Keep Moving,Sharks Keep Moving,1997,,,2002,,,t,Group,,id-222,
id-1242442,Brisk  Vinylgroover,Brisk  Vinylgroover,,,,,,,f,,,,
id-385113,Bed on Bricks,Bed on Bricks,,,,,,,f,Group,,,
id-260648,Fredrik Vahle,Vahle Fredrik,1942,6,24,,,,f,Person,Male,id-81,
id-250814,Réda Caire,Caire Réda,1905,2,4,1963,9,9,t,Person,Male,id-73,
id-686224,Andre Frauenstein,Andre Frauenstein,,,,,,,f,Person,,,
id-563674,Geir Egil Larsen og tjukke slekta,Geir Egil Larsen og tjukke slekta,,,,,,,f,,,,
id-45638,Jeremy Soule,Soule Jeremy,1975,12,19,,,,f,Person,Male,id-222,
id-412320,Дмитрий Ревякин,Revyakin Dmitriy,1964,2,13,,,,f,Person,Male,id-176,
id-39293,Madhattan Room,Madhattan Room,,,,,,,f,,,,
id-682301,Kevin L Hiatt,Hiatt Kevin L,,,,,,,f,Person,Male,,production music
id-917657,Cameron Devlin,Devlin Cameron,,,,,,,f,Person,Male,id-221,
id-295268,Bruce Langhorne,Langhorne Bruce,1938,5,11,2017,4,14,t,Person,Male,id-222,
id-22420,DeVision,DeVision,1988,7,,,,,f,Group,,id-81,
id-114036,Basil Rathbone,Rathbone Basil,1892,6,13,1967,7,21,t,Person,Male,id-222,
id-778657,Static,Static,,,,,,,f,Person,,,production music composer
id-900643,David Wiffen,Wiffen David,1942,3,11,,,,f,Person,Male,id-38,
id-1007627,Chía,Chía,,,,,,,f,Person,,id-194,Spanish hip hop
id-106599,Voice of a Generation,Voice of a Generation,,,,,,,f,Group,,id-202,
id-38100,Francesco Guccini,Guccini Francesco,1940,6,14,,,,f,Person,Male,id-105,
id-469909,Verneri Pohjola,Pohjola Verneri,1977,12,23,,,,f,Person,Male,id-72,
id-49846,Admiral T,Admiral T,1981,3,29,,,,f,Person,Male,id-87,
id-611285,Duo Damiano Sarzier,Duo Damiano Sarzier,,,,,,,f,Group,,id-73,
id-334810,Peter Sijbenga,Sijbenga Peter,,,,,,,f,Person,,,
id-586504,Anima Virus,Anima Virus,1996,,,,,,f,Other,,id-105,
id-6226,Judy Mowatt,Mowatt Judy,1952,11,11,,,,f,Person,Female,id-106,
id-167549,Mince Pye,Mince Pye,,,,,,,f,,,,
id-512913,David Parry,Parry David,1949,3,23,,,,f,Person,Male,id-221,conductor
id-828334,Salco,Salco,,,,,,,f,Group,,id-189,Slovak group
id-16076,Eddie Izzard,Izzard Eddie,1962,2,7,,,,f,Person,Male,id-221,
id-73502,George Frideric Handel,Handel George Frideric,1685,2,23,1759,4,14,t,Person,Male,id-221,German‐British baroque composer
id-149826,National Philharmonic Orchestra,National Philharmonic Orchestra,1964,,,,,,t,Orchestra,,id-221,of London mostly film music and opera
id-724224,Calling All Heroes,Calling All Heroes,,,,,,,f,,,,
id-878411,Werwolf 77,Werwolf 77,,,,,,,f,Group,,id-170,
id-402671,Nevertheless,Nevertheless,,,,,,,f,Group,,id-222,
id-39182,Luxus Leverpostei,Luxus Leverpostei,,,,,,,f,Group,,id-160,
id-459623,Bach‐Collegium Stuttgart,Bach‐Collegium Stuttgart,1965,,,,,,f,Orchestra,,id-81,
id-141658,David Fonseca,Fonseca David,1973,6,14,,,,f,Person,Male,id-171,
id-562820,Schnuckenack Reinhardt Quintett,Reinhardt Schnuckenack Quintett,1967,,,1972,5,,t,Group,,,
id-508224,Hemlock,Hemlock,1993,,,,,,f,Group,,id-222,US heavythrash metal band
id-284787,Bad Haggis,Bad Haggis,,,,,,,f,Group,,id-222,
id-83758,After Crying,After Crying,1986,11,,,,,f,Group,,id-97,
id-30544,Annikki Tähti,Tähti Annikki,1929,12,5,2017,6,19,t,Person,Female,id-72,
id-469343,The Duke,Duke The,2000,,,,,,f,Group,,id-72,Finnish rock band
id-233747,Kaosloge,Kaosloge,,,,2005,,,t,Group,,id-81,
id-368187,Julian Sandell,Sandell Julian,,,,,,,f,Person,Male,,
id-50470,Sertab Erener,Erener Sertab,1964,12,4,,,,f,Person,Female,id-214,
id-1600945,Ertam,Ertam,,,,,,,f,Person,Male,id-99496,
id-841157,Richard E L Wells,Wells Richard E L,,,,,,,f,Person,Male,,
id-675814,Biltmore Dive,Biltmore Dive,,,,,,,f,Person,,,
id-9414,George Gershwin,Gershwin George,1898,9,26,1937,7,11,t,Person,Male,id-222,composer
id-188882,AlienSix13,AlienSix13,,,,,,,f,,,,
id-114790,John Clifford White,White John Clifford,,,,,,,f,Person,Male,id-13,
id-149628,Daniel Magg,Daniel Magg,,,,,,,f,Person,,,
id-51130,UStreet All Stars,UStreet All Stars,2000,,,,,,f,Group,,id-72,Finnish jazz band
id-435054,Jed Wentz,Wentz Jed,1960,7,1,,,,f,Person,Male,id-222,flautistconductor
id-1661229,Christian Flor,Flor Christian,1626,,,1697,9,28,t,Person,Male,id-81,baroque composer
id-40042,فيروز,Fairuz,1935,11,21,,,,f,Person,Female,id-118,
id-800519,Halal Kebab Hut,Halal Kebab Hut,2004,,,,,,f,Group,,,
id-94013,Hans Hartz,Hartz Hans,1943,10,22,2002,11,30,t,Person,Male,id-81,
id-153687,Spank the Monkey,Spank the Monkey,,,,,,,f,,,,
id-100291,CV Jørgensen,Jørgensen CV,1950,5,9,,,,f,Person,Male,id-57,Danish rock music composer and singer
id-837884,Billy Kidd,Kidd Billy,,,,,,,f,Person,Male,,production music
id-5880,Dennis Brown,Brown Dennis,1957,2,1,1999,7,1,t,Person,Male,id-106,Jamaican reggae artist
id-100968,Odd Nosdam,Odd Nosdam,1976,,,,,,f,Person,Male,id-222,
id-5882,Sugar Minott,Minott Sugar,1956,5,25,2010,7,10,t,Person,Male,id-106,
id-624088,Nicki Minaj,Minaj Nicki,1982,12,8,,,,f,Person,Female,id-222,
id-455739,The EDLOS,EDLOS The,,,,,,,f,Group,,,
id-524411,Андрей Яковлевич Эшпай,Eshpai Andrei Yakovlevich,1925,5,15,2015,11,8,t,Person,Male,id-176,
id-2010744,Le Consort,Le Consort,2015,9,,,,,f,Group,,id-73,chamber group formerly The Taylor Consort
id-111548,Julia,Julia,2000,,,2009,12,20,t,Group,,id-14,Austrian band
id-453522,Mak,Mak,1983,,,1991,,,t,Group,,,
id-256643,Lobão,Lobão,1957,10,11,,,,f,Person,Male,id-30,
id-228322,Chop Shop,Chop Shop,,,,,,,f,Group,,,Hip hop Kevin The Blade Gordon
id-99709,The Pooh Sticks,Pooh Sticks The,1987,10,,1995,,,t,Group,,id-221,
id-2290885,Alan Kwan Quartet,Kwan Alan Quartet,,,,,,,f,,,,
id-366012,ブリーフ＆トランクス,Brief  Trunks,1997,,,2001,,,t,Group,,,
id-91552,Man Parrish,Parrish Man,1958,5,6,,,,f,Person,Male,id-222,
id-822,The Police,Police The,1977,,,2008,,,t,Group,,id-221,British rock band
id-825,The Rolling Stones,Rolling Stones The,1962,,,,,,f,Group,,id-221,
id-70356,Fredi,Fredi,1942,7,23,2021,4,23,t,Person,Male,id-72,Finnish comedic actor musician singersongwriter and television presenter
id-870693,Dörrterror,Dörrterror,,,,,,,f,,,,
id-33363,James Galway,Galway James,1939,12,8,,,,f,Person,Male,id-221,flautist
id-2338708,Actefy,Actefy,,,,,,,f,Person,Male,,
id-20157,Jean Sibelius,Sibelius Jean,1865,12,8,1957,9,20,t,Person,Male,id-72,Finnish composer
id-283549,Newham Generals,Newham Generals,,,,,,,f,Group,,id-221,
id-119242,Distinct Nature,Distinct Nature,1991,,,2001,,,t,Group,,,
id-1238391,Ferdl,Ferdl,,,,,,,f,Person,Male,,Bouncin BC vocalist
id-3648,Henry Mancini,Mancini Henry,1924,4,16,1994,6,14,t,Person,Male,id-222,US composer conductor  arranger
id-230696,Mo Scott,Scott Mo,,,,,,,f,Person,,,
id-926533,Марк Борисович Горенштейн,Gorenstein Mark,1946,9,16,,,,f,Person,Male,id-176,
id-413455,Sibylla Rubens,Rubens Sibylla,,,,,,,f,Person,Female,id-81,soprano
id-8692,Freddie King,King Freddie,1934,9,3,1976,12,28,t,Person,Male,id-222,US blues singer  guitarist
id-679831,Perry Letsch,Letsch Perry,1959,,,,,,f,Person,,,
id-678834,Raison Varner,Varner Raison,,,,,,,f,Person,,,
id-119241,Daddy Yankee,Daddy Yankee,1977,2,3,,,,f,Person,Male,id-172,Ramón Luis Ayala Rodríguez
id-672775,The Boys,Boys The,1964,,,1999,,,t,Group,,id-72,Finnish rock group Eero  Jussi  Eero ja Jussi  The Boys
id-1515516,SilverHawk,SilverHawk,,,,,,,f,Person,Male,id-73,Retrowave artist
id-658627,Vaervaf,Vaervaf,,,,,,,f,,,,
id-2050692,Hanna Salzenstein,Salzenstein Hanna,1995,,,,,,f,Person,Female,,cellist
id-250495,Phillip Boa,Boa Phillip,1963,1,18,,,,f,Person,Male,id-81,
id-775437,Nádine,Nádine,,,,,,,f,Person,Female,id-193,South African singer Nádine Hoffeldt
id-43172,Lee Wiley,Wiley Lee,1908,10,9,1975,12,11,t,Person,Female,id-222,
id-718288,Joseph Saba,Saba Joseph,1971,1,18,,,,f,Person,Male,id-222,production music composer
id-737792,Dětský sbor Prážata,Prážata,,,,,,,f,Group,,id-56,
id-146382,Sanjay Mishra,Sanjay Mishra,,,,,,,f,Person,Male,,
id-124894,Bamse,Bamse,,,,,,,f,Character,Male,id-202,Comic and cartoon character
id-189913,Juicy J,Juicy J,1975,4,5,,,,f,Person,Male,id-222,US rapper
id-53976,Moodymann,Moodymann,,,,,,,f,Person,Male,id-5179,
id-85568,Kelly Marie,Marie Kelly,1957,10,16,,,,f,Person,Female,id-221,
id-36472,Beady Belle,Beady Belle,1999,,,,,,f,Group,,id-160,
id-328126,Enbilulugugal,Enbilulugugal,2000,6,29,,,,f,Group,,id-222,US Black Metal Band
