id,release,position,format,track_count
1700411,id-1615976,1,1,11
1425452,id-1375371,1,1,15
1118558,id-1107548,1,12,2
168623,id-168623,1,1,25
399337,id-399337,1,31,2
835548,id-835546,2,1,12
620661,id-620661,1,12,45
689573,id-689573,1,,11
67764,id-67764,1,1,18
634909,id-634909,1,1,4
1010354,id-1010354,1,1,18
925853,id-925853,1,1,12
1218419,id-1194376,1,1,6
1294864,id-1261069,1,1,31
809649,id-809649,1,1,11
2869340,id-2642399,1,1,4
1332438,id-1293752,1,31,3
883871,id-883871,1,1,20
357,id-357,1,1,14
75702,id-75720,1,1,9
53869,id-53869,1,1,12
368591,id-368591,1,1,10
145304,id-145304,1,1,14
616029,id-616029,1,1,20
205377,id-205377,1,1,83
1490527,id-1432126,3,19,15
2621201,id-2419132,1,1,11
1205625,id-1183327,1,12,6
1059079,id-1056485,1,1,11
840001,id-840001,1,,15
187954,id-187954,1,1,9
472962,id-472962,1,1,19
441183,id-441183,1,1,11
108207,id-108207,1,1,14
346916,id-346916,1,1,26
895231,id-895231,1,,16
65086,id-65086,1,1,12
556175,id-556175,1,,14
817421,id-817421,1,1,16
1732547,id-1644361,1,1,3
885141,id-885141,1,1,20
1424819,id-1374924,1,29,3
9249,id-9249,1,,9
277194,id-277194,1,1,14
205465,id-205465,1,1,21
3355688,id-3082742,1,12,11
711404,id-711404,1,1,11
2106101,id-1967713,3,43,86
868336,id-868336,1,1,16
2112398,id-1973142,1,12,4
1134982,id-1122004,2,1,11
792987,id-792987,1,1,24
744094,id-744094,1,1,8
277747,id-277747,1,1,16
542611,id-542611,1,1,11
1323038,id-1285561,1,1,7
2695102,id-2487417,1,1,18
466966,id-466966,1,1,20
1246332,id-1219302,1,1,29
438948,id-438948,1,1,8
1174902,id-1156861,1,1,4
223014,id-223014,1,1,8
640459,id-640459,1,1,12
836767,id-836767,1,1,11
3260892,id-2996005,1,12,15
877108,id-877108,1,,13
1379870,id-1335313,1,8,4
344267,id-344267,1,1,32
1123376,id-1111811,1,,17
457685,id-457685,1,1,15
582530,id-582530,1,12,4
235115,id-235115,1,1,5
1254049,id-1226069,1,1,22
3084519,id-2837485,1,8,6
71753,id-71753,1,,13
294712,id-294712,1,1,13
1290639,id-1257372,1,1,8
738554,id-738530,4,1,20
889865,id-889865,1,,12
1121648,id-791836,2,1,11
554424,id-554424,1,,9
620376,id-620376,1,12,57
1138006,id-1124709,1,1,17
1360857,id-1318660,1,12,40
296299,id-296299,1,1,17
536653,id-536653,1,1,19
274303,id-274303,1,1,20
906012,id-906012,1,,9
2244222,id-2086534,1,31,10
1371174,id-1327681,2,1,15
868838,id-868838,1,,13
678366,id-678366,1,1,98
463982,id-531712,2,1,16
720380,id-720380,1,7,12
687471,id-687471,1,1,18
1155982,id-1140508,1,12,4
746738,id-746738,1,1,21
1692046,id-1608921,1,12,13
169812,id-169812,1,1,7
710611,id-710611,1,31,2
670493,id-670493,1,1,2
2110353,id-1971413,1,12,99
638732,id-638732,1,1,16
3088836,id-2841504,1,12,13
1297065,id-1263041,1,1,25
323898,id-323898,1,31,2
2553801,id-2358192,1,12,9
1123454,id-1111881,1,1,13
894698,id-894698,1,1,20
1307099,id-1271752,1,1,28
1001420,id-1001420,1,,24
510095,id-510095,1,1,13
2865903,id-2639284,1,1,22
865207,id-865207,1,1,9
398900,id-398900,1,1,8
48242,id-48242,1,1,10
434299,id-434299,1,1,4
533785,id-533785,1,1,29
463870,id-463870,1,1,18
351428,id-351428,1,1,10
98905,id-98905,1,,10
651189,id-651189,1,1,11
807492,id-807492,1,1,14
1350362,id-1309443,1,1,13
1051648,id-1050089,1,33,2
661456,id-661456,1,1,25
1241035,id-1214528,1,2,20
3255638,id-2991263,1,1,46
3438856,id-3157335,1,12,85
924519,id-924519,1,,10
407157,id-407157,1,1,13
1348293,id-1307658,1,1,12
2241433,id-2084055,1,12,16
118473,id-118473,1,,2
85654,id-85654,1,1,9
938807,id-938807,1,1,10
1262747,id-1233695,1,12,15
1157905,id-1142182,1,1,3
953389,id-953389,1,1,9
519749,id-519749,1,,35
530146,id-530146,1,1,10
191680,id-191680,1,,12
981177,id-981177,1,,20
573647,id-573647,1,12,4
1077409,id-1072532,1,1,11
1693429,id-1610104,1,1,12
400771,id-400771,1,1,12
1199271,id-1177761,1,1,18
3653937,id-3352781,1,12,5
419187,id-419187,1,1,12
1015646,id-1015646,1,,12
337154,id-337154,1,1,4
1015484,id-1015484,1,,20
702703,id-702703,1,1,11
666453,id-666453,1,1,7
987696,id-987696,1,,21
664802,id-664802,1,1,13
645085,id-645085,1,12,84
907741,id-907741,1,1,19
365804,id-365804,1,1,9
1616952,id-1543738,1,1,20
322288,id-322288,1,1,14
678990,id-678990,1,1,13
961293,id-961293,1,31,12
951531,id-951531,1,,21
566805,id-566805,1,31,8
34023,id-34023,1,1,13
169341,id-191353,5,1,23
1091761,id-1084984,1,29,2
43694,id-43694,1,1,16
956267,id-956267,1,,10
159797,id-159797,1,1,12
1142300,id-1128414,1,1,18
1372045,id-1328435,1,1,12
1205268,id-1183027,3,12,15
782295,id-782295,1,1,18
1697118,id-1613234,1,,5
1112604,id-1102400,1,12,5
550376,id-550376,1,12,16
184872,id-184872,1,,12
224360,id-224360,1,,14
1204436,id-1182281,1,1,13
569010,id-569005,2,1,29
903781,id-903781,1,,36
981247,id-981251,2,,21
338308,id-338308,1,1,14
1486424,id-1428481,1,12,14
335462,id-335462,1,1,13
14994,id-14994,1,1,13
3256961,id-2992417,2,1,24
1301421,id-1266881,1,8,10
681708,id-681708,1,7,10
2866196,id-2639288,34,1,20
379260,id-379260,1,1,18
713903,id-713903,1,,19
979343,id-979343,1,,12
1217730,id-1193809,1,,12
177976,id-177976,1,1,11
849098,id-849098,1,1,13
215443,id-215443,1,1,7
466786,id-466786,1,12,11
2244164,id-2086479,1,12,5
501932,id-501932,1,1,13
454185,id-454185,1,1,13
697931,id-697931,1,29,5
512729,id-512727,2,1,14
772174,id-772174,1,1,7
1364166,id-1321610,1,1,25
653871,id-653871,1,12,13
1303521,id-1268700,1,12,26
116876,id-116876,1,1,15
363350,id-363350,1,1,22
289205,id-289205,1,31,4
1278725,id-1246916,1,12,3
657040,id-657042,2,1,20
369537,id-369537,1,1,23
184590,id-184590,1,1,18
127730,id-127730,1,,11
2113960,id-1974511,1,12,8
951201,id-951201,1,,25
295744,id-295744,1,1,12
1128035,id-1115840,1,1,8
1092477,id-1085625,1,12,10
718934,id-718935,2,1,20
1179542,id-1160797,1,12,6
611297,id-611297,1,12,89
1695232,id-1611633,1,31,16
2243710,id-2086101,1,12,12
240216,id-240216,2,1,20
1372296,id-1328657,1,12,11
1298934,id-1264627,1,1,10
784535,id-784535,1,1,21
247105,id-247105,1,,11
457269,id-457269,1,1,8
1032097,id-1032086,2,1,19
1049250,id-1048126,8,33,31
54457,id-54457,1,1,11
885361,id-885361,1,,16
683741,id-683741,1,1,96
1147216,id-1132732,1,33,10
859767,id-859766,9,1,26
891295,id-891295,1,,10
661804,id-661805,2,1,22
970185,id-970185,1,1,20
139749,id-139749,1,1,16
1286666,id-1253918,1,12,24
445429,id-445429,1,1,25
715866,id-715866,1,1,14
502540,id-502540,1,1,12
1233052,id-1207264,1,31,9
226307,id-226307,1,1,30
985287,id-985287,1,,6
165467,id-165467,1,1,2
3355968,id-3083006,1,12,10
483021,id-483021,1,1,23
255136,id-255136,1,,7
165828,id-165826,3,1,18
976709,id-976709,1,1,13
484022,id-484022,1,1,12
1239210,id-1212927,1,1,12
1349808,id-1308985,1,1,16
3330762,id-3059976,1,1,10
668173,id-668173,1,1,11
1182148,id-1163052,1,12,9
247998,id-247998,1,1,13
1205835,id-1183521,1,,56
1695198,id-1611601,1,31,10
847264,id-994312,4,,22
97555,id-97555,1,1,21
884526,id-884526,1,,10
2696516,id-2488747,1,12,45
115857,id-115857,1,,17
69689,id-69689,1,1,22
929373,id-929373,1,,10
977975,id-977975,1,1,9
904148,id-904148,1,1,7
639040,id-639040,1,1,9
584783,id-584783,1,1,12
358748,id-358748,1,7,11
71456,id-71456,1,,21
2619555,id-2417742,1,1,13
886374,id-886374,1,,13
2514071,id-2323332,1,1,10
975563,id-975751,2,,16
336272,id-336272,1,1,12
3435702,id-3154545,1,1,12
302122,id-302122,1,1,10
979042,id-979042,1,,14
749828,id-749828,1,12,287
1125367,id-1113512,1,1,15
973441,id-973441,1,1,12
3438307,id-3156833,2,87,24
1005142,id-1005142,1,,12
1305705,id-1270546,1,1,20
3901024,id-3580550,2,1,24
759157,id-759157,1,1,9
2560638,id-2364439,1,12,10
1222608,id-1198005,1,1,32
1036214,id-1036214,1,,7
358802,id-358802,1,1,13
505979,id-505979,1,1,10
262445,id-262445,1,1,9
1283487,id-1251032,1,29,7
1344064,id-1304004,1,1,11
1137518,id-1124250,1,1,17
300639,id-300639,1,12,14
544213,id-544213,1,1,5
230887,id-230887,1,1,15
717189,id-717189,1,1,12
1287350,id-1254551,1,,12
1209602,id-1186862,1,12,41
727390,id-727390,1,1,12
499548,id-499548,1,1,14
292150,id-292150,1,1,15
1838174,id-1734785,1,1,18
464247,id-464247,1,1,11
3438369,id-3156890,1,1,6
1488785,id-1430594,1,1,16
649082,id-649082,1,8,10
822037,id-822037,1,1,12
982092,id-585831,1,1,13
608445,id-608445,1,1,8
453736,id-453736,1,1,10
638034,id-638034,1,8,10
1100275,id-1092024,1,,12
643608,id-643608,1,1,21
351829,id-351829,1,1,21
244955,id-244956,2,1,34
3085231,id-2838146,1,12,37
903223,id-903223,1,,22
1333853,id-1295021,1,12,6
823830,id-823830,1,31,2
2105273,id-1966982,1,1,10
893637,id-893637,1,,38
873599,id-873599,1,,15
38317,id-38315,2,,12
1040578,id-904443,3,1,16
3083244,id-2836324,1,1,9
690897,id-690897,1,12,30
249248,id-249248,1,31,5
1165348,id-1148703,1,1,10
1485813,id-1427933,1,1,10
1489724,id-1431418,1,1,10
92573,id-92573,1,,18
1054043,id-1052186,1,1,4
741151,id-741151,1,1,21
1059359,id-1056735,1,1,16
829476,id-829476,1,1,18
972064,id-972064,1,,20
574438,id-574438,1,1,12
158653,id-158653,1,42,3
718670,id-718670,1,1,14
608797,id-608797,1,1,20
958524,id-958524,1,,42
354646,id-354646,1,1,13
349630,id-349630,1,1,15
620430,id-620430,1,12,99
3438970,id-3157445,1,1,13
226074,id-226074,1,,11
107617,id-107617,1,,16
544114,id-544114,1,1,18
1155036,id-1139732,1,1,36
1156355,id-1140846,1,1,16
434052,id-434052,1,1,6
393411,id-393411,1,1,7
704672,id-704477,4,1,22
287886,id-287886,1,1,20
88172,id-88172,1,,10
2562417,id-2366061,1,1,18
1233324,id-1207513,1,12,8
1066318,id-1062874,1,19,28
1064526,id-351558,2,1,20
183126,id-183126,1,,12
678169,id-678169,1,1,13
2989310,id-2750981,1,1,15
619280,id-619280,1,,18
99451,id-99451,1,,38
1306844,id-1271534,1,12,10
301632,id-301632,1,1,11
430150,id-430150,1,1,11
967576,id-967576,1,1,16
794383,id-794383,1,1,20
863284,id-863284,1,,10
3655199,id-3353956,1,12,15
2692544,id-2485244,1,12,11
2559000,id-2362949,1,1,30
3262179,id-2997126,1,12,13
1696378,id-1612636,1,1,17
330520,id-330520,1,1,24
2111314,id-1972216,2,1,16
169060,id-169060,1,1,15
1207934,id-1185387,1,1,12
305673,id-305673,1,1,22
477748,id-477748,1,1,19
493543,id-493543,1,1,9
299955,id-299955,1,1,7
174002,id-174002,1,1,12
87042,id-87042,1,1,15
1287870,id-1255016,2,1,14
1255352,id-1227230,1,,9
2110852,id-1971800,1,1,6
899638,id-899638,1,,16
953456,id-953456,1,,15
895681,id-895681,1,,26
797223,id-797223,1,1,4
463841,id-439566,2,1,13
2109195,id-1970408,1,12,7
183560,id-183560,1,,12
1041638,id-983636,2,1,22
1156998,id-1141378,1,1,16
1158724,id-1142944,1,12,12
2106650,id-1968178,1,1,11
1178773,id-1160110,1,1,19
2866740,id-2640036,1,3,10
639808,id-639808,1,31,2
1234687,id-1208737,1,1,31
2255060,id-2095725,72,1,15
913450,id-913450,1,1,12
889593,id-889593,1,,11
2871059,id-2643899,3,1,15
155714,id-155714,1,,11
619704,id-619704,1,12,44
713014,id-713014,1,12,21
1286704,id-1253956,1,12,30
97409,id-97408,2,1,16
939568,id-939568,1,,17
1162400,id-1146113,4,1,14
225733,id-225733,1,,6
1285781,id-1253109,1,12,18
303470,id-303470,1,1,15
1524190,id-1460921,1,1,2
862687,id-862687,1,1,20
183959,id-183959,1,1,18
747554,id-747554,1,1,21
968909,id-968909,1,,10
857637,id-857637,1,,11
947458,id-947458,1,,10
891470,id-891470,1,,10
1159158,id-1143354,2,1,16
3261558,id-2996630,4,1,24
1172005,id-1154371,1,1,6
991125,id-991125,1,,13
611837,id-611837,1,12,54
626816,id-626816,1,31,4
1226053,id-1201025,1,12,14
969887,id-969887,1,1,16
785558,id-785558,1,1,1008
514571,id-514571,1,1,24
3764369,id-3454714,1,12,13
1119469,id-1108362,1,31,9
143520,id-143520,1,,12
615103,id-615103,1,1,10
547355,id-547345,3,1,21
1227413,id-1202232,1,8,9
559079,id-559079,1,1,14
533187,id-533187,1,1,15
658545,id-658544,2,1,15
350863,id-350863,1,,13
522524,id-522524,1,1,11
928122,id-928122,1,1,18
793163,id-793163,1,1,61
1487948,id-1429841,1,1,14
1117661,id-1106748,1,1,17
1154430,id-1139189,1,1,21
1015794,id-1015794,1,1,13
2256432,id-2096846,1,1,16
3260969,id-2996078,1,1,16
251714,id-251714,1,1,16
59654,id-59654,1,7,10
2864888,id-2638343,1,8,11
2561277,id-2364994,1,1,20
720876,id-720876,1,1,15
1612689,id-1540159,1,1,17
717739,id-717739,1,8,13
386214,id-386214,1,14,1
737502,id-737502,1,10,15
1304601,id-1269585,8,1,25
806875,id-806875,1,1,44
1183661,id-1164360,1,1,7
148388,id-148387,2,,9
438085,id-438085,1,1,15
66630,id-66630,1,,18
867275,id-867275,1,1,12
687203,id-687203,1,1,20
1138671,id-1125297,1,,20
769587,id-769587,1,1,12
253585,id-253585,1,1,13
756662,id-757051,4,1,15
3657943,id-3356473,1,12,11
319966,id-319966,1,1,9
3770685,id-3460628,1,12,11
1094090,id-1086885,1,1,15
1332316,id-1293659,1,61,13
928694,id-928694,1,,23
237343,id-237343,1,,13
505722,id-505722,1,7,12
549829,id-549829,1,1,27
528431,id-528431,1,1,12
52570,id-52570,1,1,10
183485,id-183485,1,1,13
27164,id-27164,1,1,13
190248,id-190248,1,,6
658033,id-658016,16,1,42
3900041,id-3579646,1,12,16
314325,id-314325,1,1,21
211855,id-211855,1,1,10
749002,id-749002,1,12,60
1262774,id-1233721,1,3,12
542059,id-542059,1,1,11
81668,id-81668,1,1,5
560387,id-560387,1,1,18
1091097,id-1084421,1,,11
970240,id-970240,1,,8
1130018,id-1117596,2,1,20
379079,id-379079,1,12,40
1064009,id-1060831,1,33,6
1269222,id-1239210,1,,12
2113851,id-1974419,1,12,17
747762,id-747762,1,7,6
1184853,id-1165381,1,12,5
1130588,id-1118094,1,1,7
41893,id-41893,1,1,12
656129,id-656129,1,1,10
357396,id-357396,1,1,14
679711,id-679711,1,1,4
930848,id-930848,1,,14
248523,id-248523,1,1,14
906852,id-906852,1,,10
358013,id-358013,1,7,12
885420,id-885420,1,1,13
604867,id-604867,1,1,6
265424,id-265424,1,1,10
2866906,id-2640192,4,12,9
2241987,id-2084560,1,1,6
904168,id-904168,1,,20
217351,id-217351,1,,14
2558539,id-2362547,1,12,14
3262584,id-2985281,4,1,99
1092840,id-1085916,1,12,13
1074811,id-1070259,1,1,20
521369,id-521369,1,1,10
3652065,id-3351033,1,1,20
968700,id-968700,1,1,10
1693761,id-1610388,2,12,18
747304,id-747304,1,12,12
1119596,id-1108471,1,,22
876893,id-876893,1,,10
793611,id-793611,1,1,38
3902813,id-3582141,3,12,30
678780,id-678780,1,1,99
948892,id-948892,1,1,13
1690934,id-1607912,1,1,8
958109,id-958109,1,,11
588983,id-586617,38,1,13
160313,id-160313,1,,10
1027176,id-1027176,1,1,13
97943,id-97943,1,,12
1330232,id-1291874,1,31,9
860875,id-860875,1,,22
2751721,id-2537695,1,12,11
1260974,id-1232137,1,31,11
3261715,id-2996755,11,1,21
681114,id-681114,1,1,14
455334,id-455334,1,1,11
1335572,id-1296492,1,34,4
372233,id-372233,1,1,24
1486693,id-1428733,1,1,22
1167319,id-1150421,2,1,21
1313329,id-1277124,1,8,11
263551,id-263551,1,1,15
807240,id-807240,1,12,26
1254759,id-1226704,1,12,36
685090,id-685090,1,1,12
2556782,id-2360911,1,1,17
21137,id-21137,1,1,11
3435091,id-3153980,1,12,18
62141,id-62141,1,1,17
413289,id-413289,1,1,11
1127520,id-1115409,1,1,22
697170,id-697170,1,1,16
588764,id-588764,1,1,11
923738,id-923738,1,1,7
87776,id-87776,1,1,11
634662,id-634662,1,1,7
916996,id-916996,1,,13
3086694,id-2839542,1,,15
637306,id-637306,1,1,11
1702649,id-1617954,1,31,2
1110419,id-1100638,1,1,12
3259628,id-2994845,2,1,9
491786,id-491786,1,8,11
568539,id-568539,1,1,14
2007251,id-1881937,1,33,16
1185635,id-1166094,1,,16
548330,id-548330,1,1,12
217306,id-217305,2,1,6
162148,id-162146,2,1,22
1103045,id-1094365,1,,16
1254568,id-1226534,1,1,10
507400,id-507400,1,,9
867878,id-867878,1,,16
3905461,id-3584634,1,12,9
398218,id-398218,1,1,12
3767096,id-3457251,1,31,16
611169,id-611169,1,1,16
434307,id-434307,1,31,10
392147,id-392147,1,1,11
970618,id-970618,1,1,12
384948,id-384948,1,1,10
964965,id-964965,1,1,9
969567,id-969567,1,,14
270703,id-270703,1,,34
945675,id-945675,1,,9
3766687,id-3456866,1,12,10
1691147,id-1608115,1,29,2
3769917,id-3459902,1,12,5
3257609,id-2993011,1,12,18
1041269,id-913088,2,1,20
3257919,id-2993300,1,12,6
2243697,id-2086088,1,1,18
470114,id-470114,1,1,14
359215,id-359215,1,12,4
257533,id-257533,1,1,12
2245091,id-2087270,1,31,6
1423623,id-1373894,1,1,17
879445,id-879445,1,1,14
2872471,id-2645163,1,8,6
265132,id-265132,1,1,15
1247663,id-1220440,1,1,13
339010,id-339010,1,1,13
594187,id-594187,1,1,10
937770,id-937770,1,1,10
71526,id-71526,1,,4
797968,id-792152,2,1,19
713369,id-713369,1,1,12
1142451,id-1128544,2,34,5
407763,id-407763,1,12,8
312428,id-312428,1,31,9
1291649,id-1258297,1,1,12
124168,id-124168,1,1,20
2338674,id-2168805,2,1,27
620573,id-620573,1,1,12
3903642,id-3582913,1,12,8
926848,id-926848,1,,11
786360,id-786360,1,1,8
518118,id-518118,1,1,12
220417,id-220417,1,1,16
995030,id-995030,1,,18
127097,id-127097,1,,13
2696936,id-2489115,1,12,1
760931,id-166737,2,,16
824617,id-824617,1,1,23
1154644,id-1139386,1,1,19
2556850,id-2360976,1,1,8
791725,id-791725,2,1,17
139299,id-139299,1,31,16
1264979,id-1235647,1,31,12
201033,id-357278,2,1,10
742900,id-742900,1,1,12
344749,id-344749,1,,23
576303,id-576303,1,1,12
549141,id-549141,1,7,8
877208,id-877208,1,1,30
519605,id-519605,1,1,19
1190663,id-1170406,1,33,14
1702523,id-1617835,1,1,14
561226,id-561226,1,1,13
1698333,id-1614192,1,,12
579374,id-579374,1,1,12
678355,id-678355,1,1,92
621263,id-621263,1,1,10
313141,id-313141,1,1,13
1022959,id-1022959,1,,15
72611,id-72611,1,1,11
1307015,id-1271678,1,31,30
3257872,id-2993255,1,31,10
761831,id-761831,1,1,25
483225,id-483225,1,1,8
1217791,id-1193862,1,12,18
876553,id-876553,1,,7
712142,id-712142,1,,24
126374,id-126374,1,,14
1014368,id-1014368,1,1,14
1341997,id-581992,2,1,24
246495,id-246485,2,1,21
2242449,id-2084978,1,31,16
119860,id-119860,1,1,12
1052064,id-1050463,1,12,10
33147,id-33147,1,1,16
2867205,id-2640470,1,1,11
602501,id-602501,1,1,13
2240915,id-2083611,1,1,12
792792,id-792792,1,,14
656760,id-656760,1,1,25
931797,id-931797,1,,17
102120,id-102120,1,31,3
550996,id-550996,1,1,24
679328,id-679328,1,1,85
207139,id-207139,1,1,11
267847,id-267847,1,1,21
1173062,id-1155269,1,1,16
2110927,id-1971862,1,,4
1137187,id-1123951,1,1,25
707860,id-707860,1,1,11
435137,id-435137,1,1,12
635833,id-585201,2,1,11
1700329,id-1615906,9,1,12
674875,id-674875,1,1,8
428671,id-428671,1,1,11
263553,id-263553,1,1,14
485987,id-485987,1,1,13
546769,id-546769,1,31,4
132953,id-132953,1,,24
915908,id-915908,1,,17
3437210,id-3155855,5,1,16
339150,id-339150,1,1,35
604324,id-604324,1,1,12
3257063,id-2992507,1,31,11
2243523,id-2085929,1,12,18
93242,id-93242,1,1,12
262051,id-262051,1,1,16
2106197,id-1967780,1,1,14
886878,id-886878,1,1,11
67515,id-67515,1,1,11
242277,id-242277,1,31,2
2242356,id-2084889,1,,14
573281,id-573281,1,12,5
866095,id-866095,1,,14
1209634,id-1186894,1,12,34
65571,id-65571,1,,69
322992,id-322992,1,1,21
1057009,id-1054690,1,1,6
69819,id-69819,1,,28
2080967,id-1945516,9,1,12
761618,id-761618,1,1,18
1324879,id-1287210,1,1,15
1693902,id-1610507,2,19,26
20641,id-20641,1,1,14
1128856,id-1116561,1,33,12
406100,id-406100,1,1,30
869894,id-869894,1,,9
1021789,id-1021789,1,,12
485252,id-485252,1,1,15
875608,id-875608,1,,14
152271,id-152271,1,30,4
1241291,id-1214750,1,1,12
947941,id-947941,1,,14
367189,id-367189,1,33,10
1278589,id-1246803,1,31,2
519817,id-519813,2,31,5
1368468,id-1325366,5,1,18
1138984,id-1125592,1,1,13
252996,id-252996,1,1,10
3655954,id-3354673,1,12,31
393911,id-393911,1,1,23
2247398,id-2089324,1,31,18
946361,id-946361,1,,15
802956,id-802956,1,7,9
785400,id-785400,1,1,17
3710846,id-3405224,1,1,17
641855,id-641855,1,1,15
864174,id-864174,1,,36
525327,id-525327,1,1,11
2113999,id-1974543,5,1,22
625425,id-625425,1,1,18
523579,id-523579,1,1,13
683762,id-683762,1,31,11
902470,id-902470,1,1,13
1155584,id-1140171,1,12,6
916837,id-916837,1,,5
1611439,id-1539121,1,12,3
1018392,id-1018392,1,1,10
1073929,id-1069543,1,26,17
363266,id-363266,1,1,12
3728601,id-3421610,1,12,343
437400,id-437400,1,12,8
338844,id-338844,2,1,17
2561032,id-2364764,1,8,12
559104,id-559104,1,1,21
542998,id-542998,1,1,18
70454,id-70454,1,1,11
2105289,id-1966997,1,1,13
329788,id-329788,1,1,13
1112596,id-1102392,1,1,20
1036667,id-1036667,1,,11
1486965,id-1428975,1,1,16
537221,id-537221,1,1,12
185685,id-185685,1,1,16
333456,id-333456,1,1,23
610888,id-610888,1,12,61
2255759,id-2096268,1,31,14
780351,id-780351,1,1,11
3654636,id-3353418,1,1,10
905783,id-905783,1,1,9
1006029,id-1006029,1,,12
186070,id-186070,1,1,13
2618842,id-2417074,1,12,12
1168461,id-1151452,1,1,11
594335,id-594335,1,1,7
1014224,id-1014224,1,1,8
2621239,id-2419158,4,1,20
1696491,id-1612718,1,12,18
992616,id-992616,1,,12
529505,id-529499,2,1,14
536486,id-536473,18,1,15
1695974,id-1612278,1,12,4
963469,id-963469,1,1,6
518174,id-518174,1,1,14
1702747,id-1618046,1,12,16
1212787,id-1189568,1,7,14
492872,id-492872,1,1,24
1157809,id-1142105,1,1,23
445333,id-445333,1,1,20
1217984,id-1194020,1,12,2
1011621,id-1011437,2,,16
1287185,id-1254407,1,1,12
916420,id-916420,1,,13
1346230,id-1305871,1,1,20
1260713,id-1231887,1,12,2
462235,id-462235,1,1,16
304372,id-304372,1,1,11
892268,id-892268,1,,14
410581,id-410581,1,,12
984411,id-984411,1,1,13
2553098,id-883832,2,1,12
5961,id-5961,1,1,16
2247600,id-2089506,1,1,12
280511,id-280511,1,1,2
1080881,id-1075609,1,1,15
84581,id-84581,1,,7
874792,id-874792,1,,10
1257406,id-1229003,1,1,11
3353815,id-3081034,1,12,10
150429,id-150429,1,31,10
741850,id-741850,1,1,9
1053759,id-1051969,1,1,31
281354,id-281354,1,1,7
467947,id-467947,1,,14
28723,id-28723,1,1,11
151709,id-151709,1,1,21
150011,id-150011,1,33,16
970587,id-970587,1,,12
269276,id-269276,1,1,12
1294974,id-1261172,1,1,29
797182,id-797182,1,1,13
682653,id-682653,1,12,12
3354426,id-3081596,1,31,9
359054,id-359054,1,1,16
512746,id-512746,1,,13
423661,id-423661,1,1,9
836769,id-836769,1,1,11
576554,id-576554,1,1,18
423945,id-423945,1,1,16
979037,id-979037,1,,26
996067,id-996067,1,,6
2509,id-2509,1,1,16
576795,id-576795,1,1,9
3769449,id-3459470,1,29,2
485702,id-485650,14,1,24
688866,id-688866,1,1,3
325097,id-325097,1,1,13
100274,id-100274,1,,20
867630,id-867630,1,1,19
1076911,id-1072077,1,1,10
991023,id-991023,1,,6
904181,id-904181,1,,20
115016,id-115016,1,,13
1006504,id-1006504,1,29,3
3083649,id-2836699,1,12,12
328838,id-328838,1,1,12
320875,id-320875,1,1,16
898029,id-898029,1,,13
870918,id-870918,1,,14
880633,id-880633,1,,18
1110878,id-1101034,1,7,8
1316833,id-1280200,1,1,24
859762,id-859762,1,,12
1239492,id-1213178,1,12,17
955184,id-955184,1,1,17
231153,id-231153,1,1,20
894817,id-894817,1,1,15
493818,id-493819,2,1,8
683854,id-683854,1,1,75
207402,id-207402,1,12,11
278180,id-278180,1,1,24
1275681,id-1244491,1,1,30
1207437,id-1184950,1,12,65
444909,id-390002,2,1,16
435317,id-435317,1,1,9
955347,id-955347,1,,10
357904,id-357904,1,1,5
1701977,id-1617349,1,31,6
763774,id-763774,1,31,11
526475,id-526475,1,1,16
192337,id-192336,2,1,9
3651037,id-3350092,1,12,180
484071,id-484071,1,1,16
1259060,id-1230427,1,1,13
460593,id-460593,1,33,10
427159,id-427159,1,1,16
354839,id-354839,1,1,5
455144,id-455144,1,12,5
490115,id-490115,1,1,10
292810,id-292810,1,1,20
459302,id-459302,1,1,12
2110651,id-1971621,1,1,11
1301580,id-289374,2,1,15
3259186,id-2994445,1,1,3
761545,id-761545,1,1,13
1384944,id-1339694,1,12,11
678299,id-678299,1,1,99
952135,id-952135,1,1,20
27921,id-27918,3,1,11
58422,id-58422,1,1,10
1209390,id-1186658,1,12,99
2181100,id-2032045,1,1,12
39734,id-39734,1,1,13
234149,id-234149,1,,6
575314,id-575314,1,1,12
1145362,id-1131124,1,1,5
625895,id-625895,1,12,20
232603,id-232603,1,1,23
372922,id-372922,1,1,14
635766,id-635766,1,1,4
814943,id-814943,1,31,4
427679,id-427679,1,1,18
695030,id-695030,1,12,92
240326,id-240326,1,,22
576881,id-576881,1,1,21
951109,id-951109,1,31,6
54934,id-54934,1,1,29
1148732,id-934560,2,1,16
102788,id-102783,2,1,12
680726,id-680726,1,7,15
792886,id-792886,1,1,24
239533,id-239533,1,2,23
358180,id-358180,1,1,11
1213921,id-1190572,1,,9
944454,id-944454,1,12,10
792103,id-792103,1,1,85
751674,id-751674,1,1,29
616700,id-616700,1,12,75
694633,id-694633,1,12,45
2455605,id-2272477,20,1,43
1245817,id-1218836,1,1,10
684236,id-684236,1,12,6
677004,id-677004,1,1,9
619144,id-619144,1,1,31
943602,id-943602,1,,16
239496,id-239496,1,1,12
690675,id-690675,1,12,39
671650,id-671650,1,1,18
210552,id-210552,1,,5
613108,id-613108,1,12,44
265344,id-265344,1,1,21
1693778,id-1610402,1,12,18
565381,id-565381,1,12,19
44499,id-44499,1,1,10
604909,id-604909,1,12,19
561714,id-561714,1,1,32
3768379,id-3458479,1,12,77
385937,id-385937,1,1,13
