medium,release,position,format,track_count
id-1036074,id-1036074,1,,4
id-972439,id-972439,1,,6
id-2693018,id-2485622,1,12,1
id-556813,id-556813,1,12,2
id-1320537,id-1283433,1,31,3
rec-170266-dup-0,id-170266,1,1,5
id-889967,id-889967,1,,5
id-666062,id-666062,1,1,4
id-556742,id-556742,1,7,2
id-2696042,id-2488293,1,12,1
id-1378407,id-1334059,1,1,4
rec-285517-dup-0,id-285517,1,,3
id-556748,id-556748,1,12,3
id-1083382,id-1077834,1,1,10
id-3439417,id-3157851,1,12,3
id-520610,id-520610,1,12,4
id-3259964,id-2995145,1,12,1
id-520619,id-520619,1,12,2
id-335982,id-335982,1,1,6
id-1026635,id-1026635,1,1,9
id-125495,id-125495,1,,1
id-1599041,id-1528428,1,12,8
id-1176095,id-1157718,1,29,2
id-400413,id-400413,1,3,9
id-1301046,id-1266555,1,,5
id-546776,id-546776,1,31,2
id-3254515,id-2990251,1,12,1
id-259961,id-259961,1,7,2
id-998058,id-998058,1,,2
id-800715,id-800715,1,1,5
id-1021875,id-1021875,1,,12
rec-503593-dup-0,id-503593,1,1,1
id-229311,id-229311,1,,3
id-1285434,id-1252828,1,12,1
id-740970,id-740970,1,29,3
id-865819,id-865819,1,,4
id-430410,id-430410,1,12,3
id-735666,id-735666,1,31,2
id-573556,id-573556,1,31,3
id-2553505,id-2357975,1,12,1
id-883937,id-883937,1,,1
id-477525,id-477525,1,7,2
id-372710,id-372710,1,1,4
id-570355,id-570355,1,31,2
id-714473,id-714473,1,31,2
id-1352170,id-1311068,1,31,3
id-2694980,id-2487300,1,12,1
rec-973747-dup-0,id-973747,1,,2
id-470929,id-470929,1,12,5
id-1179844,id-1161060,1,31,2
id-3353480,id-3080738,1,12,1
id-948471,id-948471,1,,12
id-2752091,id-2538040,1,12,6
id-179642,id-179642,1,12,5
id-557298,id-557298,1,7,2
id-708148,id-708148,1,12,6
id-1370843,id-1327380,1,31,4
id-962116,id-962116,1,,2
id-855769,id-855769,1,,6
id-1033689,id-1033689,1,,1
id-367002,id-367002,1,31,11
id-998634,id-998634,1,,2
id-2612650,id-2411566,1,12,11
id-541784,id-541784,1,1,12
id-699454,id-699454,1,12,1
id-2561528,id-2365046,2,12,1
id-692203,id-692203,1,1,3
id-3764038,id-3454408,1,12,1
id-2561527,id-2365225,1,12,1
id-196130,id-196130,1,1,6
id-785646,id-785646,1,1,13
id-1376446,id-1332387,1,1,5
id-664686,id-664686,1,31,4
rec-36656-dup-0,id-36656,1,1,6
id-958396,id-958396,1,,3
id-725705,id-725705,1,,3
rec-691934-dup-0,id-691934,1,1,6
id-766070,id-766070,1,31,2
id-846810,id-846810,1,,2
id-363635,id-363635,1,1,8
id-881752,id-881752,1,,2
id-133441,id-133441,1,1,10
id-2751957,id-2537914,1,12,13
id-518479,id-518479,1,31,2
id-71130,id-71130,1,,5
id-1000621,id-1000621,1,,4
id-407950,id-407950,1,7,2
rec-1488147-dup-0,id-1430024,1,1,1
id-3356303,id-3083319,1,12,1
id-506580,id-506580,1,31,2
id-849833,id-849833,1,,4
id-714144,id-714144,1,1,3
id-1076630,id-1071844,1,31,2
id-1327340,id-1289356,1,12,1
id-797369,id-797369,1,1,2
id-216475,id-216475,1,,3
id-617096,id-617096,1,1,4
id-313749,id-313749,1,29,2
id-552245,id-552245,1,12,8
id-781354,id-781354,1,12,4
rec-438924-dup-0,id-438924,1,29,2
id-561610,id-561610,1,1,3
id-2246533,id-2088557,1,31,6
id-2246534,id-2088558,1,,1
id-533074,id-533074,1,1,3
id-2246537,id-2088561,1,,1
id-1150764,id-1135892,1,31,2
id-1353551,id-1312283,1,1,11
id-1353220,id-1311970,1,1,12
id-88696,id-88696,1,,3
id-791900,id-791900,1,29,2
rec-1145653-dup-0,id-1131372,1,31,2
id-2617412,id-2415739,1,12,1
id-385865,id-385865,1,1,7
id-450140,id-450140,1,1,4
id-2617417,id-2415744,1,12,10
id-2558759,id-2362737,1,12,1
id-1800913,id-1702533,1,12,18
id-2558755,id-2362733,1,12,1
id-2558750,id-2362728,1,12,1
id-1490820,id-1432386,1,1,4
id-727479,id-727479,1,31,3
id-743662,id-743662,1,,4
id-936096,id-936096,1,,1
id-631400,id-631400,1,31,1
id-490361,id-490361,1,,3
id-147406,id-147406,1,31,3
id-334167,id-334167,1,,6
id-182270,id-182270,1,,3
id-602892,id-602892,1,12,4
id-361181,id-361181,1,1,9
id-1225975,id-1200959,1,12,1
id-974763,id-974763,1,1,8
id-1035021,id-1035021,1,,2
id-693003,id-693003,1,1,4
id-766074,id-766074,1,31,4
id-930733,id-930733,1,1,3
id-1148441,id-1133810,1,29,2
id-1022754,id-1022754,1,12,12
id-1067471,id-1063836,1,30,2
id-746262,id-746262,1,1,4
id-907711,id-907711,1,,3
id-1259518,id-1230798,1,31,7
id-3257437,id-2992852,1,12,1
id-715946,id-715946,1,31,2
id-311782,id-311782,1,,5
id-3740943,id-3432964,3,1,5
id-3352198,id-3079580,1,12,1
id-2561254,id-2364971,1,12,1
id-1118163,id-1107207,1,31,8
id-1168156,id-1151184,1,1,7
id-671741,id-671741,1,31,2
id-1068199,id-1064473,1,1,8
id-542649,id-542649,1,,5
id-1305354,id-1270267,1,12,3
id-764768,id-764768,1,29,2
id-90277,id-90277,1,,3
rec-1345127-dup-0,id-1304929,1,1,4
id-1354029,id-1312629,1,12,4
id-2241542,id-2084156,1,,1
id-877594,id-877594,1,,2
id-2241546,id-2084160,1,12,1
rec-719685-dup-0,id-719685,1,1,4
id-152791,id-152791,1,,3
id-613975,id-613975,1,31,12
id-490585,id-490585,1,1,5
id-1917188,id-1803830,1,1,18
id-699660,id-699660,1,1,6
id-3440352,id-3158714,1,12,1
id-788482,id-788482,1,1,11
id-845894,id-845894,1,,5
id-1487358,id-1429325,1,12,24
id-845896,id-845896,1,,5
id-771758,id-771758,1,1,3
id-891757,id-891757,1,,5
id-257862,id-257862,1,7,2
id-250385,id-250385,1,,12
id-1114097,id-1103721,1,1,6
id-1377138,id-1332992,1,1,7
id-689824,id-689824,1,12,4
id-1312125,id-1276078,1,31,2
rec-500588-dup-0,id-500588,1,1,1
id-741349,id-741349,1,1,6
id-1097235,id-1089630,1,30,2
id-1110901,id-1101057,1,33,5
id-1125119,id-1113289,1,12,2
id-1325317,id-1287617,1,12,6
id-1182977,id-1163771,1,1,11
id-1325314,id-1287614,1,8,4
id-1377231,id-1333056,1,12,1
id-920101,id-920101,1,,3
id-667087,id-667087,1,1,6
id-614018,id-614018,1,31,3
id-213453,id-213453,1,12,1
id-503245,id-503245,1,1,7
id-730248,id-730248,1,31,5
id-354637,id-354637,1,1,9
id-495531,id-495531,1,12,4
id-334835,id-334835,1,12,6
id-609452,id-609452,1,1,3
id-489208,id-489208,1,1,3
id-1316873,id-1280233,1,12,1
id-271211,id-271211,1,12,3
rec-714144-dup-0,id-714144,1,1,3
id-1295607,id-1261740,1,12,4
id-1226506,id-1201431,1,,3
id-656313,id-656313,1,1,3
id-3654836,id-3353612,1,12,1
id-820395,id-820395,1,31,2
id-3770813,id-3460739,1,12,1
id-491883,id-491883,1,7,2
id-1355640,id-1314070,1,1,8
id-3654830,id-3353606,1,12,1
id-2241813,id-2084402,1,12,1
id-523015,id-523015,1,12,4
id-980701,id-980701,1,,5
id-1089540,id-1083131,1,30,2
id-2241815,id-2084404,1,,1
id-95748,id-95748,1,,4
id-980709,id-980709,1,,2
id-827542,id-827542,1,12,3
rec-638510-dup-0,id-638510,1,1,15
id-808126,id-808126,1,1,2
rec-374405-dup-0,id-374405,1,31,3
id-3765979,id-3456201,1,12,1
id-150182,id-150182,1,,1
id-765410,id-765410,1,1,3
id-1220230,id-1195917,1,1,4
id-952779,id-952779,1,,4
id-2107622,id-1969074,1,12,1
id-1380429,id-1335768,1,1,1
id-2240145,id-2082957,1,12,1
id-3435110,id-3153998,1,12,1
id-1364851,id-1322202,1,31,6
id-805982,id-805982,1,12,4
id-376051,id-376051,1,1,4
id-485551,id-485551,1,12,2
rec-264958-dup-0,id-264958,1,1,5
id-447048,id-447048,1,,2
id-546342,id-546342,1,31,4
id-546340,id-546340,1,,1
id-728725,id-728725,1,12,4
id-402386,id-402386,1,31,2
id-546344,id-546344,1,31,4
id-1310418,id-1274554,1,12,2
id-1252685,id-1224843,1,33,2
id-495986,id-495986,1,12,4
id-220336,id-220336,1,1,7
id-1038049,id-1038049,1,,9
id-1126866,id-1114814,1,31,4
rec-3080473-dup-0,id-2833760,1,12,1
rec-3654970-dup-0,id-3353744,1,12,1
id-1061687,id-1058725,1,12,5
id-356843,id-356843,1,31,2
id-607670,id-607670,1,1,6
id-1194217,id-1173257,1,12,3
id-3255236,id-2990892,1,12,1
id-956470,id-956470,1,,3
id-3259757,id-2994968,1,12,1
rec-833317-dup-0,id-833317,1,1,3
id-1015021,id-1015021,1,,5
id-3767646,id-3457783,1,1,1
id-891927,id-891927,1,1,16
id-325629,id-325629,1,,3
id-108783,id-108783,1,,3
id-1698525,id-1614331,1,,1
id-461812,id-461812,1,12,1
id-919233,id-919233,1,,12
id-1698529,id-1614335,1,12,1
id-461910,id-461910,1,12,4
rec-1045930-dup-0,id-1045362,1,1,11
rec-3766706-dup-0,id-3456884,1,12,1
id-657990,id-657990,1,1,13
id-1038290,id-1038290,1,,1
id-3354037,id-3081248,1,12,1
id-421360,id-421360,1,12,1
rec-327691-dup-0,id-327691,1,31,2
id-1356666,id-1314956,1,31,6
id-2867793,id-2641026,1,12,1
id-2867792,id-2641025,1,12,1
id-2867791,id-2641024,1,12,1
id-2111900,id-1972732,1,12,1
id-450429,id-450429,1,1,1
id-349279,id-349279,1,1,5
id-876566,id-876566,1,1,8
id-389965,id-389965,1,14,1
id-55606,id-55606,1,,2
id-744461,id-744461,1,12,10
id-389968,id-389968,1,14,1
id-749284,id-749284,1,12,3
id-967793,id-967793,1,,9
rec-495416-dup-0,id-495416,1,31,3
id-51855,id-51855,1,,2
id-938856,id-938856,1,,10
id-952957,id-952957,1,,2
id-422063,id-422063,1,31,2
id-647241,id-647241,1,31,4
id-2749091,id-2535379,1,12,11
id-743858,id-743858,1,29,4
id-309154,id-309154,1,,4
id-2551984,id-2356568,1,12,1
id-839247,id-839247,1,,5
id-935373,id-935373,1,,5
id-2240853,id-2083565,1,1,14
id-2255303,id-2095858,1,31,13
rec-1376918-dup-0,id-1332815,1,33,4
id-822396,id-822396,1,12,6
id-3655249,id-3354004,1,12,1
id-554957,id-554957,1,12,5
id-814512,id-814512,1,1,3
id-18471,id-18471,1,1,12
id-978469,id-978469,1,1,12
id-122070,id-122070,1,42,4
id-1379129,id-1334687,1,1,1
id-128017,id-128017,1,,5
id-847334,id-847334,1,29,2
id-851383,id-851383,1,,4
id-863868,id-863868,1,,3
id-851385,id-851385,1,,4
id-1283220,id-1250796,1,12,3
id-442822,id-442822,1,8,3
id-1343638,id-1303612,1,31,4
id-213465,id-213465,1,12,1
id-1324732,id-1287082,1,12,1
id-656115,id-656115,1,31,2
id-1324736,id-1287086,1,1,12
id-992082,id-992082,1,,5
id-349850,id-349850,1,31,3
id-354913,id-354913,1,1,3
id-349856,id-349856,1,31,2
id-553077,id-553077,1,,1
id-1426025,id-1375888,1,1,1
id-553075,id-553075,1,,2
id-342364,id-342364,1,7,2
id-966616,id-966616,1,1,4
id-1221480,id-1197021,1,12,4
rec-1010151-dup-1,rec-1010151-dup-0,1,,1
id-1299823,id-1265432,1,1,6
id-701782,id-701782,1,1,3
rec-851391-dup-0,id-851391,1,12,16
id-941948,id-941948,1,,3
id-941949,id-941949,1,,3
id-1008962,id-1008962,1,,5
id-1352543,id-1311364,1,31,2
id-435109,id-435109,1,12,14
id-772861,id-772861,1,31,2
rec-3658060-dup-0,id-3356582,1,12,1
id-732131,id-732131,1,12,3
id-214102,id-214102,1,31,3
rec-1115845-dup-0,id-1105266,1,12,2
id-1604820,id-1533374,1,12,2
id-2550561,id-2355238,1,12,1
id-1103584,id-1094818,1,33,3
id-786195,id-786195,1,12,1
id-1600568,id-1529733,1,12,5
id-238887,id-238887,1,31,3
id-281233,id-281233,1,,2
id-562136,id-562136,1,1,16
id-192866,id-192866,1,,5
id-223017,id-223017,1,1,3
id-80682,id-80682,1,,2
id-1368244,id-1325167,1,12,5
id-660860,id-660860,1,7,2
id-739350,id-739350,1,31,2
id-1489210,id-1430963,1,31,1
id-1354237,id-1312817,1,12,11
id-724709,id-724709,1,1,4
id-1363058,id-1320600,1,1,19
id-1489744,id-1431437,1,1,16
id-926622,id-926622,1,,4
id-1192688,id-1172066,1,1,5
id-1206948,id-1184506,1,12,2
id-839743,id-839743,1,,4
id-566830,id-566830,1,12,5
id-880814,id-880814,1,1,10
id-896954,id-896954,1,61,12
id-873101,id-873101,1,1,10
id-309999,id-309999,1,,2
rec-3254720-dup-0,id-2990439,1,12,1
id-627326,id-627326,1,1,2
rec-546428-dup-0,id-546428,1,1,4
id-1603182,id-1531912,1,,18
rec-907051-dup-0,id-907051,1,,4
id-1058496,id-1055992,1,1,14
id-500865,id-500865,1,1,9
id-1603457,id-1532159,1,,1
rec-1385985-dup-0,id-1340610,1,12,6
id-2557250,id-2361344,1,12,1
id-1359970,id-1317867,1,1,5
id-1359971,id-1317868,1,1,9
id-630617,id-630617,1,1,12
id-739169,id-739169,1,12,1
id-1038516,id-1038516,1,,3
id-1207331,id-1184847,1,,3
id-369130,id-369130,1,31,4
rec-929362-dup-0,id-929362,1,1,12
rec-523015-dup-0,id-523015,1,12,4
id-944091,id-944091,1,,10
id-180663,id-180663,1,,10
id-144549,id-144549,1,1,2
id-944092,id-944092,1,,3
id-488607,id-488607,1,31,2
id-1338840,id-1299361,1,12,7
id-847807,id-847807,1,,2
id-868036,id-868036,1,,2
id-532703,id-532703,1,7,2
rec-699330-dup-0,id-699330,1,1,9
id-1193482,id-1172594,1,12,4
id-3435995,id-3154803,1,12,1
id-3439497,id-3157922,1,12,1
id-1167471,id-1150565,1,12,12
id-131619,id-131619,1,,12
id-1042557,id-1042506,1,12,5
id-1138507,id-1125159,1,29,2
id-1382653,id-1337719,1,12,15
rec-424987-dup-0,id-424987,1,,5
id-532954,id-532954,1,,5
id-853292,id-853292,1,,4
id-1333026,id-1294288,1,1,3
id-3260961,id-2996070,1,12,1
id-1311593,id-1275602,1,1,4
id-635513,id-635513,1,12,3
id-1311596,id-1275605,1,31,4
id-3086906,id-2839728,1,1,16
rec-1367208-dup-0,id-1324258,1,,4
rec-762570-dup-0,id-762570,1,1,18
rec-373387-dup-0,id-373387,1,1,12
id-1351534,id-1310499,1,12,2
id-1366957,id-1324050,1,1,8
id-1064247,id-1061033,1,1,13
id-1098098,id-1090363,1,31,14
rec-2106910-dup-0,id-1968419,1,12,1
id-2246258,id-2088305,1,3,1
id-1246997,id-1219873,1,,5
id-894148,id-894148,1,1,15
id-958611,id-958611,1,,3
id-1031448,id-1031448,1,1,11
id-726633,id-726633,1,1,3
id-297580,id-297580,1,12,2
id-359893,id-359893,1,30,2
id-670696,id-670696,1,1,14
id-1187515,id-1167752,1,1,4
id-275614,id-275614,1,1,12
id-756197,id-756197,1,1,5
id-1360833,id-1318637,1,33,4
id-537576,id-537576,1,12,6
id-357671,id-357671,1,1,12
id-3658445,id-3356952,1,12,1
id-1123151,id-1111602,1,1,4
id-3902907,id-3582232,1,12,1
id-693112,id-693112,1,,1
id-738485,id-738485,1,31,3
id-902917,id-902917,1,,11
id-3650630,id-3349724,1,12,1
id-559120,id-559120,1,12,1
id-167395,id-167395,1,,4
id-351450,id-351450,1,31,4
id-559124,id-559124,1,,3
rec-158472-dup-0,id-158472,1,1,9
id-361797,id-361797,1,31,1
rec-381784-dup-0,id-381784,1,31,2
id-739125,id-739125,1,7,2
id-359204,id-359204,1,,2
id-1122798,id-1111292,1,33,5
id-1358149,id-1316240,1,31,14
id-637707,id-637707,1,12,3
id-747506,id-747506,1,31,3
id-279189,id-279189,1,,2
id-1493262,id-1434257,1,12,27
rec-390217-dup-1,rec-390217-dup-1,1,14,1
id-3437451,id-3156033,1,12,1
id-1204098,id-1181956,1,31,3
id-3767712,id-3457849,1,12,1
id-422056,id-422056,1,31,3
id-422057,id-422057,1,31,3
id-751504,id-751504,1,31,3
id-366510,id-366510,1,31,5
id-455703,id-455703,1,12,5
id-1145740,id-1131453,1,12,1
id-1356475,id-1314787,1,1,11
id-827289,id-827289,1,1,6
id-3658191,id-3356706,1,54,2
id-737764,id-737764,1,1,10
id-398923,id-398923,1,31,3
id-2869304,id-2642365,1,12,1
id-1010977,id-1010977,1,1,12
id-1096497,id-1088977,1,30,2
id-399220,id-399220,1,7,2
id-398924,id-398924,1,31,4
id-823641,id-823641,1,31,2
id-95317,id-95317,1,1,2
id-844758,id-844758,1,,4
id-733076,id-733076,1,1,4
id-1384080,id-1338939,1,31,8
id-1096942,id-1089365,1,31,4
id-2246873,id-2088856,1,12,1
id-900441,id-900441,1,1,13
id-158936,id-158936,1,,5
id-386013,id-386013,1,14,1
rec-1654354-dup-0,id-1575790,1,,28
id-1320504,id-1283403,1,31,3
id-151850,id-151850,1,1,18
id-1003842,id-1003842,1,,1
id-665156,id-665156,1,31,3
id-899786,id-899786,1,1,9
id-820704,id-820704,1,,4
id-189162,id-189162,1,31,4
id-592428,id-592428,1,12,1
id-1320509,id-1283408,1,31,3
id-820253,id-820253,1,1,3
id-875502,id-875502,1,,8
id-3356338,id-3083348,1,12,1
rec-298399-dup-0,id-298399,1,31,2
id-961480,id-961480,1,12,3
id-1368285,id-1325211,1,1,3
id-74437,id-74437,1,,4
id-3356337,id-3083347,1,12,1
id-1106726,id-1097501,1,1,3
id-2240132,id-2082944,1,12,1
rec-750410-dup-0,rec-750410-dup-0,1,1,1
id-686328,id-686328,1,7,4
id-291352,id-291352,1,12,6
id-1384554,id-1339343,1,1,14
id-855306,id-855306,1,,3
id-412880,id-412880,1,1,4
id-3088706,id-2841382,1,12,1
id-1364136,id-1321584,1,12,3
id-354716,id-354716,1,12,4
id-554724,id-554724,1,31,10
rec-953769-dup-0,id-953769,1,12,1
id-715718,id-715718,1,1,7
rec-161057-dup-0,id-161057,1,,2
id-832955,id-832955,1,31,3
id-567562,id-567562,1,12,1
id-592682,id-592682,1,12,2
id-567561,id-567561,1,12,1
id-3081274,id-2834485,1,12,1
id-3238550,id-2976003,1,12,1
id-623531,id-623531,1,12,1
id-556831,id-556831,1,12,5
id-579743,id-579743,1,1,3
id-819655,id-819655,1,1,8
id-1368283,id-1325209,1,1,3
id-1231573,id-1205957,1,12,6
id-486077,id-486077,1,1,16
id-3256930,id-2992388,1,12,1
id-1276162,id-1244912,1,1,4
id-1611478,id-1539150,7,12,11
id-654165,id-654165,1,7,2
id-624212,id-624212,1,31,3
id-3256936,id-2992394,1,12,1
rec-1354761-dup-0,id-1313268,1,12,8
id-1327257,id-1289281,1,12,1
id-1363870,id-1321342,1,1,7
id-461827,id-461827,1,1,3
id-461792,id-461792,1,31,2
id-1275121,id-1244006,1,31,4
id-2015094,id-1888521,1,33,16
id-736143,id-736143,1,1,12
id-1020412,id-1020412,1,1,15
rec-632496-dup-0,id-632496,1,31,3
rec-664276-dup-0,id-664276,1,31,2
id-558383,id-558383,1,31,10
id-642665,id-642665,1,1,10
id-214735,id-214735,1,,5
id-2556993,id-2361098,1,12,1
id-830123,id-830123,1,12,7
id-501387,id-501387,1,8,4
id-245326,id-245326,1,,5
id-348660,id-348660,1,,15
id-929411,id-929411,1,,12
id-962347,id-962347,1,,20
id-1271802,id-1241344,1,1,9
id-3765016,id-3455303,1,12,1
id-481808,id-481808,1,31,3
id-537823,id-537823,1,12,2
id-3048410,id-2804620,1,31,5
id-3262444,id-2997368,1,12,1
id-871373,id-871373,1,,6
rec-671337-dup-0,id-671337,1,1,8
id-2242093,id-2084650,1,,2
id-249322,id-249322,1,,3
id-676198,id-676198,1,31,4
id-390330,id-390330,1,14,1
id-826466,id-826466,1,31,12
id-570376,id-570376,1,12,4
id-904631,id-904631,1,31,3
id-2868211,id-2641413,1,12,1
id-3767701,id-3457838,1,12,1
id-939840,id-939840,1,,6
id-804648,id-804648,1,1,2
id-804646,id-804646,1,1,4
id-1331310,id-1292820,1,12,3
id-482133,id-482133,1,1,4
id-3767709,id-3457847,1,12,1
id-587565,id-587565,1,1,3
id-2098723,id-1961110,1,1,10
id-852692,id-852692,1,,17
id-1370866,id-1327396,1,12,7
id-2617042,id-2388348,1,12,1
id-319829,id-319829,1,1,1
id-166935,id-166935,1,,2
id-228688,id-228688,1,,3
id-2111228,id-1972143,1,1,13
id-152094,id-152094,1,31,3
id-1220767,id-1196378,1,29,2
id-860501,id-860501,1,33,6
id-228933,id-228933,1,,4
id-2749939,id-2536121,1,12,11
id-1691720,id-1608635,1,31,6
id-80720,id-80720,1,1,10
id-636283,id-636283,1,7,2
id-594964,id-594964,1,1,12
id-237611,id-237611,1,,2
rec-438922-dup-0,id-438922,1,31,3
id-125215,id-125215,1,31,4
id-642296,id-642296,1,31,4
id-2556700,id-2360838,1,12,1
id-347408,id-347408,1,1,11
id-1362656,id-1320239,1,1,15
id-3756735,id-3447513,1,12,12
id-667237,id-667237,1,12,1
id-3354755,id-3081903,1,12,1
rec-883742-dup-0,id-883742,1,1,5
id-1005244,id-1005244,1,,2
id-1005242,id-1005242,1,,9
id-3354202,id-3081400,1,12,1
id-947461,id-947461,1,1,12
rec-327604-dup-0,id-327604,1,1,1
id-1654752,id-1576166,1,1,11
id-3895901,id-3575966,1,12,1
rec-65857-dup-0,id-65857,1,31,4
id-556499,id-556499,1,31,2
id-102293,id-102293,1,12,1
id-1489515,id-1431220,1,,10
id-1180083,id-1161277,1,12,12
id-1653255,id-1574826,1,1,6
rec-769147-dup-0,id-769147,1,31,2
id-664378,id-664378,1,12,5
rec-2340896-dup-0,id-2170741,1,12,1
id-843315,id-843315,1,,1
id-948637,id-948637,1,,3
id-882603,id-882603,1,1,2
id-3257328,id-2992744,1,12,1
id-3652170,id-3351132,1,12,1
id-68700,id-68700,1,31,3
id-1488602,id-1430442,1,12,1
id-367687,id-367687,1,12,4
id-1377944,id-1333648,1,1,5
id-3768635,id-3458713,1,12,1
id-679558,id-679558,1,29,2
rec-2619802-dup-0,id-2417955,1,12,1
id-103538,id-103538,1,,3
id-3902488,id-3581837,1,12,1
id-1516541,id-1454252,1,,11
id-1335413,id-1296356,1,12,4
id-743647,id-743647,1,31,5
id-385849,id-385849,1,1,2
id-108182,id-108182,1,31,3
id-108180,id-108180,1,31,4
id-1291627,id-1258275,1,12,1
id-102129,id-102129,1,,3
id-334109,id-334109,1,31,2
id-1110149,id-1100394,1,31,4
id-298630,id-298630,1,7,2
rec-31088-dup-1,rec-31088-dup-0,1,1,5
id-334103,id-334103,1,31,2
id-964791,id-964791,1,,4
id-983416,id-983416,1,,8
id-644843,id-644843,1,12,1
id-1207207,id-1184744,1,12,5
id-1111236,id-1101267,1,1,5
rec-3655304-dup-0,id-3354058,1,12,1
id-968264,id-968264,1,1,8
id-617618,id-617618,1,12,5
id-1147915,id-1133336,1,31,4
id-1132257,id-1119608,1,,4
id-864573,id-864573,1,,4
id-1606688,id-1535002,1,12,9
id-411500,id-411500,1,1,3
id-374010,id-374010,1,31,6
id-978906,id-978906,1,,10
id-444308,id-444308,1,1,4
id-98722,id-98722,1,31,3
id-1161723,id-1145487,1,12,4
id-1117694,id-1106781,1,,1
id-1117696,id-1106783,1,,4
id-889382,id-889382,1,,5
id-1067457,id-1063823,1,12,3
id-1336266,id-1297103,1,31,3
id-1067455,id-1063821,1,12,3
id-1259825,id-1231074,1,,2
id-345935,id-345935,1,1,3
id-1327361,id-1289374,1,31,2
id-768251,id-768251,1,31,4
id-1221674,id-1197182,1,12,13
id-1375950,id-1331959,1,12,5
id-1221926,id-1197413,1,12,15
rec-199490-dup-0,id-199490,1,31,3
id-817305,id-817305,1,7,3
id-1344384,id-1304280,1,29,1
id-1078128,id-1073161,1,12,4
id-968196,id-968196,1,,2
id-1382510,id-1337598,1,12,7
id-267986,id-267986,1,31,2
id-1382844,id-1337880,1,31,2
rec-705862-dup-0,id-705862,1,1,13
rec-1170869-dup-0,id-1153439,1,30,2
id-490492,id-490492,1,12,4
id-920299,id-920299,1,42,11
id-838978,id-838978,1,,2
id-607546,id-607546,1,12,2
id-125212,id-125212,1,,3
id-914785,id-914785,1,,3
id-838972,id-838972,1,,6
id-748996,id-748996,1,,1
id-834911,id-834911,1,1,12
id-3651481,id-3350500,1,12,1
id-372410,id-372410,1,7,2
id-3651482,id-3350501,1,12,1
id-907593,id-907593,1,,3
rec-260484-dup-0,id-260484,1,7,2
id-1261435,id-1232529,1,12,4
id-459374,id-459374,1,1,14
id-434309,id-434309,1,,4
id-2247642,id-2089544,1,12,1
id-797523,id-797523,1,12,4
id-462917,id-462917,1,1,7
id-1194289,id-1173328,1,12,4
id-1261349,id-1232452,1,12,1
id-839134,id-839134,1,1,16
id-2100405,id-1962561,1,,18
id-726157,id-726157,1,,18
id-3659456,id-3357910,1,12,1
id-3659454,id-3357908,1,12,1
id-1350787,id-1309841,1,12,1
id-572186,id-572186,1,1,21
id-120492,id-120492,1,,8
id-914875,id-914875,1,,4
id-1236084,id-1210159,1,1,3
id-980490,id-980490,1,,9
id-173046,id-173046,1,,11
id-1301889,id-1267297,1,1,10
id-452149,id-452149,1,7,2
id-407082,id-407082,1,1,12
id-1220784,id-1196390,1,1,5
id-1244691,id-1217820,1,33,3
id-1275914,id-1244698,1,12,2
id-867888,id-867888,1,,1
id-867889,id-867889,1,,4
id-99235,id-99235,1,,9
id-594687,id-594687,1,1,5
id-576299,id-576299,1,31,10
id-3767084,id-3457239,1,12,1
id-549102,id-549102,1,31,10
id-960237,id-960237,1,,3
id-333688,id-333688,1,,5
id-53993,id-53993,1,1,12
id-1147267,id-1132779,1,12,1
rec-1134688-dup-0,id-1121731,1,31,2
id-497488,id-497488,1,1,10
id-879146,id-879146,1,,4
rec-714611-dup-0,id-714611,1,31,4
id-2871586,id-2644370,1,12,1
id-497481,id-497481,1,31,10
id-3434833,id-3153739,1,1,14
id-2620845,id-2418809,1,12,1
id-1359172,id-1317140,1,12,4
id-1201340,id-1179565,1,1,5
id-1276478,id-1245188,1,12,5
id-823862,id-823862,1,31,2
id-664215,id-664215,1,31,2
id-907334,id-907334,1,,16
id-486557,id-486557,1,31,2
id-958479,id-958479,1,,1
id-2248465,id-2090277,1,12,1
id-100981,id-100981,1,31,4
id-658492,id-658492,1,31,2
id-809015,id-809015,1,12,3
id-1701230,id-1616686,1,12,14
id-1214576,id-1191166,1,1,4
id-340542,id-340542,1,31,3
id-658086,id-658086,1,31,2
id-393272,id-393272,1,1,2
id-2556446,id-2360600,1,8,10
id-286132,id-286132,1,31,2
id-518427,id-518427,1,31,3
id-658081,id-658081,1,31,2
id-842825,id-842825,1,,4
id-854173,id-854173,1,,1
id-549365,id-549365,1,7,2
id-729415,id-729415,1,1,13
id-854178,id-854178,1,,4
id-711464,id-711464,1,31,4
id-1703060,id-1618332,1,1,15
id-348873,id-348873,1,31,2
id-711467,id-711467,1,12,6
id-714637,id-714637,1,31,3
id-1102001,id-1093487,1,12,5
id-347794,id-347794,1,1,3
id-402901,id-402901,1,8,4
id-859460,id-859460,1,,13
id-402904,id-402904,1,1,3
id-392042,id-392042,1,31,3
id-606214,id-606214,1,12,3
id-883962,id-883962,1,,2
id-3765487,id-3455743,1,12,1
id-678340,id-678340,1,1,5
id-1321103,id-1283939,1,1,1
id-691139,id-691139,1,1,11
id-142258,id-142258,1,12,8
id-923165,id-923165,1,,1
id-497476,id-497476,1,30,8
id-1376961,id-1332853,1,1,8
id-1083535,id-1077966,1,1,20
id-1019241,id-1019241,1,,5
id-1289218,id-1256191,1,1,5
