artist_credit,name,artist_count,ref_count,created
id-557459,Body Heat,1,24,2011-05-16 163211.963929+00
id-557458,MSQ,1,2,2011-05-16 163211.963929+00
id-331559,Liam Kennedy,1,2,2011-05-16 163211.963929+00
id-3303982,Ryan Mack,1,16,2022-05-19 140604.485369+00
id-694591,Three Stooges,1,22,2011-05-16 163211.963929+00
id-539956,Magic Tree,1,10,2011-05-16 163211.963929+00
id-3303983,Hex Cougar  Heimanu,2,4,2022-05-19 140707.373461+00
id-357503,Tomorrow,1,29,2011-05-16 163211.963929+00
id-1220059,Charlie Organaire,1,8,2013-09-25 075003.473591+00
id-1347637,Neutral Territory,1,10,2014-08-09 013256.083499+00
id-833069,The Ampersands,1,25,2011-06-23 184932.218418+00
id-576297,Kaden,1,18,2011-05-16 163211.963929+00
id-658497,Joe Hood,1,32,2011-05-16 163211.963929+00
id-576295,Lovecrafts Adjectives,1,18,2011-05-16 163211.963929+00
id-3302323,Zach Hood,1,15,2022-05-17 040004.695324+00
id-349575,route0,1,8,2011-05-16 163211.963929+00
id-3302326,Lisi,1,4,2022-05-17 041240.792524+00
id-3302325,Claire Rosinkranz  Aidan Bissett,2,4,2022-05-17 041116.608431+00
id-784744,Nyctophobia,1,26,2011-05-16 163211.963929+00
id-753567,Walter Mazzaccaro,1,136,2011-05-16 163211.963929+00
id-167279,Chonda Pierce,1,58,2011-05-16 163211.963929+00
rec-692158-dup-0,The Daily Pragda,1,10,2011-05-16 163211.963929+00
id-217203,Krome Avenue,1,25,2011-05-16 163211.963929+00
id-570733,Ice Bound Majesty,1,12,2011-05-16 163211.963929+00
id-55472,Channel X,1,270,2011-05-16 163211.963929+00
id-301196,Noc,1,2,2011-05-16 163211.963929+00
id-2083162,Big Band Čakovec feat. Željko Kovačević,2,6,2017-10-05 060028.1971+00
id-637976,EnVoL,1,12,2011-05-16 163211.963929+00
rec-711868-dup-1,The V. K0ngs,1,6,2011-05-16 163211.963929+00
id-2911689,Cheesy Vibes,1,18,2021-01-27 142448.945529+00
id-1202945,1200,1,10,2013-08-08 093332.175547+00
id-1202943,Carlo Caldareri,1,20,2013-08-08 092724.256868+00
rec-711868-dup-0,The V. Kohgs,1,6,2011-05-16 163211.963929+00
id-521635,Grave,1,12,2011-05-16 163211.963929+00
id-3003077,GunFight,1,5,2021-05-14 191222.018991+00
id-170909,The Jamies,1,40,2011-05-16 163211.963929+00
id-931641,Roy Herrington Band,1,46,2012-01-18 073428.106838+00
id-579217,Samson  Delilah,1,12,2011-05-16 163211.963929+00
id-1597198,Rausch,1,68,2016-01-19 220215.827063+00
id-157213,Hiscore,1,25,2011-05-16 163211.963929+00
id-200776,David Neil Cline,1,18,2011-05-16 163211.963929+00
id-133750,Lulabox,1,56,2011-05-16 163211.963929+00
id-1498920,Bassmental feat. Charles McDougald,2,16,2015-06-28 132706.262762+00
id-3395085,Flesh Merchant,1,8,2022-09-08 204810.423517+00
id-206247,Handsome Train,1,26,2011-05-16 163211.963929+00
id-603466,Thomas Nöttling,1,18,2011-05-16 163211.963929+00
id-647099,Paperplain,1,22,2011-05-16 163211.963929+00
id-96023,Manhead,1,59,2011-05-16 163211.963929+00
id-3302221,KUURO feat. AnthonyZ,2,4,2022-05-16 230700.321522+00
id-968978,Relic Point,1,46,2012-04-11 181916.100428+00
id-854871,Los Fundamentalistas de Don Ramón,1,16,2011-09-03 163314.688127+00
id-2375159,Atilio Doreste  José Guillén,2,4,2019-02-26 151439.184174+00
id-301912,Shitcluster,1,28,2011-05-16 163211.963929+00
id-3300840,STARwave,1,6,2022-05-14 211123.243843+00
id-3300845,Rayne Reznor,1,14,2022-05-14 211123.243843+00
rec-379096-dup-1,Daedalis,1,4,2011-05-16 163211.963929+00
id-362294,Nordend Antistars,1,12,2011-05-16 163211.963929+00
id-599840,Goessel High School Band,1,122,2011-05-16 163211.963929+00
id-599841,Goessel High School Choir,1,94,2011-05-16 163211.963929+00
id-598424,Nederlands Artiestenkoor,1,6,2011-05-16 163211.963929+00
id-122978,Opik,1,30,2011-05-16 163211.963929+00
id-755557,ChroMiuM DJ,1,6,2011-05-16 163211.963929+00
id-416138,Columbus Blue Jackets,1,24,2011-05-16 163211.963929+00
id-898448,Computer Flux,1,12,2011-12-16 115451.402062+00
id-352741,Annarchy,1,4,2011-05-16 163211.963929+00
id-1207667,Engradado,1,40,2013-08-20 012432.287279+00
id-580147,Salamander,1,37,2011-05-16 163211.963929+00
id-188968,Deconstruct,1,16,2011-05-16 163211.963929+00
id-700932,Bored Games,1,14,2011-05-16 163211.963929+00
id-539405,Erik Montano,1,2,2011-05-16 163211.963929+00
id-803993,KutnPaste,1,10,2011-05-16 163211.963929+00
rec-133183-dup-0,DJ Harrleg,1,16,2011-05-16 163211.963929+00
id-647891,The Electrines,1,8,2011-05-16 163211.963929+00
rec-850066-dup-0,Effloresxe,1,30,2011-08-19 152456.228753+00
id-106675,Sorcerer,1,106,2011-05-16 163211.963929+00
id-380491,J∀CK11,1,24,2011-05-16 163211.963929+00
id-247299,Ego vs. Id,1,24,2011-05-16 163211.963929+00
rec-1188696-dup-0,Miskin8te,1,26,2013-07-05 144314.116445+00
id-623299,Nivathe,1,10,2011-05-16 163211.963929+00
id-662290,Freddie Love,1,12,2011-05-16 163211.963929+00
id-1061220,Nu Mind,1,8,2012-10-07 170847.463017+00
id-241281,Eclat,1,143,2011-05-16 163211.963929+00
id-818896,Pierlo + Jacques,2,10,2011-05-16 163211.963929+00
id-1233517,Sonic Belligeranza,1,8,2013-11-02 140800.491083+00
id-1224602,Jesenji Orkestar,1,26,2013-10-08 161510.231812+00
id-783430,Weave of K.,1,24,2011-05-16 163211.963929+00
id-1233518,Nayad,1,181,2013-11-02 140800.491083+00
id-760424,Adelaide Breaks Collective,1,4,2011-05-16 163211.963929+00
id-785830,Jeopardy,1,12,2011-05-16 163211.963929+00
id-1018036,Moonloop,1,71,2012-07-16 222206.054479+00
id-2924551,Bianca Hauert,1,20,2021-02-09 202038.296453+00
id-60780,Chak,1,19,2011-05-16 163211.963929+00
id-477678,De Marjandos,1,73,2011-05-16 163211.963929+00
id-761775,The Nothingheads,1,54,2011-05-16 163211.963929+00
id-1220945,Marieluise Fleißer,1,4,2013-09-27 163409.524553+00
id-544714,Remerge,1,16,2011-05-16 163211.963929+00
rec-488712-dup-0,Beagle Btothers,1,64,2011-05-16 163211.963929+00
id-1039666,Serious Business,1,27,2012-08-24 135757.405335+00
rec-587719-dup-0,Backstabb'lng Bastard,1,26,2011-05-16 163211.963929+00
id-1222551,Designer,1,10,2013-10-03 041222.83021+00
id-1372838,Abe Mangger,1,8,2014-10-03 105743.342032+00
id-790693,Nkosikhona Nyawula,1,18,2011-05-16 163211.963929+00
id-889217,The Divided Circle,1,138,2011-11-23 192117.645513+00
id-1489045,Mystical Influence / Al Massive,2,2,2015-06-07 181400.768596+00
id-2798396,Bloemaert,1,56,2020-09-11 182205.125164+00
id-884374,Nu-Coordinator,1,14,2011-11-16 113330.129383+00
id-177904,Keyser Soze,1,8,2011-05-16 163211.963929+00
id-342440,Redfalls,1,8,2011-05-16 163211.963929+00
id-573560,ChansoNoir,1,12,2011-05-16 163211.963929+00
id-2651800,Guilt Chip  Fyoomz,2,4,2020-03-16 000501.086455+00
id-1153250,Everfound,1,95,2013-04-16 083733.115104+00
id-740648,Rafa Bourbon,1,6,2011-05-16 163211.963929+00
id-740649,Xavier Plateria,1,6,2011-05-16 163211.963929+00
id-788675,Bonar Bradberry,1,67,2011-05-16 163211.963929+00
id-788674,Alan1,1,25,2011-05-16 163211.963929+00
id-210422,Censor,1,40,2011-05-16 163211.963929+00
id-1208838,Gym Bod,1,30,2013-08-23 084530.130373+00
id-575740,Soulnitz,1,4,2011-05-16 163211.963929+00
id-781594,Sister Loolomie,1,28,2011-05-16 163211.963929+00
id-231123,Kristin Cifelli,1,16,2011-05-16 163211.963929+00
id-384025,Josefa,1,22,2011-05-16 163211.963929+00
rec-904485-dup-0,The Three Corners of the Ezrth,1,6,2011-12-25 134549.911747+00
id-417269,Jiannis,1,16,2011-05-16 163211.963929+00
id-745233,證嚴法師,1,10,2011-05-16 163211.963929+00
id-431031,RMF,1,10,2011-05-16 163211.963929+00
id-990060,Fr. Bryce Sibley,1,2,2012-05-24 220858.988669+00
id-1483874,Bouncin B.C. vs. Harry Gump,2,2,2015-05-28 232125.433219+00
id-565227,FBI,1,33,2011-05-16 163211.963929+00
id-613662,Mailer MacKenzie Band,1,43,2011-05-16 163211.963929+00
id-466146,A Scissors,1,20,2011-05-16 163211.963929+00
id-322278,alucana,1,26,2011-05-16 163211.963929+00
rec-722066-dup-0,FUR,1,60,2011-05-16 163211.963929+00
id-436561,Pachulke  Sohn,1,6,2011-05-16 163211.963929+00
id-565732,Suade,1,36,2011-05-16 163211.963929+00
id-527795,Mighty Janni,1,12,2011-05-16 163211.963929+00
id-52622,Crunchy,1,92,2011-05-16 163211.963929+00
id-690624,dÜsentrieb,1,14,2011-05-16 163211.963929+00
id-322277,AZALEA,1,27,2011-05-16 163211.963929+00
id-148220,The WBC,1,55,2011-05-16 163211.963929+00
id-581232,Shiva Affect,1,26,2011-05-16 163211.963929+00
id-2002417,Ruga,1,4,2017-05-17 225445.719039+00
id-107101,Voice of Buddha,1,16,2011-05-16 163211.963929+00
rec-206931-dup-1,Teledubgnosjs,1,32,2011-05-16 163211.963929+00
id-736803,Songs of the Saved,1,38,2011-05-16 163211.963929+00
rec-1253081-dup-0,Napalm Strlke,1,43,2013-12-26 015413.5294+00
id-179998,Horsejam,1,10,2011-05-16 163211.963929+00
rec-431732-dup-1,Jimmy Marteh,1,2,2011-05-16 163211.963929+00
id-1132570,Denise May,1,2,2013-02-26 021608.911822+00
id-21231,Certain Beyond All Reasonable Doubt,1,4,2011-05-16 163211.963929+00
id-1479713,Tangela Hamilton,1,4,2015-05-23 005619.123774+00
id-155161,Anuvida  Nik Tyndall,1,42,2011-05-16 163211.963929+00
id-454208,Toni Kitanovski  Zoran Madjirov,1,16,2011-05-16 163211.963929+00
id-599151,Analfabitles,1,18,2011-05-16 163211.963929+00
id-635014,Mighty Fine,1,14,2011-05-16 163211.963929+00
rec-146715-dup-1,Envoo,1,197,2011-05-16 163211.963929+00
id-1149376,Gigi Gryce Orch-Tette,1,26,2013-04-07 062736.82039+00
id-1143608,Neonherz,1,6,2013-03-25 122521.062169+00
rec-803123-dup-0,Excepy,1,20,2011-05-16 163211.963929+00
id-400315,Robi Weber Quartet,1,36,2011-05-16 163211.963929+00
id-2376739,crema the definition feat. El Oaxaca,2,2,2019-02-28 230038.7451+00
id-1455123,Temnee,1,70,2015-03-31 221156.2213+00
id-645973,The Unkindness Of Ravens,1,14,2011-05-16 163211.963929+00
id-548235,Banda da Guarda Municipal de Lisboa,1,6,2011-05-16 163211.963929+00
id-548234,Novisa,1,40,2011-05-16 163211.963929+00
rec-50378-dup-0,Impossil>le Recording Machine,1,82,2011-05-16 163211.963929+00
rec-50378-dup-1,Impossible Record:ng Machine,1,82,2011-05-16 163211.963929+00
id-1220617,Empty Shapes,1,46,2013-09-26 130510.384404+00
id-360075,Kissing Mirrors,1,10,2011-05-16 163211.963929+00
id-645798,Rosa Luxemburg New Quintet,1,10,2011-05-16 163211.963929+00
id-310220,Billy Sugar Billy Garner,1,36,2011-05-16 163211.963929+00
id-559218,Tavitian - Gondi,1,8,2011-05-16 163211.963929+00
id-398153,True Lies,1,82,2011-05-16 163211.963929+00
id-347540,MONAURAL CURVE,1,10,2011-05-16 163211.963929+00
rec-829582-dup-1,SolarSolqr,1,26,2011-06-14 193428.879504+00
id-684977,Anton Mobin  Ayato,1,8,2011-05-16 163211.963929+00
id-559944,Ahmed Bukhatir,1,54,2011-05-16 163211.963929+00
id-627103,Wouter De Moor  Gideon Bouwens,1,10,2011-05-16 163211.963929+00
id-1610580,selvə,1,67,2016-02-15 144055.071017+00
id-602743,Futurecast,1,12,2011-05-16 163211.963929+00
id-678614,Kerys,1,10,2011-05-16 163211.963929+00
id-2938250,Fare,1,14,2021-02-25 161247.887647+00
id-395498,Pete Williams,1,166,2011-05-16 163211.963929+00
id-804922,Jeremy Vess,1,10,2011-05-16 163211.963929+00
id-829774,Elk Soldier,1,24,2011-06-15 023201.094246+00
id-670572,Party Bus People,1,8,2011-05-16 163211.963929+00
id-195949,Nishki,1,8,2011-05-16 163211.963929+00
id-363262,TRiCK,1,12,2011-05-16 163211.963929+00
id-563101,Heavy Winged,1,61,2011-05-16 163211.963929+00
id-618676,Vent 414,1,37,2011-05-16 163211.963929+00
id-880135,The Widest Smiling Faces,1,42,2011-11-07 233246.091845+00
id-1487884,Velcro Mary,1,4,2015-06-04 225443.240116+00
id-294629,Michael Sutra,1,8,2011-05-16 163211.963929+00
rec-406400-dup-1,Djemb4,1,46,2011-05-16 163211.963929+00
id-276777,Mataplantas,1,88,2011-05-16 163211.963929+00
id-2654205,Q-Vo Pikasso feat. Waterboy Nemo,2,2,2020-03-18 150157.295784+00
id-610317,DCA Project,1,26,2011-05-16 163211.963929+00
id-618678,Taz Buckfaster,1,33,2011-05-16 163211.963929+00
id-473557,Sergio Muñoz,1,12,2011-05-16 163211.963929+00
id-212340,Zooom,1,8,2011-05-16 163211.963929+00
rec-699750-dup-0,Appjetree,1,2,2011-05-16 163211.963929+00
rec-699750-dup-1,Appletrew,1,2,2011-05-16 163211.963929+00
id-744344,SoogoWonk,1,24,2011-05-16 163211.963929+00
id-502538,The Heavy Circles,1,45,2011-05-16 163211.963929+00
id-1084140,The Blue Ribbon Healers,1,36,2012-11-22 155857.422089+00
id-1488877,Monster Ceilidh Band,1,124,2015-06-07 145851.528302+00
id-1103465,Jennifer Nash,1,10,2012-12-28 033331.859996+00
id-1210575,Emperor of Myself,1,102,2013-08-27 221128.745171+00
id-293162,The Red Parrot Orchestra,1,18,2011-05-16 163211.963929+00
id-368926,Anonimix,1,30,2011-05-16 163211.963929+00
id-2483624,Nugat,1,40,2019-08-21 165932.341822+00
id-1049551,Evergreen Landlord  Dan Man,3,6,2012-09-12 214950.988307+00
rec-1107091-dup-0,BBC Philharmomic Libor Pešek,2,7,2013-01-04 154333.158118+00
id-524818,Professor D. Wormser,1,24,2011-05-16 163211.963929+00
id-42280,Jaunt,1,30,2011-05-16 163211.963929+00
rec-1220397-dup-0,Galactic Pevasus,1,6,2013-09-26 001254.054499+00
id-173374,Allergo,1,12,2011-05-16 163211.963929+00
id-1145844,Wyckyd J,1,6,2013-03-31 102540.817553+00
id-178715,Graumahd,1,41,2011-05-16 163211.963929+00
id-524812,Roy Gibson,1,18,2011-05-16 163211.963929+00
id-524810,Otto Mesloh,1,4,2011-05-16 163211.963929+00
id-941637,Visions of Scion,1,16,2012-02-08 101601.165905+00
id-456201,The Wayne Foundation,1,10,2011-05-16 163211.963929+00
id-704429,Scarbrough,1,12,2011-05-16 163211.963929+00
id-704426,Red Jones,1,6,2011-05-16 163211.963929+00
id-575576,Gerry Beaudoin and the Boston Jazz Ensemble,1,26,2011-05-16 163211.963929+00
id-1225942,Edge of Brutality,1,8,2013-10-12 094321.353113+00
id-1545705,James Gordon,1,40,2015-10-08 134908.990836+00
id-201715,Bunnydrums,1,109,2011-05-16 163211.963929+00
id-212001,Stalaggh,1,16,2011-05-16 163211.963929+00
id-634833,N. B. Funky,1,12,2011-05-16 163211.963929+00
id-586272,PNFA,1,99,2011-05-16 163211.963929+00
id-188391,Neil Anderson,1,40,2011-05-16 163211.963929+00
id-142839,Art Konik,1,44,2011-05-16 163211.963929+00
id-1007794,Brigada Criminal,1,48,2012-06-29 183639.050477+00
id-1007795,Stupenda Jones,1,38,2012-06-29 184220.38695+00
id-1736823,Yallahrup Færgeby,1,24,2016-10-21 170031.332448+00
id-345767,Cantrip People,1,10,2011-05-16 163211.963929+00
rec-2009245-dup-0,Fro9 Rock,1,8,2017-05-29 152225.281681+00
id-2343778,New Love Crowd,1,18,2019-01-12 192028.426514+00
id-182633,Diane Demola,1,4,2011-05-16 163211.963929+00
id-402815,Deville Throttle,1,16,2011-05-16 163211.963929+00
id-540203,Orpheus GhostSong,1,12,2011-05-16 163211.963929+00
id-595405,Bus noa Klumme,1,58,2011-05-16 163211.963929+00
id-3059235,Nøkken,1,10,2021-07-30 133425.059224+00
id-666448,Friend for a Foe,1,39,2011-05-16 163211.963929+00
id-1223140,Mihai Toma,1,5,2013-10-05 042359.898223+00
id-295579,Malicious Death,1,64,2011-05-16 163211.963929+00
rec-247280-dup-1,A Dead Letter Pronise,1,6,2011-05-16 163211.963929+00
id-686554,Rick Cassidy,1,54,2011-05-16 163211.963929+00
id-139160,Bronze Age Fox,1,26,2011-05-16 163211.963929+00
id-271018,Mikrosopht,1,29,2011-05-16 163211.963929+00
id-1108265,John Farias,1,12,2013-01-06 124657.314212+00
id-1064902,Ooah + Lobounce,2,8,2012-10-15 085904.269834+00
id-210249,Roger Meno,1,61,2011-05-16 163211.963929+00
id-265857,Throttle,1,149,2011-05-16 163211.963929+00
id-2105261,Allegra,1,70,2017-11-10 102133.66404+00
id-1419096,Conviction,1,61,2015-01-17 163734.920474+00
id-487270,48 Thrills,1,24,2011-05-16 163211.963929+00
rec-200033-dup-0,Knock Knocm Ginger,1,14,2011-05-16 163211.963929+00
id-2423852,Santo Helenia,1,4,2019-05-17 102701.316422+00
id-2423853,Hellrazor,1,4,2019-05-17 102913.350018+00
id-101056,Cirque,1,32,2011-05-16 163211.963929+00
id-207659,DJ ODDZ,1,16,2011-05-16 163211.963929+00
id-128436,Chris Poindexter,1,30,2011-05-16 163211.963929+00
rec-937363-dup-0,Jos Maker,1,6,2012-01-30 033426.828123+00
id-2092189,Reyli a dueto con Armando Manzanero,2,2,2017-10-20 040813.64889+00
id-447350,Ben Othman,1,68,2011-05-16 163211.963929+00
id-414986,Nhar,1,109,2011-05-16 163211.963929+00
id-9547,Metlay,1,24,2011-05-16 163211.963929+00
id-3006035,Moetek,1,12,2021-05-19 104813.747298+00
id-621198,Carlos Damián Zarza,1,4,2011-05-16 163211.963929+00
id-303873,Phallus,1,20,2011-05-16 163211.963929+00
id-2425864,Dankwist,1,4,2019-05-21 075715.023462+00
id-196670,From Pandora,1,12,2011-05-16 163211.963929+00
rec-350920-dup-1,Stavöstrand  Skuggd,1,71,2011-05-16 163211.963929+00
rec-350920-dup-0,Staföstrand  Skugge,1,71,2011-05-16 163211.963929+00
id-690466,Weathermen,1,8,2011-05-16 163211.963929+00
id-74828,Tullio de Piscopo,1,303,2011-05-16 163211.963929+00
id-2487051,A_men,1,16,2019-08-27 131642.730378+00
id-766217,Mixomatosis,1,18,2011-05-16 163211.963929+00
id-301583,Radical Rob,1,30,2011-05-16 163211.963929+00
id-353671,Majic Massey,1,10,2011-05-16 163211.963929+00
id-333562,The Vültüres,1,8,2011-05-16 163211.963929+00
id-301586,The Refrigerators,1,34,2011-05-16 163211.963929+00
id-1062081,Syberia,1,120,2012-10-09 133344.540877+00
id-2423147,Buzz Hoxie,1,4,2019-05-16 110635.921307+00
rec-664487-dup-1,The Wbats-Its,1,6,2011-05-16 163211.963929+00
id-723141,Invection,1,59,2011-05-16 163211.963929+00
id-359734,The Mile End Ladies String Auxiliary,1,10,2011-05-16 163211.963929+00
rec-544658-dup-0,Amv Tobin,1,14,2011-05-16 163211.963929+00
id-736392,Taylor  Dad,1,4,2011-05-16 163211.963929+00
id-2647469,Thibault Jehanne,1,4,2020-03-11 091252.642232+00
id-587882,Space Cadetz,1,8,2011-05-16 163211.963929+00
id-468450,David Hare,1,6,2011-05-16 163211.963929+00
id-515758,DJ M.H.,1,10,2011-05-16 163211.963929+00
id-546184,JT25,1,18,2011-05-16 163211.963929+00
id-333604,The Suction Cups,1,4,2011-05-16 163211.963929+00
id-965770,Soul de Marin,1,56,2012-04-05 090805.643955+00
id-550406,Harry Millers Isipingo,1,12,2011-05-16 163211.963929+00
rec-564657-dup-0,Liyerne,1,8,2011-05-16 163211.963929+00
id-783080,Clinique Team,1,3,2011-05-16 163211.963929+00
id-161813,川島愛華,1,8,2011-05-16 163211.963929+00
id-490997,Synclair,1,18,2011-05-16 163211.963929+00
id-865899,Hans Kolesa,1,2,2011-10-05 142210.089633+00
id-843819,Nero  Jones,1,10,2011-07-29 084541.634244+00
id-1146711,Huck and The Xander Band,1,10,2013-04-01 162500.119596+00
id-654209,Joe Chopper and the Swinging 7 Soul Band,1,10,2011-05-16 163211.963929+00
id-667098,Sonodab,1,10,2011-05-16 163211.963929+00
id-1082409,motherfather,1,4,2012-11-19 015818.773575+00
id-1082408,MotherFather,1,2,2012-11-19 015818.773575+00
id-421253,Seuil,1,89,2011-05-16 163211.963929+00
id-1351252,Interlock,1,23,2014-08-18 090737.558416+00
id-2195002,The Buddy De Franco Quartet,1,27,2018-04-09 192844.640757+00
id-461411,Kobyashi,1,11,2011-05-16 163211.963929+00
id-1011431,Bo Wärmell,1,2,2012-07-05 134727.879677+00
id-1020555,Sunstorm,1,34,2012-07-19 190007.715686+00
id-1999797,The Loose Rails,1,26,2017-05-13 001423.911576+00
id-669758,Bifrost Arts,1,81,2011-05-16 163211.963929+00
rec-401515-dup-0,Dra9ons Eye,1,56,2011-05-16 163211.963929+00
id-722390,Abstractive Noise,1,22,2011-05-16 163211.963929+00
id-442726,Princes of Dahomey,1,87,2011-05-16 163211.963929+00
id-485537,A Different Dimension,1,14,2011-05-16 163211.963929+00
id-694878,Pencil In,1,10,2011-05-16 163211.963929+00
id-302587,Highstrung,1,61,2011-05-16 163211.963929+00
id-2991214,Mike Enemy,1,10,2021-04-29 201857.218407+00
id-485538,Tiger Balm,1,10,2011-05-16 163211.963929+00
id-546450,Schrödingers Cat,1,12,2011-05-16 163211.963929+00
id-1651316,Dent,1,32,2016-05-02 040029.799849+00
id-1034824,Built on Secrets,1,32,2012-08-15 090010.129259+00
id-156005,Amazing Device,1,48,2011-05-16 163211.963929+00
id-783884,Dale Arden,1,4,2011-05-16 163211.963929+00
id-624006,The Q,1,12,2011-05-16 163211.963929+00
id-624000,Yes Cadets,1,18,2011-05-16 163211.963929+00
id-56243,Human Technology,1,22,2011-05-16 163211.963929+00
id-2817788,Venice Laclay feat. Indigo,2,4,2020-10-03 100132.814595+00
rec-652626-dup-1,Roh Essers,1,51,2011-05-16 163211.963929+00
id-478944,Jak Housden,1,24,2011-05-16 163211.963929+00
id-2425860,DREMERS,1,4,2019-05-21 074014.11379+00
id-1164933,Bonde das Maravilhas,1,4,2013-05-13 075048.169636+00
id-280679,Ravers World,1,14,2011-05-16 163211.963929+00
id-283158,Psytekk,1,43,2011-05-16 163211.963929+00
id-283159,DJ Pressure,1,10,2011-05-16 163211.963929+00
id-1214680,Zapp  Roger,1,84,2013-09-09 042243.29148+00
rec-474022-dup-0,Ikaj,1,10,2011-05-16 163211.963929+00
id-998403,Dismorphoby,1,8,2012-06-10 063330.357735+00
id-1033477,Alex Shnur,1,20,2012-08-12 070101.145517+00
rec-293259-dup-0,Cowboy Racrr,1,10,2011-05-16 163211.963929+00
id-309004,Morricone Youth,1,204,2011-05-16 163211.963929+00
id-2254418,Rickard Masip Presents,1,2,2018-07-20 192913.077503+00
rec-202843-dup-1,Rydis,1,24,2011-05-16 163211.963929+00
id-287740,Boqus,1,14,2011-05-16 163211.963929+00
id-122010,Kujay Dada,1,85,2011-05-16 163211.963929+00
id-639004,Aygan,1,38,2011-05-16 163211.963929+00
id-646202,Doctor Zot,1,24,2011-05-16 163211.963929+00
id-979809,Mike Garcia,1,2,2012-05-04 185312.887997+00
id-979806,Hal Cannon,1,2,2012-05-04 185312.887997+00
id-725899,This Is Versailles,1,10,2011-05-16 163211.963929+00
id-979805,Gigi Love,1,124,2012-05-04 185312.887997+00
id-979802,Doug Wintch,1,2,2012-05-04 185312.887997+00
id-979803,Carla Eskelsen,1,2,2012-05-04 185312.887997+00
id-979800,Poly Stewart,1,2,2012-05-04 185312.887997+00
id-979801,Brent Bradford,1,2,2012-05-04 185312.887997+00
id-969238,SlapFunk Collective,1,2,2012-04-12 093123.547194+00
id-452866,Timothy Victor,1,34,2011-05-16 163211.963929+00
id-851363,Black Marlin,1,15,2011-08-23 193350.890596+00
id-476630,Waanzin,1,53,2011-05-16 163211.963929+00
rec-554094-dup-1,Pririces Band,1,10,2011-05-16 163211.963929+00
id-788369,Featherweight,1,14,2011-05-16 163211.963929+00
id-230613,Panoptic,1,9,2011-05-16 163211.963929+00
id-579830,Shelly y Nueva Generación,1,24,2011-05-16 163211.963929+00
id-492599,FlyKKiller,1,78,2011-05-16 163211.963929+00
id-345418,Tron,1,6,2011-05-16 163211.963929+00
id-1263568,Apollonia Symphony Orchestra,1,101,2014-01-18 020017.723115+00
id-430248,You Cant Hug Your Children With Nuclear Arms,1,18,2011-05-16 163211.963929+00
id-1185862,Labore Lunae,1,10,2013-06-30 221643.207246+00
id-1185865,Syariat,1,14,2013-06-30 222307.234726+00
id-235297,Aaron Edson,1,98,2011-05-16 163211.963929+00
id-662625,Minimalisterna,1,40,2011-05-16 163211.963929+00
id-259209,Sleeper Set Sail,1,37,2011-05-16 163211.963929+00
rec-326077-dup-0,The Momica,1,10,2011-05-16 163211.963929+00
id-196057,dEmborage,1,2,2011-05-16 163211.963929+00
id-326018,Zé do Norte,1,16,2011-05-16 163211.963929+00
id-193020,Reidar Roses Orkester,1,14,2011-05-16 163211.963929+00
id-1058787,Prince Adam,1,6,2012-10-02 093505.48716+00
id-1226288,Garialan Blugraye,1,12,2013-10-13 111508.954427+00
id-450065,Omkar,1,36,2011-05-16 163211.963929+00
id-292570,Clever N Smart,1,5,2011-05-16 163211.963929+00
id-242122,TaMara,1,9,2011-05-16 163211.963929+00
id-657137,Eschenbach,1,73,2011-05-16 163211.963929+00
id-652456,Whatever Brains,1,286,2011-05-16 163211.963929+00
id-798116,Videovision,1,6,2011-05-16 163211.963929+00
rec-539220-dup-0,ESP Sumrner,1,50,2011-05-16 163211.963929+00
id-798115,Telefon Boys,1,6,2011-05-16 163211.963929+00
id-790267,Com-Eta,1,15,2011-05-16 163211.963929+00
id-211011,Shade On Grey,1,18,2011-05-16 163211.963929+00
rec-259209-dup-1,Sleeper Se5 Sail,1,37,2011-05-16 163211.963929+00
id-835761,Kirby,1,8,2011-07-02 005631.140388+00
id-1660383,Larry Keel  Natural Bridge,1,20,2016-05-19 200122.209463+00
id-2383838,Boon,1,28,2019-03-10 203758.641557+00
id-578086,Jay Jay Pistolet,1,67,2011-05-16 163211.963929+00
id-112933,Henri Band,1,246,2011-05-16 163211.963929+00
id-641008,The Sales Department,1,22,2011-05-16 163211.963929+00
id-109466,Radio Spirits,1,6,2011-05-16 163211.963929+00
id-217857,Siberian Sun,1,20,2011-05-16 163211.963929+00
id-326901,Jan Autobahn,1,18,2011-05-16 163211.963929+00
id-219876,岸本早未,1,179,2011-05-16 163211.963929+00
id-487874,Parallax,1,50,2011-05-16 163211.963929+00
id-588315,Valerie Smith,1,111,2011-05-16 163211.963929+00
id-1728116,James Bakian,1,148,2016-10-08 062103.216582+00
id-2003408,Temporex,1,70,2017-05-19 124836.96498+00
id-972328,Poor People,1,18,2012-04-19 084303.66467+00
id-972323,Certified 35,1,10,2012-04-19 081919.48979+00
id-371035,Grupo Circuela,1,16,2011-05-16 163211.963929+00
id-681217,Adriano,1,10,2011-05-16 163211.963929+00
id-2003407,Pug Ugly and the Bugglys,1,4,2017-05-19 124722.667081+00
id-183370,Plastic Mastery,1,73,2011-05-16 163211.963929+00
id-3395621,KSLV feat. MISTA C,2,4,2022-09-09 171950.354351+00
rec-2648695-dup-0,Fuégø feat. Ïñdï9ø  Samüel.57,3,4,2020-03-12 161130.775935+00
rec-283159-dup-0,DJ Predsure,1,10,2011-05-16 163211.963929+00
