place,gid,name,place_type,address,area,coordinates,ended
id-15285,eebef19ab12446f8b80c76e31027e6c0,De Warande,Venue,Warandestraat 42 2300 Turnhout,id-105437,51324434943789,f
id-30680,23337d0d17ee435680ac3fca8556f950,Sonido XXI,Studio,Plaza de la Fuente8 31191 Esparza de Galar Navarra,id-107355,,f
id-46056,bdfae3a59d414babb790796e1fe25dc9,DRM Studio,Studio,,id-7708,,f
id-51591,59d44120f69b45febef770b91abdee9a,Electrotek Studios,Studio,Swansea Wales UK,id-221,,f
id-28386,a26caaa95e5148b190daed352e93d3b2,Théâtre Daunou,Venue,7 rue Daunou 75002,id-4434,48866123592,f
id-46346,750b0788feac4c9db3f2a2e5c2068fde,Lemon World Studios,Studio,,,,f
id-35149,cf35ca0b2f2e4a999c89e489d2ef6fb5,Paradise Cove at River Spirit Casino Resort,Venue,8330 Riverside Parkway Tulsa OK 74137,id-5296,360408359596463,f
id-50905,6b77ac40e3dc4de19d8dca0628e43d31,Location B,,,,,f
id-15207,ce84850cc19e413e93715a08c498484e,Waterfall Studios,Studio,,id-358,,f
id-31995,0154e6619f49401f9c2cf4215fadf5fb,Bolic Sound,Studio,,id-22430,,f
id-4529,a1b92764ef6f421f99e3fc069250f7f0,Signaturetone Recording,Studio,6459 Lyndale Ave S Richfield MN 55423,id-23184,,f
id-51574,29769651c3374283865d2967f2d848d8,Robert Samut Hall,Venue,,id-961,358918145032,f
id-35743,00628e4acdab4a91847f653044679163,Blackout Studio,Studio,Avenue Frans Courtens 131 1030 Schaerbeek Belgium,id-105393,508601440307,f
id-51963,5db9c0f8e862429293cd05d6adf4c5b6,Studio 19,Studio,,id-202,,f
id-6130,5eb17fee18b243819faa3e2256bc75e1,Kathedraal sHertogenbosch,Religious building,,id-7939,5168805653075,f
id-29910,8acdcaf3d7134908869c27759f3b03ae,Boise State University,Educational institution,1910 W University Dr Boise ID 83725,id-5251,43604116204,f
id-44516,b1966f30700040acbf323652f67222d7,Retromedia Sound Studios,Studio,110 Monmouth St,id-44419,,f
id-42055,23169ccc72864c5983aa133bf34e1dbe,Academy of Music of the University of Ljubljana,Educational institution,Stari trg 34Center 1000 Ljubljana Slovenia,id-190,46046821450656,f
id-29582,56bb64f30cc14e0196340b081629380a,The Basedment,Studio,,id-7716,,f
id-52078,0c6027d254e245cf88e58faa0827858f,Planet Grey Studios,Studio,,id-295,,f
id-29668,89c130d698924df985785ded2f7baa56,Vips Records,Studio,,id-12751,,f
id-6531,0489178e8fc54f9cb2993d430251d6d5,東京体育館,Indoor arena,〒1510051 東京都渋谷区千駄ヶ谷1171,id-116887,356797221397125,f
id-40543,8d4179cdbcab4ecab2fbc16bc12c7ab4,Copie Conforme,Pressing plant,28 De La Gare Street SaintJerome Quebec Canada J7Z 2B5,id-8834,457757857400339,f
id-18474,53fac8157a5e4c44b55aaee5466aeb57,Wooden Digital,,,,,f
id-50064,d27f90e1edab424fb5b2ed18e540e9c1,Honky Tonk Club,Venue,ул Вавилова 44 410000 Саратов,id-29593,5153618746005576,f
id-32370,9a52f9b8f35043d0ad25f759ce8af5ad,Studio Melody Music,Studio,3 Rue des Tonneliers 14000 Caen France,id-53124,,f
id-2082,4bae44bb905b4d94b6258b9348fceefe,Théâtre Le Ranelagh,Venue,5 rue des Vignes 75016 Paris,id-4434,488545682277615,f
id-33394,2497e8fc62a04cb9886973086b542d04,The Apiary,Studio,,id-67590,,f
id-29625,69ec7d662cae4860b6ac4b18a3e1ce04,Wieskirche,Religious building,,id-76953,4768055910900487,f
id-42111,183f23c5f9d1429c939cac927b870f81,Friedenskirche,Religious building,,id-8852,5240096613043411,f
id-4962,d2ceb7f9977a4e70ac5f9d2d2c219a8c,Lovely Records,Studio,,id-8852,,f
id-51563,558ed7bd901a451890a8b559ebf18a88,KPPCFM,Studio,,id-7956,,f
id-18877,92ccf469e7204108a956f495995559ff,Ocean Sound,Studio,,,,f
id-31602,ad05912fa11f41e39525f6101bea00b6,Égilse SaintSymphorien,Religious building,,id-39344,,f
id-18242,a0409eff1f75413c8561eb5ab463049f,Gray Matters Studio,Studio,2301 Bransford Ave Nashville TN 37204,id-5213,36127138676697,f
id-22361,e9f40c1a46b5424ca06cb3281ff9eb6d,Radio Records Studio,Studio,,id-2913,,f
id-39794,2ad3900db7d844f49ca1fae7ddfa844a,DLR Studio,Studio,,id-271,,f
id-1825,7b357fb6f618472b96f516ca86d3f54d,Avicii Arena,Indoor arena,Globentorget 2 121 27 Stockholm Sweden,id-115834,5929355618083236,f
id-24851,10105e8a5a0448b1bb1bb5367cf0fcbe,St Marks Studio,Studio,,id-1178,,f
id-7186,1bc3442c7e294fc29e753b907ae3bd58,Joonior Studios,Studio,,id-9655,,f
id-47104,1fa77d7779c54d9ea63767c5359b7af1,Studio Schulte,Studio,,,,f
id-19173,3a04a749001b413ab8d3552f4fc89792,Black Hole Sound,Studio,,,,f
id-34943,e52a9112cf3f415ea78dd5a93647c860,Susan Brotman Auditorium,Venue,321 Mercer Street Seattle WA 98109,id-9655,4762398122350498,f
id-43205,17e94f70f101498b83c5bfec360de10d,Instituto Musical de São Paulo,Educational institution,,id-80664,,f
id-25661,de1191ee4cc64753b39db949cb3d49d7,studioCampanella,Studio,,id-107,,f
id-38954,2ce01af35c7c409cbd31cab75b3542cf,Thorns Facilities,,,,,f
id-30766,5d31021ffa474676ac163e530827667b,Wellington College Crowthorne,Educational institution,Crowthorne Berkshire RG45 7PU,id-118050,51364308067,f
id-18952,ca171f1a431f4db99716dc958d7b4102,JLM Sound,Studio,,id-10861,,f
id-51332,eff798cb6c354a28a77b07c5de40f2b4,The Pent House,Studio,,id-1178,,f
id-4222,02c95a4a93464a76abd3f8720d166352,OsastoA,Studio,,id-72,,f
id-47518,1ef743506bd848ffb95a7abf791e3a25,La Caverne,Venue,,id-105368,,t
id-34034,82aacd5899fc4903be938f1567ae3c7d,Big Island,Studio,,,,f
id-11788,5a3a5071ca1c406291119f40fbe7feae,Morris Performing Arts Center,Venue,211 N Michigan St South Bend IN 46601,id-81741,4167833386250556,f
id-44274,333441073d1d49cb902bd1efc8e04753,Conservatoire à rayonnement régional de Dijon,Educational institution,24 boulevard Georges Clémenceau 21000 Dijon,id-67890,473279495050114,f
id-51110,f3b1408944e045df9d862c11f95826f0,Minimoon Studio,Studio,,id-11669,,f
id-28069,de0becff661a4e5881191684d08b6adf,Basilique SaintBonaventure de Lyon,Religious building,7 place des Cordeliers 69002 Lyon,id-12030,457631444836905,f
id-13337,af7698e50f6b4f518a25326d1e6adcef,Arctic Winter Games Arena,Indoor arena,,id-62240,637468478333,t
id-24572,f1d0b00e231b44cfbe781aeb74c11a92,The Lunch Room Riverhead,,,,,f
id-13055,566427dd642b4f58a8df03c212045ecf,Dragonfly Studios,Studio,,id-5121,,f
id-4228,375ee35e65244cc0aee8be27ddd0ed7d,Southminster United Church,Religious building,15 Aylmer Avenue,id-5107,453954475685268,f
id-7900,ad3edb1cb2404c61a712bc95247eba01,Tron Audio,Studio,,id-13,,f
id-53327,c253e678686f45749c345a69f1b78431,Strawberrybee Production,,,id-7020,,f
id-32937,d4c57176667740a59d8813d0fca9b5a5,Highline,Studio,Highline Audio  Videoproduktion Franz Erl  Daniel Erl Herzogstandstrasse 24 85540 Haar Gronsdorf Germany,id-76059,,f
id-24255,01620633127742f894af1019fc5ce98e,Teatro del Estado Gral Ignacio de la Llave,Venue,Av Ignacio de la Llave no2 Col Represa del Carmen,id-88628,1953340896934088,f
id-36109,2938563209ee4f6192a5acaf7ea80ab5,Psyrus Studio,Studio,,,,f
id-843,4e25c960584e4f0d98c52e5ea2d929c1,cube garden,,北海道札幌市中央区 北2条東3丁目25,id-11712,43065039141360129,f
id-24187,75a6ea93a7bb400cac7460aae6038181,Danchi Sound Studio,Studio,,,,f
id-2255,dc5b625e349c494681ad104ee5d7e475,The Cervix,Venue,,id-10861,,f
id-51943,7d26578eadaf4bb4b25bb91fa086cf7c,POTAR Practice,Studio,,id-48334,,f
id-38749,01e715edf7264f0fb67fa35721a27f86,Budahegyvidéki Evangélikus Egyházközség,Religious building,,id-721,474989190213,f
id-22839,7c9f94344b4344b49d6732ea9f656a26,Lyric Theatre,Venue,1 Gloucester Road Wanchai Hong Kong,id-118123,22280455114169812,f
id-17019,e7db493f762444abb216ccf660baf932,BankPlus Amphitheatre at Snowden Grove,Venue,6285 Snowden Ln Southaven MS 38672,id-23072,3495111189933889,f
id-45745,acbd9373c5c04f5d916a866b58681c57,Congregational Hall,Venue,Castle Gate Congregational Centre 6 Castle Gate Nottingham NG1 7AS UK,id-3967,529517221149425,f
id-45056,f380b10a995c4e3c8e4482a66d39b021,Studio MySound,Studio,11 allée de Longueterre 31850 Montrabé,id-43556,,f
id-46130,a71c8db100f24669bfb66db9ddd83a43,Alpana Tonstudio,Studio,,,,f
id-46700,13af5ec1369040558f28676a65328def,The Jaffa Cake,Venue,28 Kings Stables Road Edinburgh EH1 2JY,id-3822,559484823203925,t
id-2584,39fdbb2fe444413fb063a4bf5aa1a28a,Arts Centre Melbourne,Venue,100 St Kilda Rd Melbourne VIC 3004 Australia,id-5121,37820278144968333,f
id-35177,c2d8703dbe51444b9f338e21006d779d,University of California Berkeley,Educational institution,,id-7805,3787122259,f
id-46257,642d23b08af144acb47476b9bd55c045,Mottow Soundz Studio,Studio,,,,f
id-32334,6f5ebeb086d0406c859a51e9f787c499,かつしかシンフォニーヒルズ,Venue,〒1240012 東京都葛飾区立石6331,id-118295,357425139852222,f
id-24389,fcdd2a9bf9c94aa39a7e87463854f55f,Be Musical Productions,Studio,,id-23187,,f
id-15613,8b191a32d119485eb20de376bd58f0ca,The Neck,Other,,id-13,,f
id-50054,1a338dbc3980486e8352f9e97dd2f314,Parc LéonidasDufresne,Other,Parc Léonidas Dufresne ValDavid QC J0T 2N0,id-117367,4603107474207758,f
id-5418,d44e6d6a72c040e8a9d5ee7b2d625a20,Nikolaikirche,Religious building,Nikolaikirchhof 3 Leipzig Germany 04109,id-7289,5134026412378564,f
id-55711,b02783a3370b4d4ea2ee054eabebb82f,Barebones Studios,Studio,,,,f
id-27886,5ca2ff2c9a644a70aea3a9b9f5a578fc,Atlantic Studios,Studio,,id-7020,,f
id-53596,159b5c54d39b431b88488c31963c4b37,The Decibel Foundry,Studio,,,,f
id-10965,2c65861830344564874dff251e0b9319,RedRoom Recorders,Studio,,,,f
id-56809,e4e75cf47f48425691d6acd3c7a36018,Angel Sound Studios,Studio,,id-9279,,f
id-21872,66773148e8cb44658dbf6e1ed5baa57e,Áskirkja,Religious building,,id-780,6414357321867977,f
id-48746,4e6d7f1239144a818fc5e4808c93ab1e,The Atrium City Hall,Venue,,id-5242,520777244316833,f
id-28661,fe0efa0ee14348afa91d0a1d8fe59e1f,Santuario di San Bernardino,Religious building,,id-13310,45492796407,f
id-17326,b06fcaedf3f146559fee675c5351d6ad,Digraneskirkja,Religious building,,id-26627,6410778421886278,f
id-52547,ac046591d41a4410b3b802a98091dd1e,Elliott Bay Recording Company,Studio,932 12th Ave Seattle WA 98122,id-9655,,f
id-20093,1aba288c95804b0484df938d8a0ca1bc,Radstadion,Stadium,Bohlinger Straße 49 78224 Singen Hohentwiel,id-69932,4774865885271,f
id-24839,b2b7d038232243fb9f16ee725d2ff361,Velvet,Venue,,id-14215,,f
id-32805,12956460ae7c4569b57687c4f86d0b7b,Rose Gold,,96 Morgan Ave,id-10861,,f
id-14025,591c2aa9816348819508e6bb4800a942,SM Studio,Studio,,id-2230,,f
id-18394,2172dcce80f6480eab4bb4f453ab281b,WET Stage,Venue,,id-71242,,f
id-24575,41e17abaa33e469e97925cd1ca805f2f,Penny Station,Venue,,id-7608,,t
id-38256,9cb25c878de64d9993b8d76196ff3dfb,The Birmingham Hotel,Venue,333 Smith St,id-116788,,f
id-36113,db71536e7ffe4a679ae66043eec1af70,COP Studio,Studio,,id-23734,,f
id-13105,2f97a79a79b947cfb03dbeb7d2ae86c1,Toyota Stadium,Stadium,9200 World Cup Way Frisco TX 75034,id-28483,3315424896835915,f
id-31941,1c2d80ebf28842a9b3baf236e2bc84d7,Essex University,Educational institution,Wivenhoe Park Colchester,id-8258,518773260948708,f
id-51951,d1f3d9627fbc4e3991547cf4db5f94df,The Bridge,Venue,,id-80914,,f
id-16873,b14203ad441246fc85893657163b648c,Bixby Music Exchange,,,id-27657,,f
id-23818,0c5272e9381f4ee08d195512d7e9ec0c,3 rue neuve monplaisir,,,id-12030,,f
id-44749,13da716d416c41618b7b4a5bc62845dd,Vocal Mastering,Studio,,id-5298,,f
id-29449,5c29a7458ae54e60aeb519ceb281b840,Cliff Temple Baptist Church,Religious building,125 Sunset Ave Dallas TX 75208,id-9399,3274455896826152,f
id-8076,b055c3b9115442a6b0155a362196258c,Juchitán,Other,,id-1514,1644014695017914,f
id-14269,75707409798f4dd58b626cd7ea1dffa7,Planet Whirpool,Studio,,id-7954,,f
id-23325,51d6ec7fafea45ddaf58eb6210df24cf,2013 Mixing,Studio,,id-7703,,f
id-11518,1aca4d44b8dd4777af85fc591bd76614,Festival Open Space Park Central at Grandview,Other,,id-22955,,f
id-40351,1cd34a5a9adc4b28b58321e2b00e19d7,Zénith de Dijon,Venue,Rue de Colchide  21000 Dijon  France,id-67890,473552825058136,f
id-9927,e5a3b494aa594834b76699bad407531e,Rushents Mansion,Studio,,id-221,,f
id-12289,46e0c2410876455db71814798e7138ea,Boogie Park Studio,Studio,Boogie Park Studios Eulenstraße 70 A 22763 Hamburg,id-331,535515779923772,f
id-41433,aec2be2cd4cc47c3a3d9f7597a3d31f1,Castle Theater,Venue,1 Cameron Way Kahului HI 96732,id-83122,2089379715648125,f
id-44548,e74249b8bc934b24baf7c706a5a1a2f7,Dirks Studio,Studio,,id-69178,,f
id-38524,0d37ef104b094076b475b6903359f208,Bartók Béla Unitárius Egyházközség,Religious building,,id-721,474848190674,f
id-6930,a7a684e694b84ef493890ca13a713228,Swedish Broadcasting Company Studio,Studio,,id-5114,,f
id-19313,e92fe7310d074b068bd28895b4666d19,The Hell Dungeons,,,,,f
id-37706,d6095a6a4948451696f857213d2a8dfe,World Recording Facility,Studio,,,,f
id-28339,268cb24eea4548e5bb0fe852c7e821d8,StudioPh,Studio,,,,f
id-33952,7f0a3354ac424862b27a54885bcf919f,Gangadeens,Studio,,id-1178,,f
id-13070,b60c3b949615404b8f15f3ebc2b26329,Allen Theatre,Venue,1407 Euclid Avenue Cleveland OH 44115 USA,id-5241,4150111781681426,f
id-31375,106dff14bef14c6c918dd8069a11dde9,Röskö,Studio,,id-23535,,f
id-10773,e00b3dc394d54b26900c42f6acd59c52,Da Trak Haus,Studio,,id-7326,,f
id-22785,39b412b62e1a40d3a6a5133ea61df358,Jerboa Mastering,,,,,f
id-50261,70ebe67ab4c94f51b486d302afb6a3cc,Amen Studios,Studio,,,,f
id-26345,a570085a9ae24fe49141eccfc189cb02,The Boardwalk,Venue,,id-60189,,f
id-32621,f0c7ee6d63a84c92b03be0d3701e265c,Bright Lights Studios,Studio,,id-23641,,f
id-42354,34dfd4bacf1e425c9d77794ca556c467,StudioA,Studio,,id-62241,,f
id-19455,e19bd9e30a17409cb268d29db617ef9d,Loud  Local Stage,Venue,,id-95246,,f
id-24690,3db397d79d8b42b08ef9ee824e3af70b,St Charles Streetcar Line,Other,New Orleans LA,id-12021,,f
id-24744,e25f18fbb98b46d58ead06bdedb6e108,US Bank Stadium,Stadium,401 Chicago Ave Minneapolis MN 55415 USA,id-5239,4497505493260368,f
id-53999,8047916649494093bd681bb67596e815,James and Anne Duderstadt Center Audio Studio,Studio,2281 Bonisteel Blvd Ann Arbor MI 48109 United States,id-5769,4229115583715707,f
id-32441,552ef9a8c7f24be6bde7e0a8aedf9f25,Brooklyn Bowl,Venue,61 Wythe Ave Brooklyn NY 11249,id-115611,407218873957424,f
id-51800,8330d4b68aca408cbd6a78a8e3f1c444,Vatican City Sounds,Studio,,,,f
id-44798,34de6b2185044813b2010728611dd3ff,Wyman Studios,Studio,,,,f
id-45206,6358bfbad7db42a9800090aecc916d5c,The Cresset,Venue,Rightwell Bretton PE3 8DX UK,id-3974,,f
id-49890,dc9edf1a153745ed85bba1cd6b8d4175,Irwin Art Studio,Studio,,id-67,,f
id-23721,ed0fdffeaf744daf8ae7fe3e3f1cd208,Tinfoil Audio,Studio,,,,f
id-32681,a6dbe34aa1fb4f6eafda1597590333a5,Galatos,Venue,,id-153,,f
id-25405,4d51f177b09943d6953e80098b1d212f,Brisk Studios,Studio,,id-7954,,f
id-14053,928c845254e145a9961ec12731a328dc,Centro Pizza,Venue,286 Markham Rd Scarborough ON M1J 3C5,id-67435,4374556179220415,f
id-14744,79f86b279eba4cbe824202ff79785750,Musik Galerie,Venue,,id-70043,,f
id-25054,4391b4577e12413482ecf44cf10031a5,Mølleparken,Other,,id-102550,,f
id-38935,1803c2655f3c4b41ba663bfebb2002e0,Burg Abenberg,Other,Burgstraße 16 91183 Abenberg Germany,id-68705,4924329210962848,f
id-12911,9bcc164bb240454bae9197b5fd002b3f,Pensacola Bay Center,Indoor arena,201 E Gregory St Pensacola FL 32502,id-24566,3041648587209372,f
id-47824,08da2c8a127c4e85b785bd7a571be43c,O2 Academy Sheffield,Venue,O2 Academy Sheffield Arundel Gate Sheffield City Centre Sheffield S1 2PN,id-3934,533816021465469,f
id-49454,cb26909af490463082e4cef9bf023502,Na Cena Studio,Studio,,id-643,,f
id-38724,41532e72deef4c43bdbec8c53d6be10d,St Pauls Lutheran Church,Religious building,4900 Connecticut Ave NW Washington DC 20008,id-269,389537577070432,f
id-54174,55e0647517a04c86a3da83777290fc53,Sportplatz Wollmerschied,Other,65391 Lorch Germany,id-7662,501165387854726,f
id-33538,0eacfde75b0e43b9bc198cc4c3e57da2,Sössd Nix Studio,Studio,,,,f
id-21945,b79373d9b3ba433da2947b43d9c1cfb3,Bundesstadion Liebenau,Stadium,Stadionplatz 1 8041 Graz Österreich,id-7323,470465115454759,t
id-50002,f42e9640b3e14a6aa1dfdaa90dec3cc2,The Bird Lounge,Venue,2305 South Shepherd,id-7326,,f
id-46897,3c848965dbb44e63830422262f552ddb,Église SaintLouis,Religious building,,id-68486,451898572581,f
id-48369,c277529bb3bc427eb3ff2c885683950f,Spot X,Studio,,id-7295,,f
id-11279,962f25114b284261be9d7e3a97e14af5,Black Shack Recordings,Studio,Burgsteige 16 75365 Calw,id-68938,487168868734445,f
id-30984,7cc40515b44c4560ba0f08f6f9e8598c,First Unitarian Society of Madison,Religious building,900 University Bay Drive Madison WI 53705,id-5287,4307588989435181,f
id-36289,01d6d162601d431f9637f104fb693d66,Yoshiki Studio,Studio,,id-7703,,f
id-24994,dd408ad054954808b98ef5b4b4a512ff,Fern Place,,,,,f
id-1487,d84b00baaeee4682b5e023ce91bce228,Ocean View Digital Mastering,Studio,4750 Rhapsody Dr Oak Park CA,id-266,34171677118786253,t
id-17471,7b8d806f42f44a51be45cef0245b197f,Side Two,Studio,6 Wadleigh Place,id-5075,,f
id-36797,415143ef8a464d0592a852a4988ee0ff,Zwinglikirche,Religious building,Rudolfstraße 14 10245 Berlin,id-326,52503421345457,f
id-53239,d418b3ff0b794214a505a3d2db176eeb,RITCS,Educational institution,,id-1793,,f
id-47271,aba4f7fb81474d1e92e2e5af2b44f731,St Cecilia,Religious building,,id-5179,,f
id-26277,b460dfec934e4dd6a6e752bf14a487b0,Millersville University of Pennsylvania,Educational institution,1 S George St Millersville PA 17551 USA,id-101739,4076356,f
id-28023,ed218fbe87ca4c2980a85bbb66b82676,Sveriges Radios Studios,Studio,,id-31092,,f
id-43038,2fba6f3d465a4738b284e7070c752c61,BONO Studio,Studio,,id-113,,f
id-3908,5978e39b31b443f2a288887670124110,Alte Oper,Venue,Opernplatz 1 60313 Frankfurt am Main,id-7948,501158338671944,f
id-50605,3eba8429e2104673bc723cc6750415c0,University Of Helsinki Electronic Music Studio,Studio,,id-7713,,f
id-2396,f6f5cfcd0094438a88610da224f8b924,Zénith de SaintÉtienne,Venue,Rue Scheurer Kestner 42000 SaintÉtienne France,id-67466,45454584392624,f
id-30543,34072ed171b546a989632baf42b02c5d,Reingold Studio,Studio,,id-79674,,f
id-45684,c9e4264e0c204480bdf8e2ae857ef6ec,Black Cancer Studio,Studio,,id-113,,f
id-28844,7417baac450b47b295f9bfafceeb5703,後楽園ホール,Indoor arena,〒1128575 東京都文京区後楽一丁目3番61号,id-116962,35704319139751939,f
id-51217,40cdb6c8e228403584cb3988ed42591d,スタジオ サウンドバレイ,Studio,,,,f
id-21498,eefc48ddf08440bc84f43f1cc829c8d5,Wanna Rock Studios,Studio,,id-7984,,f
id-35682,5aadef53505d40409233d2d4c21dcb7e,The Gannon House,,,,,f
id-28814,5b8b3a24f05f4273b94cc37744c329be,AB Recorders,,,id-7731,,f
id-36306,444bd548ecdd4d24a76848643e15f720,Bodifications,Studio,,id-7703,,f
id-57260,510bb73bb7604c87985d8fbd82d61205,Hilltop Studio,Studio,Barna,id-103,,f
id-32204,75fd1e42fb144262a4fae31bcb8d178e,Studio Le Reclaud,Studio,,id-73,,f
id-1688,0e8edfa2fe9e4390b718fc8d45be6aae,Prolific Studios,Studio,Units E9E11 KG Business Centre Northampton NN5 7QS United Kingdom,id-7960,52252609179,f
id-55192,4434a6ce7a344b95b837b14d67327459,Trak,Studio,,id-194,,f
id-45120,55e0959b6d5d48d2ae78351e4cf2034a,Apple Store Third Street Promenade,Other,1415 Third Street Promenade Santa Monica CA 90401,id-5283,34015417118495361,f
id-18826,e8afa8c7f7424073a3705e5aff6e2c34,Camp Nou,Stadium,Barcelona Spain,id-9279,41380872122802,f
id-28226,9754cc9e6c8947148a2d7a323b445a1c,Sound Exchange Studio,Studio,265 W 54th St,id-7020,,f
id-22130,52e69165d64546bf90f958e662dfdc91,Apollo Stage,Venue,,id-11117,,f
id-34372,c9fc48ec6ba44825a07bb6b40739d120,Baggpipe Studios,Studio,Palandergatan 33 121 37 Johanneshov Sweden,id-5114,5929585618090437,f
id-15943,281620a6c2694941abdbe49fe69ac3b9,Starlab Studios,Studio,,,,f
id-50166,63627e5e3ff24b06ad025f654b19497d,Covert Studios,Studio,,id-3925,,f
id-8380,6f8468a917194b138a6590e48dfa7b7d,Legitimate Business,Studio,1317 Grove St Greensboro NC 27403 United States,id-11113,,f
id-16036,6f08a10e8d9243809d5f2c3bd053b383,Adolf Fredriks kyrka,Religious building,Holländargatan 16 111 60 Stockholm Sweden,id-5114,5933777818060278,f
id-56548,09b9bc6bfd5c43ed9e3a1aa66b4ccb9e,Café Local,Venue,Waalsekaai 25 2000 Antwerp Belgium,id-117549,51210764389689,f
id-25443,256ecc3e0e084f6bb078140ad4f494b1,DNA Studios,Studio,,id-7279,,f
id-34876,789938fddc864295a3b7bc650b707a80,Upside Down Studio,Studio,8512 Santa Monica Blvd Los Angeles CA,id-7703,,f
id-12928,e1b62af0398144eb9ea347aa61f5db7c,Mid‐South Coliseum,Indoor arena,996 Early Maxwell Blvd Memphis TN 38104,id-7729,3511634189980835,t
id-34106,c31ffe0437694de5a9b22157b1b1e313,Skråen,Venue,Strandvejen 19 9000 Aalborg Danmark,id-8173,570532089911536,t
id-49213,4faefba9f4574f7f9571de38e6123c74,Ukonx Studio,Studio,,,,f
id-37647,2f41f7a72ef2455ab11cadfff2098846,Eagle Mountain House,Studio,,,,f
id-26137,32cb465c6c114f179cec69793601d9bb,Calamigos Ranch,Venue,327 Latigo Canyon Rd,id-7800,,f
id-5219,fd278f95912e4143a8f1244a057e1d2b,SEDIC Studio,Studio,,id-116675,,t
id-15992,938a058b915942a2b4dd22bddd5063db,Knust,Venue,Neuer Kamp 30 20357 Hamburg,id-331,5355814996794,f
id-3924,c68bc0f36f614a0cb6f324998a43709f,Mediasound Studios,Studio,311 West 57th Street New York NY 10019,id-7020,40767137398344,t
id-3230,72f83b4a7fec4d499ed399747d732338,Cubeaudio Studios,Studio,Obere Straße 25 37124 Rosdorf,id-71954,515026679895693,f
id-4925,ec130a5832294a30aa2674ac88e60b3f,Polskie Radio Studio S2,Studio,Modzelewskiego 59 Warszawa Poland,id-5056,,f
id-28148,c7579d707f8d46728a7693203a05dd9d,Mayberry PCH,Studio,,id-5283,,f
id-10319,71f7dfd7709d41768ba1e5db9881bcd5,Studio 2000,Studio,,id-13225,,f
id-4015,1e98198389b848ea8b2cd90340c9547c,Productionhouse Werne,,,id-72,,f
id-37648,3e39b2468ac7440684b7a503ae58487e,North American Music Industries,Pressing plant,300 Brook St Scranton PA 18505,id-7793,4139525975675401,t
id-14009,1ffcc1997d1a427789bcf258900529d5,Union Street Studios,Studio,,id-5236,,f
id-13692,b4322959bd104c7aa0ce2099a883cecf,Bojangles,Venue,2000 K St Sacramento CA 95811,id-7328,385753612148023,f
id-14814,1a83515c56de4e3eb2896d224c95596c,Stafford Township Arts Center,Venue,1000 McKinley Ave Manahawkin NJ 08050,id-102372,,f
id-25372,44734a75a93749d9b494c0748f6400b5,Museum Square,,,id-7282,,f
id-38396,202b6eb331594d828aff63a7dfba90e1,Highlander Research and Education Center,Educational institution,1959 Highlander Way New Market TN 37820,id-83934,3604284483584929,f
id-39855,e67c0e92d357439b85d3ab4c61acd457,New York Military Academy,Educational institution,78 Academy Ave CornwallOnHudson New York 12520 United States,id-118831,,f
id-20196,78099530681d4ff9aa521cc1938abb73,Meth Beach,Studio,,id-7707,,f
id-25745,505da2f8810f48beb1e43a5625c04faa,Keaney Gymnasium,Indoor arena,85 Keaney Rd Kingston RI 02881 USA,id-118052,4148599371536182,f
id-31099,a31abd69c05740bbad6b50868a003e99,Bliss Studios,Studio,,id-7734,,f
id-57452,be29fc172aa8489ebb88b8997e7d5d03,Sweetwater Municipal Auditorium,Venue,201 E 4th St Sweetwater TX 79556,id-29013,32472489100408519,f
id-4724,cb7b5a789bd24be68f10f3b360d3c237,The Bubble,Studio,,id-5196,,f
id-4764,b1df184c46c843c680480e498caffb3a,Pershing Lounge,,,id-5099,,f
id-8697,eb65d6e6f6724649983cdc01cf00ba94,Orchesterprobenzentrum,Studio,Stolberger Straße 3,id-7954,509412046907772,f
id-39563,35387a9093bb4e6ab957bb266ce9fa08,Студия Мюллярит,Studio,,id-28079,,f
id-56302,623d8d04f6e24f2e9c724abfafb59a30,NoName Studios,Studio,18730 Oxnard St 211 Tarzana CA 91356,id-115564,,f
id-14723,4478535d654a44688fde2b2835a68bc8,FNFStudios,Studio,,id-331,,f
id-39687,eaa3e47ac80d466a967c7bb2b22d9bd1,All Platinum Studio,Studio,,id-43994,,f
id-8440,efe6a0455fb448dbb411da53c4e48153,Zona the Intolerancia Studios,Studio,,id-138,,f
id-5212,36636cf09cef4b78991910c50a229c95,Radio Suisse Romande,,,id-23037,,f
id-32716,cc9a86c4af124c6da3db765fef76aee0,Lansdowne Hotel,Venue,26 City Road Chippendale NSW 2008 Australia,id-5126,33884794151194885,f
id-5258,bdb1653cc56b482387d9df46db61403a,Convento di San Bernardino Sala Morone,Venue,,id-15012,4543870610981319,f
id-19941,11fda05f2b8f4af6ba77932dc025a465,The Silent Disco,Venue,,id-83919,,f
id-1491,ada877b3b8a146e9b850c2fee8e9c471,Queen Elizabeth Stadium,Indoor arena,18 Oi Kwan Road Wan Chai Hong Kong,id-118123,22275114178611,f
id-20670,e03ad32f9db14340ac65ff3bf73ec176,Ameristar Casino Kansas City,Other,3200 North Ameristar Drive Kansas City MO 64161,id-5264,391502069448324,f
id-36566,fe7df163553a4624b5af20b2925e0fe4,PolydorStudio München,Studio,,id-7710,,f
id-32469,c9206b27219e432ca054cd4ea39f2117,Pecan St Ale House,Venue,310 E 6th St Austin TX 78701,id-5196,3026751597739834,t
