artist_credit,position,artist,name
id-30205,0,id-30205,Afroman
id-73483,0,id-73483,Timi Yuro
id-1154209,0,id-998910,ColdFells
id-514631,0,id-514631,Abscondo
id-290313,0,id-290313,Duckmandu
id-871535,4,id-454535,雪村螢子
id-871535,2,id-539308,蔵馬
id-871535,3,id-833314,飛影
id-871535,1,id-539310,桑原和真
id-871535,5,id-833521,ぼたん
id-871535,0,id-539307,浦飯幽助
id-871535,7,id-833523,コエンマ
id-871535,6,id-833522,雪菜
id-703774,0,id-703774,Slávek Janda
id-519589,0,id-519589,Al Brooker
id-448108,0,id-448108,Empusa
id-24074,0,id-24074,Jody Watley
id-1551173,0,id-1286725,Anchiskhati Choir
id-105384,0,id-105384,The Blue Orchids
id-81982,0,id-81982,Muzsikás
id-92694,0,id-92694,古谷徹
id-47218,0,id-47218,Avril Lavigne
id-193629,0,id-193629,Jeanie Bryson
id-94650,0,id-94650,Nahawa Doumbia
id-4825,0,id-4825,Therion
id-8309,0,id-8309,EZ Rollers
id-113466,0,id-113466,Nil Karaibrahimgil
id-894565,0,id-797955,Dillon
id-608203,0,id-608203,Apples
id-44245,0,id-44245,Ikon
id-12078,0,id-12078,Tony Joe White
id-35726,0,id-35726,Cry Wolf
id-687367,0,id-687367,Le Modem
id-643572,0,id-643572,Beach Fossils
id-110490,0,id-110490,TV on the Radio
id-102893,0,id-102893,Die drei 
id-229912,0,id-229912,Tata Bojs
id-56535,0,id-56535,Prefuse 73
id-429556,0,id-429556,James Bernard
id-53550,0,id-53550,Amparanoia
id-469503,0,id-469503,AOK
id-810979,0,id-703471,Tim Hosman
id-810979,1,id-718759,Linda Lawley
id-347090,0,id-347090,Chocolate
id-1261448,0,id-35225,Da Vincis Notebook
id-165418,0,id-165418,Pierre Phalèse the Elder
id-203575,0,id-203575,Dziuks Küche
id-332181,0,id-332181,Jukka Takalo
id-119674,0,id-119674,Pacific Trance
id-850987,0,id-822554,Sparky Dean
id-134627,0,id-134627,Brian Crain
id-1084086,0,id-945903,Ida Elina
id-16043,0,id-16043,Opeth
id-1222803,0,id-1047827,Ciara Venice
id-55910,0,id-55910,Juliane Werding
id-78907,0,id-78907,Esclarecidos
id-615231,0,id-615231,Juanita Williams
