artist,gid,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-737576,4edb153ff43b466da8675fabb1a05055,Shelling,Shelling,2007,,,2018,3,20,t,Group,,id-107,
id-35912,3c84773a78854aa19af5d7323a83bb9b,The Saw Doctors,Saw Doctors The,1986,,,,,,f,Group,,id-103,
id-177681,20b8738c3a3a454896a0477fd8bbf2c6,Moonflowers,Moonflowers,1987,12,,1997,,,t,Group,,id-221,90s UK indie electronic group
id-1066429,9f0cac2fc6ba48edb4ff3ea226a01c46,Bordelune,Bordelune,2003,,,,,,f,Person,Male,id-73,
id-511082,b0847d60b8764dfeb5c4b4fd34595f4e,Chaos Royale,Chaos Royale,,,,,,,f,Group,,,
id-2052068,f17ae3adb71f4411804321466343201b,Filicophyta,Filicophyta,,,,,,,f,,,id-73,
id-2507,635da8c0f19a41b98764fd80306b4159,XDream,XDream,1991,,,,,,f,Group,,id-81,German goa trancepsytrancetechno group
id-737792,a0da527cd1284aa5a8e3eb8a8ad47d6a,Dětský sbor Prážata,Prážata,,,,,,,f,Group,,id-56,
id-420440,3ca782977f4346fe97f69cc0d7cf770b,ehafh,ehafh,,,,,,,f,Person,,,
id-182836,0e14ded60fae474d869d5446345f345e,笠原弘子,Kasahara Hiroko,1970,2,19,,,,f,Person,Female,id-107,
id-57788,6342a06df5a740b98725543a2aad0677,Florian Ast,Ast Florian,1975,6,20,,,,f,Person,Male,id-203,
id-322526,83fe27df91f241978420f34ad5b006db,Beach Bumpers United,Beach Bumpers United,,,,,,,f,,,,
id-504144,38f1b6f075f44e52bbe62bee874b51ae,Tetine,Tetine,,,,,,,f,Group,,id-30,
id-682284,7d032638dc2f48589e173a762a4b400f,Jean Yves Rigo,Rigo Jean Yves,,,,,,,f,Person,,,
id-79083,02f4300d933a4b2da53e2d1f5911ca36,Christian Smith  John Selway,Smith Christian  Selway John,,,,,,,f,Group,,id-222,DJ and producer duo
id-181168,cb4947d794af439d894a8def254badf2,University of Notre Dame Marching Band,University of Notre Dame Marching Band,1845,,,,,,f,Group,,,
id-132698,bb92cd9f044642bbadc7b6f7c5bea2e3,Violeta Parra,Parra Violeta,1917,10,4,1967,2,5,t,Person,Female,id-43,
id-55083,fd7aa6ad9ecc47d59cd6446a578de6bc,オフコース,Off Course,1969,,,1989,,,t,Group,,id-107,Japanese folk band
id-171101,be9303c8d2e14e809c120ba31436c2c7,Percee P,Percee P,1969,7,9,,,,f,Person,Male,id-222,
id-1657639,d5dd56faeb0943b0b26256019562b8be,Flash Flood Darlings,Flash Flood Darlings,2010,,,,,,f,Group,,id-113,
id-1782914,408a88bb2f9d4995b0f81b788ce24e63,Lotek Cruiser,Lotek Cruiser,,,,,,,f,Group,,id-115982,
id-79821,930af6f3bff341329c7dbfdc1785537d,Numbers,Numbers,2000,,,,,,f,Group,,id-222,San Francisco noiserock trio
id-406549,9df9b90e53ec458e954a69650cbe84eb,Long Distance Calling,Long Distance Calling,2006,,,,,,f,Group,,id-81,
id-1763498,843546b19fb44147adea34747c2c484b,Delaporte,Delaporte,,,,,,,f,Group,,id-194,ItaloSpanish electronic music project based in Madrid
id-35083,943373c006e94fba916f78f6f584e078,Derb,Derb,,,,,,,f,Group,,id-81,
id-161430,2ff19e6c54534ec8960cea4f000c9027,Feuerhake,Feuerhake,1971,,,,,,f,Person,Male,id-81,Progressive trance DJ Stefan Feuerhake
id-421380,ee08ec9244f2417aba5b05653fe2d5cb,The Harlem River,Harlem River The,1992,,,,,,f,Group,,,
id-491779,2b9f0cbfa68b4f26b00dfb61fa884c67,KZ Kombination,Kombination KZ,1997,4,,,,,f,Group,,id-322,
id-365078,b9ca709668de455f8a361f1ebb2abf2a,Escape the Fate,Escape the Fate,2004,,,,,,f,Group,,id-222,
id-23096,238c6ea58a894f17813fa9732ee01c24,Tom Astor,Astor Tom,1943,2,27,,,,f,Person,Male,id-81,
id-196017,6efa29c6999548e09eaf3809464a39a7,Charlotte Gainsbourg,Gainsbourg Charlotte,1971,7,21,,,,f,Person,Female,id-73,
id-648648,371737ec96f04dc49a28e604c283098b,Isom Fontenot,Fontenot Isom,,,,,,,f,Person,Male,id-222,
id-154853,d22557e5877c4b8c987783f8b0524b7a,The Bluerunners,Bluerunners The,1988,,,,,,f,Group,,id-222,
id-5224,4fdedd1281a74ae9a055fd4eecd745c0,Manfredo Fest,Fest Manfredo,1936,5,13,1999,10,8,t,Person,Male,id-30,
id-23,c3aeb8637b26438894e85a240f2be21b,Tom Waits,Waits Tom,1949,12,7,,,,f,Person,Male,id-222,
id-23610,b4a4ce333de74971b768c560aabd1b16,Óscar Chávez,Chávez Óscar,1935,3,20,2020,4,30,t,Person,Male,id-138,Mexican folk and trova singersongwriter
id-717694,60d17b8e9da0481e925b2e6a413daf40,David Rogers,Rogers David,,,,,,,f,Person,,,Production music composer
id-711254,bd51bf140b0f421fa076410d1109929e,Paul Shaw,Shaw Paul,,,,,,,f,Person,Male,,Production music and soundtrack composer
id-809237,d86fbe476cb140658b2357712c7f635a,Kaatje,Kaatje,2008,,,,,,f,Character,Female,id-21,Belgian childrens tv character
id-1026378,985a4e9c29504a66b21ce89b0a3b5ef4,Luca Rovini,Rovini Luca,1973,5,25,,,,f,Person,Male,id-105,
id-938,618b690006184f1eb835bccb17f84294,Eric Clapton,Clapton Eric,1945,3,30,,,,f,Person,Male,id-221,
id-241616,25aad03be6134b95984ad251cb1fd008,Tomorrows Children,Tomorrows Children,,,,,,,f,,,,
id-1710,592a3b6dc42b456799c9ecf63bd66499,Chuck Berry,Berry Chuck,1926,10,18,2017,3,18,t,Person,Male,id-222,
id-93814,363119f7132141f78186a9674318ab70,GoGoGo Airheart,GoGoGo Airheart,1996,,,2006,,,t,Group,,id-222,
id-2180225,1c4e5d48723c441cb6b88f1b17aa69ae,Shirese,Shirese,,,,,,,f,Group,,id-268,
id-22077,5c44b1b807ad4acaac5debdad8e62e12,Earl Klugh,Klugh Earl,1953,9,16,,,,f,Person,Male,id-222,
id-130626,82208529b45a4b3e92dd02f6b14c6f18,Hubert Laws,Laws Hubert,1939,11,10,,,,f,Person,Male,id-222,
id-173767,5140b8a0767d4eeca46e701758996b8a,Max Bygraves,Bygraves Max,1922,10,16,2012,8,31,t,Person,Male,id-221,
id-129871,8a6c278aa0a14e8d86d5ab61a0024bc9,John and Mary,John and Mary,,,,,,,f,Group,,id-222,
id-1786462,44df3e8bd5724ccc89a78496ccbd9cc1,Brittany Anjou,Brittany Anjou,1984,5,17,,,,f,Person,Female,id-222,
id-35088,1c40511d7a1a446ab258ad4940cb3214,Budka Suflera,Budka Suflera,1969,,,,,,f,Group,,id-170,
id-282380,958efe28655944478aa1eb001f33049f,Chłopcy z Placu Broni,Chłopcy z Placu Broni,1987,,,2000,,,t,Group,,id-170,
id-190,83b9cbe7985749e2ab8eb57b01038103,Pearl Jam,Pearl Jam,1990,,,,,,f,Group,,id-222,
id-35179,0550993eddec468eb05fda81bf6f7694,スピッツ,Spitz,1987,,,,,,f,Group,,id-107,
id-56238,067a8599090a4ed894c6fb7e4c89e364,Binkey Kok Publications,Binkey Kok Publications,,,,,,,f,,,,
id-731040,6006ab3dda4044749cfac6b13f63240d,Jaill,Jaill,2002,,,,,,f,Group,,id-222,US indie rock band
id-374041,7a57881f8b2d4e41941c1f69923d3138,Bodycode,Bodycode,,,,,,,f,Person,Male,id-5062,
id-260042,e6407b0966e848ce8e5b38d3aca55fc6,Alexander Klaws,Klaws Alexander,1983,9,3,,,,f,Person,Male,id-81,
id-922709,f7a8ddf3714c418b9f5bf3277198962f,Irena,Irena,,,,,,,f,Group,,id-170,Polish band
id-697063,7c2fccd7334247abbea2f73d4d55eee6,Rangers  Plavci,Rangers  Plavci,1964,,,,,,f,Group,,id-56,Czech folk group
id-709163,4a68a68ab2354c7ea802489db2d1eb10,Peter Boyes,Boyes Peter,,,,,,,f,Person,,,
id-530566,aef5a003a1fa40ba91fc0144c234a20e,Oli Silk,Silk Oli,1979,3,7,,,,f,Person,Male,id-221,
id-636240,949c29ef4a7e4a8ea84c119458e5c58b,Morgana,Morgana,1995,,,,,,f,Group,,id-105,Italian alternative rock band
id-151455,0580c1de021842d1bd2cbcb45f72e66b,Los Fastidios,Fastidios Los,1991,,,,,,f,Group,,id-105,
id-823502,3b00e21fe3d9457e990acee84631ddaf,Lotus Eaters,Lotus Eaters,,,,,,,f,Group,,id-222,90s indie
id-122160,89d1d11f28564c17b22a0db3ab1d2699,Kommil Foo,Kommil Foo,1987,,,,,,f,Group,,id-21,
id-56502,35384c1d3b7b48728dad9435ac41bf6b,Edera,Edera,,,,,,,f,Group,,id-81,German darkwave band
id-71715,7240a9e101d14322b34aad573703f108,Will Young,Young Will,1979,1,20,,,,f,Person,Male,id-221,
id-135990,7cf5b1ef5a824b33a0d492117a795d3b,Maho Neitsyt,Maho Neitsyt,1980,,,,,,f,Group,,id-72,
id-54,5b11f4cea62d471e81fca69a8278c7da,Nirvana,Nirvana,1988,1,,1994,4,5,t,Group,,id-222,90s US grunge band
id-789072,8cc5ce766d5340f9828e6b1eddb29cd0,James Joseph Kalamasz,Kalamasz James Joseph,,,,,,,f,Person,Male,id-222,
id-125188,cf39d071545f412fb8328146ca2a5202,Bob Taylor,Taylor Bob,1979,3,26,,,,f,Person,Male,id-175,Romanian hiphop and pop singer
id-286741,ecf8560162274bcd947a200fb095b0f2,Binsey Poplars,Binsey Poplars,,,,,,,f,Group,,,
id-12441,9bd20e6ab41d4983a5b6c0ff849fa235,Georges Bizet,Bizet Georges,1838,10,25,1875,6,3,t,Person,Male,id-73,composer
id-678542,0f2d058c03714efaa3465e1180151168,Will Severin,Severin Will,,,,,,,f,Person,,,
id-257773,95bcfc2e15174af3b7b9c1679fdf53c3,George David Weiss,Weiss George David,1921,4,9,2010,8,23,t,Person,Male,id-222,
id-2601,7fa7fc04101148768095ecd232edea87,Blind Guardian,Blind Guardian,1984,,,,,,f,Group,,id-81,
id-47393,75e06a90dcaf4bc29bc5abe6a300dfdc,ProjeKct Four,ProjeKct 4,,,,,,,f,Group,,,
id-151300,1f36a3a296874819ac5554d7ff0b8b88,Ария,Aria,1985,10,31,,,,f,Group,,id-176,Russian metal band
id-20670,eb34176fadbc4ff8b96f5040e941ca91,Godhead,Godhead,1994,,,,,,f,Group,,id-222,US industrial band
id-1016817,0b150ee956ad4841a791af0ccdc42788,Moconorb,Moconorb,,,,,,,f,,,id-107,
id-393584,671fcfd354c44b76ac23999a606f1f0c,ПТВП,PTVP,1996,,,,,,f,Group,,id-176,
id-39152,9c1ff5742ae44fea881f83293d0d5881,And You Will Know Us by the Trail of Dead,And You Will Know Us by the Trail of Dead,1994,,,,,,f,Group,,id-222,
id-412048,c7e94da587ea4a91adc826e2ae904e10,Thomas Quasthoff,Quasthoff Thomas,1959,11,9,,,,f,Person,Male,id-81,bassbaritone
id-479739,9216e7c5fb1e4c998059aa20f88317e0,William T Stromberg,Stromberg William T,1964,5,23,,,,f,Person,Male,id-222,
id-961763,d41400c55ba24a8d8e6463098400606d,John W Morgan,Morgan John W,1946,10,21,,,,f,Person,Male,id-222,soundtrackfilm composer
id-1181479,e7c1cba268ce4a9ea53b1c4ba3a2c062,Puppet Masters,Puppet Masters,,,,,,,f,,,,
id-127,107d0c22d0514d9882064e14de02132a,James Taylor,Taylor James,1948,3,12,,,,f,Person,Male,id-222,singersongwriter and guitarist
id-780631,c33a0fdcb80547efbf75ba6484fcad9b,Erik Ekholm,Ekholm Erik,,,,,,,f,Person,Male,,production music composer
id-106483,0554256d9f5848f78e17a3768eb1437d,Billy Fury,Fury Billy,1940,4,17,1983,1,28,t,Person,Male,id-221,
id-162645,dbb89a906add499d9cc7b3ea17ef15a7,Volkan Konak,Konak Volkan,1967,2,27,,,,f,Person,Male,id-214,
id-440440,aec655079e9345299794d297620365c7,Jim George,George Jim,,,,,,,f,Person,,,
id-12692,d7bf8cedb31945c7a5159744771d6b1e,Gibson Brothers,Gibson Brothers,1976,,,,,,f,Group,,id-73,Francebased latin disco sibling trio
id-147690,b72d50dce0554bed9995d18f18ab2ede,Velour 100,Velour 100,1995,,,2000,,,t,Group,,id-222,
id-237058,df33e8499a3b4c0e9217bbb0e4d17796,HypoFixx,HypoFixx,,,,,,,f,,,id-7020,
id-306650,4d3e833e670b4863ab266c63284c5c0e,Nebelhorn,Nebelhorn,,,,,,,f,Person,Male,id-81,
id-361994,40357037f5e44097b11026724c382428,Orquesta Uribichá,Orquesta Uribichá,,,,,,,f,,,,
id-327461,45718710b51c4c8e8245f3b17d69fb49,Revulsion,Revulsion,,,,,,,f,Group,,id-221,Punk band from Norwich UK
id-203122,c0bdaaf309034b8a9111b23786801550,Office Building,Office Building,,,,2005,9,9,t,Group,,id-72,
id-46945,387821e6a7b2495b81d37139f1f8233c,Jacques Loussier,Loussier Jacques,1934,10,26,2019,3,5,t,Person,Male,id-73,
id-104720,1a53fbd88c5b4b768b5149945569e73a,Harrie Jekkers,Jekkers Harrie,1951,7,1,,,,f,Person,Male,id-118456,
id-1947399,c91c0d24ccd04a3eb76db9a9dc5a6ef6,Maricarmen,Maricarmen,,,,,,,f,Person,Female,,
id-631689,1dabe112eb1944768602e56f7755af9d,Rickey Rush,Rush Rickey,,,,,,,f,Person,,,RB singer
id-292377,fc2dc66e254644a3b8531ccc7df4ee1b,Adrienne Pierce,Pierce Adrienne,1968,,,,,,f,Person,Female,id-38,
id-3181,7f74bf11d4504b85b11d4ca4131eedd5,Das Ich,Ich Das,1989,,,,,,f,Group,,id-81,
id-357808,e67876831e6b4168b53d150bec0a515a,Jack Benny,Benny Jack,1894,2,14,1974,12,26,t,Person,Male,id-222,
id-544015,45a00962e8f64fc183496d3018099fff,Two Toes,Two Toes,2007,,,,,,f,Group,,,
id-142599,03cfec4a9885444c9e745fbab5861106,Tyler Bates,Bates Tyler,1965,6,5,,,,f,Person,Male,id-222,American score composer
id-66412,54033134d1474550ab41b9c62a235517,Drum Theatre,Drum Theatre,1985,,,1987,,,t,Group,,id-221,
id-796616,74a29cf215a34a67be0701ae5f5fc44d,Stichprobe,Stichprobe,2000,,,,,,f,,,,
id-376560,d2855896a2744bf7879ebe307f00c74d,Stig,Stig,1978,8,22,,,,f,Person,Male,id-72,Finnish artist Pasi Siitonen
id-6238,68c6926c03e04afc9f542190b2c8d468,Steeleye Span,Steeleye Span,1969,,,,,,f,Group,,id-221,
id-1022609,4069448086054d7d8efce876e180602c,Ars Macabra,Ars Macabra,1988,,,,,,f,Group,,id-5060,
id-433936,a0b9a5e8b6fe475398723b5f730a2ccd,United States Air Force Band of Mid‐America,United States Air Force Band of Mid‐America,,,,,,,f,Group,,id-222,
id-2557,12327d7547d545d984c23760b9210c17,Syd Barrett,Barrett Syd,1946,1,6,2006,7,7,t,Person,Male,id-221,
id-313164,aca5718f4f494439b8f6209db3f11757,Frank Turner,Turner Frank,1981,12,28,,,,f,Person,Male,id-221,UK punk  folk singersongwriter
id-131300,e8760d3e77f14f0899e57388f853633a,Dodd Ferrelle  The Tinfoil Stars,Ferrelle Dodd  Tinfoil Stars The,,,,,,,f,Group,,id-222,
id-1717039,a4364a4502ec438bbe8028517d2be197,Porcha,Porcha,,,,,,,f,Person,Female,,
id-73815,2fa45bbb0efb49509d4094bf23cbfec1,Bone Thugs‐n‐Harmony,Bone Thugs‐n‐Harmony,1993,,,,,,f,Group,,id-222,
id-7262,9e3958fee02848f68679f14d968be594,Spear of Destiny,Spear of Destiny,1983,,,,,,f,Group,,id-221,
id-151899,296192146ba6427f8a98fddb05838b84,Misconduct,Misconduct,,,,,,,f,Group,,id-202,
id-658524,fb83317060a04485a2bc626ab190c59f,Francis Lockwood,Lockwood Francis,1952,3,31,,,,f,Person,Male,id-73,
id-88012,bbd1195409aa42af9505998d6bdc0b99,Didier Lockwood,Lockwood Didier,1956,2,11,2018,2,18,t,Person,Male,id-73,French jazz violinist
id-683689,82eb0cc284be44b28b5d543e3a1a4003,The Benny Goodman Sextet,Goodman Benny Sextet The,,,,,,,f,Group,,,
id-21140,fb1a017d697d48e688843ab3b41709ab,Kelly Joe Phelps,Phelps Kelly Joe,1959,10,5,2022,5,31,t,Person,Male,id-222,
id-760284,942f15629a1a45ab989d6c57221340a0,Dice Rudy,Dice Rudy,1979,,,,,,f,Person,Male,id-67,
id-766834,136b65cb16014ca8bf449a77a9196cff,Layner,Layner,,,,,,,f,Person,Male,id-67,
id-2287453,1e216bd9744148979495a1beca8936fd,Carlights,Carlights,,,,,,,f,,,id-99,Synthwave
id-2025676,d54138f44e7a466a9cc72325270ab022,VCR Nightwaves,VCR Nightwaves,,,,,,,f,,,id-222,synthwave
id-1106637,50a29cd7a0e54cfcb2e23114edf15750,Demiurge Urizen,Demiurge Urizen,,,,,,,f,Person,Male,id-176,
id-142192,4f1ea6eb6f064a0a9448b20c84dbe470,Val Doonican,Doonican Val,1927,2,3,2015,7,1,t,Person,Male,id-103,
id-938055,4a9d423c071f40b3b407b66c4aeb62fe,Walter White,White Walter,,,,,,,f,Person,Male,id-222,
id-362053,1fc494a191094081a4552d05bea9d2bf,Ingrid Michaelson,Michaelson Ingrid,1979,12,8,,,,f,Person,Female,id-222,
id-16180,828b12082ce440c1b65911d7f540748c,Gene Pitney,Pitney Gene,1941,2,17,2006,4,5,t,Person,Male,id-222,
id-15689,f2903be079a743348cc5e45309482a97,George Jones,Jones George,1931,9,12,2013,4,26,t,Person,Male,id-222,US country music vocalist
id-172583,6aa51fda83244a3486525b2f209b9e01,Melba Montgomery,Montgomery Melba,1938,10,14,,,,f,Person,Female,id-222,country singer
id-156431,902d703f41a74b35b564e5fc091dcda4,Seth Gilbert,Gilbert Seth,,,,,,,f,,,,
id-437721,6b742b6719f246299987b4e4828a8fbe,Gandieiro,Gandieiro,,,,,,,f,,,,
id-1639,cc1f4763a3064ae78ba7331872199f9e,Montell Jordan,Jordan Montell,1968,12,3,,,,f,Person,Male,id-222,
id-303573,1a3b93bf8d3e4fe69c56f97e3a4cf884,Barratt Waugh,Waugh Barratt,1979,8,,,,,f,Person,Male,id-221,
id-14917,cfe8562510af46c199fb765ed3a4f1ad,Los Fabulosos Cadillacs,Fabulosos Cadillacs Los,1985,1,19,,,,f,Group,,id-10,
id-125962,16e1fb956d1c45a3aad8d3bcd7e06aac,Hilltop Hoods,Hilltop Hoods,1991,,,,,,f,Group,,id-13,
id-39992,d935bec6cab746ccbf8bca089563b985,Crooked Fingers,Crooked Fingers,1998,,,,,,f,Group,,id-222,
id-9704,6e9ac29b798c4af78d9e55cdc72a999c,Einstürzende Neubauten,Einstürzende Neubauten,1980,4,1,,,,f,Group,,id-81,
id-912501,068181c2469f4665b86b63503c9e9507,Jon Hansson,Hansson Jon,,,,,,,f,Person,Male,,production music composer
id-421642,32e1ca349cea4f6883c9a9cc59ecc653,Göran Månsson,Månsson Göran,1967,,,,,,f,Person,Male,id-202,
id-699710,c825b6456a0f438988f4baecb4a18f68,Marie Axelsson,Axelsson Marie,,,,,,,f,Person,,,
id-967353,927cd7e5ccec418d997fc5e7edbdb51c,Fog Lake,Fog Lake,1993,,,,,,f,Person,Male,id-38,
id-250079,14efb2d0799f4b619b559b71736443d9,Convoj,Convoj,,,,,,,f,Group,,,
id-30583,87f8339a625e4912939e8b62836c159d,Bläck Fööss,Bläck Fööss,1970,,,,,,f,Group,,id-81,
id-1293593,a14c1fdb3246408d9a51ae939e4774b2,Зла́та Ю́рьевна Чо́чиева,Chochieva Zlata,1985,3,1,,,,f,Person,Female,id-176,Zlata Chochieva
id-528044,c3f117be9cca4e7b9fe01190a1f5ad14,Özgün,Özgün,1979,10,9,,,,f,Person,Male,id-214,
id-668929,be1660796f214d0daf2a9f55c4b34455,Delta Heavy,Delta Heavy,,,,,,,f,Group,,id-221,
id-40073,7c7c564f554f46009f0fab0de3059315,The Loud Family,Loud Family The,1993,,,2006,,,t,Group,,id-222,
id-713114,444f6693f47644039fc7316879b20dd3,Lorenzo Piggici,Piggici Lorenzo,1980,6,8,,,,f,Person,Male,id-221,production music
id-983855,baf0d25333dc4f10be80803b0b8b5df9,Taktici,Taktici,1977,,,,,,f,Group,,id-189,
id-846,f1106b17dcbb45f6b938199ccfab50cc,New Order,New Order,1980,,,,,,f,Group,,id-221,UK synth pop band
id-844455,59a046d592044a948b3c6aff3c8b6744,Silent Opera,Silent Opera,2007,,,,,,f,Group,,id-105,metal Italy
id-86876,40c112f9f25640788da5905260c4d83a,Rita Reys,Reys Rita,1924,12,21,2013,7,27,t,Person,Female,id-150,
id-23459,90e8b39fefa84b6db24ec25bfe575328,Don Huonot,Don Huonot,1989,,,2003,10,,t,Group,,id-72,
id-2103,0ee7e64d90ca406bb59a3e551c556dbe,Camper Van Beethoven,Camper Van Beethoven,1983,,,,,,f,Group,,id-222,
id-100169,194e436dc00a47729c8e48f7f32c95a4,Anne Linnet,Linnet Anne,1953,7,30,,,,f,Person,Female,id-57,Danish singer musician and composer
id-61745,647db63d3ea549728bd28a981a342889,Isabelle Antena,Antena Isabelle,1960,5,28,,,,f,Person,Female,id-73,
id-259886,52aaceb860534130ad981968be62e2c2,Dream,dream,2000,1,1,2017,7,16,t,Group,,id-107,avex Japanese group
id-2051662,f69b33c341ce41bcb2643388e8a806af,The Lou Bennett Quartet,Bennett Lou Quartet,,,,,,,f,Group,,,
id-227020,88c4a0238b72455fb6760166bfa9f13f,Emmanuel Moire,Moire Emmanuel,1979,6,16,,,,f,Person,Male,id-73,
id-419874,735b7757596d43b0ae9936138d6f9633,Static Engine,Static Engine,1994,,,2004,,,t,Group,,id-7020,
id-164993,276783da807c4cf1909fb17f4e75665e,YLukO,YLukO,1999,,,,,,f,Group,,id-69751,
id-5995,415666cbf98a4bc3b267975a55cf1cac,Lassigue Bendthaus,Lassigue Bendthaus,1968,8,27,,,,f,Person,Male,id-81,
id-499229,867f63d3ebb74f84bf45c8d39a15c477,Alina Orlova,Orlova Alina,1988,6,28,,,,f,Person,Female,id-123,
id-165834,e08a5f9a55e344b19d6b1f4aa6c7ba0b,Skipper Wise,Skipper Wise,1957,3,6,,,,f,Person,Male,id-222,
id-56326,2c7e21ad9b1642df9f9bd583ce70a88a,Slightly Stoopid,Slightly Stoopid,1995,,,,,,f,Group,,id-222,
id-3751,05cfb5c7015241f4a9c9622e8f710dfa,John Fred  His Playboy Band,Fred John  His Playboy Band,1956,5,8,1969,4,14,t,Group,,id-222,
id-256042,2ba019de14ba48e2ab17a6f045cb391b,Banaroo,Banaroo,2005,,,2008,5,,t,Group,,id-81,
id-49612,49b86e3d55f54970ac414867f36cb6b4,Bernhard Brink,Brink Bernhard,1952,5,17,,,,f,Person,Male,id-81,
id-7254,4c5a41a9da4c4710927d8f7a2fad1b67,Cradle of Thorns,Cradle of Thorns,1988,,,,,,f,Group,,id-222,known on one album as Videodrone
id-126589,759f60eb4b8245968aa6ef6b8b2c5d6a,Bix,Bix,1987,,,,,,f,Group,,id-123,Lithuanian cult band
id-10960,4567791489de4267aeae8c1661b2c859,Tanya Tucker,Tucker Tanya,1958,10,10,,,,f,Person,Female,id-222,
id-995475,931e512694fc452abf676a83ec82a5bb,Alienante Damnation,Alienante Damnation,2010,,,,,,f,Group,,id-21,Black metal band from Belgium
id-9429,37a6a415a55547c2affdd003effab463,Lenny Bruce,Bruce Lenny,1925,10,13,1966,8,3,t,Person,Male,id-222,
id-261956,76abb19a22e94ce6a67be432918aaf4f,Old Jerusalem,Old Jerusalem,,,,,,,f,Group,,,
id-664255,b6bc7f1203104b5e986e1bbc1ef22d43,Emanuel Kallins,Kallins Emanuel,,,,,,,f,Person,Male,,
id-659517,77bce0c3af7b496f8496216f395af6e7,Chris Goulstone,Goulstone Chris,,,,,,,f,Person,Male,,
id-381248,2587e3d501994cff8c616c9c90a2d409,Commando 9 mm,Commando 9 mm,1983,,,,,,f,Group,,id-194,
id-270029,5972bb8e6cdc40bbacc0a427af481e75,Militia,Militia,1987,,,,,,f,Group,,id-21,Belgian NoiseSound band
id-169787,85091915b6ca4f419f08af210a850bb8,Iszoloscope,Iszoloscope,1999,,,,,,f,Group,,id-38,
id-4508,0dbd6300efdc420b857e895e18fad317,Count Basie,Basie Count,1904,8,21,1984,4,26,t,Person,Male,id-222,pianist
id-947082,2487cbe4ad3949d680e5ec843d58ba64,The Carousel,Carousel The,,,,,,,f,Group,,id-221,
id-627408,e5d8151bfd82469fab865373b397f1bb,スフィア,sphere,2009,,,,,,f,Group,,id-107,Plnet sphere
id-618288,8060e8591f5d4912a9989f7aacc0d448,Enid Blyton,Blyton Enid,1897,8,11,1968,11,28,t,Person,Female,id-221,
id-552183,c977f5620ab9400c9990820dda3c990a,André Reis,Reis André,,,,,,,f,Person,,,
id-141082,671e22b029f141bdbd6eedc256b025c3,Les Satellites,Satellites Les,1985,,,1994,,,t,Group,,id-73,
id-2644,c19ff12b058f44a8b245b0efb4752925,Smokey Robinson,Robinson Smokey,1940,2,19,,,,f,Person,Male,id-222,
id-2159051,a0921235eadf4f8d864c154f179d1845,BOB CATT THE LEGEND,BOB CATT THE LEGEND,,,,,,,f,,,,
id-197,a3cb23fcacd34ce08f361e5aa6a18432,U2,U2,1976,,,,,,f,Group,,id-103,Irish rock band
id-789457,b17112dee95f40ecbfba11a3ba572827,Gilles Droulez,Droulez Gilles,,,,,,,f,Person,,,
id-10729,819eaeb28dd848a5ad070bcd137985ef,Antonín Dvořák,Dvořák Antonín,1841,9,8,1904,5,1,t,Person,Male,id-56,composer
id-706715,73a1d1ef12344455905972f555657fbc,Keith Leary,Leary Keith,,,,,,,f,Person,Male,,
id-706711,84bcf95e34cd410692242b22fd97411b,David Marsden,Marsden David,,,,,,,f,Person,Male,,production music
id-20157,691b0e9d9e5741cf932da3d21b068e75,Jean Sibelius,Sibelius Jean,1865,12,8,1957,9,20,t,Person,Male,id-72,Finnish composer
id-897083,5c7dd6c3f6284f2a8a0933cbd31ac2e0,North South,North South,,,,,,,f,,,,new age chillout lounge
id-228322,eddcb79e32bd438992db2c693e5cabfd,Chop Shop,Chop Shop,,,,,,,f,Group,,,Hip hop Kevin The Blade Gordon
id-515923,bbd670f243a9403fbf0934375b23bb38,Science for Girls,Science for Girls,,,,,,,f,,,,
id-1003675,da04fda3cb1d4c2ab3c930d61e4dd940,AmyrS,AmyrS,,,,,,,f,,,,
id-22190,7026f74841cb42cfba9c9c10d0bc44d2,Deetah,Deetah,1976,2,29,,,,f,Person,Female,id-202,Swedish MC
id-224743,e20016c07e9247df9c5d1a97639fd0c5,Ikscheltaschel,Ikscheltaschel,,,,,,,f,Group,,id-57,
id-32407,c2545eb862c0477daba84b7c404be478,The Irish Tenors,Irish Tenors The,1998,,,,,,f,Group,,id-103,
id-335941,2c0670d48e104336b1015c91e0893ec0,Martin Phipps,Phipps Martin,1968,8,1,,,,f,Person,Male,,
id-422777,486488edf1914bf0994a14330e4f2439,Oliver Oat,Oliver Oat,,,,,,,f,Group,,id-7739,
id-226876,04008291057546268e1021d65f2f94f5,BLÆRG,BLÆRG,,,,,,,f,Person,,,
id-1076595,fae47b3c0c31432ea98412525bed325d,LA Capone,LA Capone,,,,,,,f,Person,Male,,
id-36271,965b1cc1e9d54843aed29439149f3dc9,Lá Lugh,Lá Lugh,,,,,,,f,Group,,,
id-55141,cb7a3fd9bcc04a5aadd9a5d74af5a3f2,Jesse Powell,Powell Jesse,1971,2,24,2022,9,13,t,Person,Male,id-222,American RBsoul songwritersinger
id-435499,88f063a36f9f486ca46a172e00e88711,Christian Forshaw,Forshaw Christian,,,,,,,f,Person,Male,id-221,
id-2127949,b1398e24c9e8494fa6bc2a2e419eab71,Andre Rauer,Rauer Andre,,,,,,,f,Person,,,techno
